Time,Data1,Data2
34.94,-180.47,-0.67
35.09,-180.5,-10.17
35.25,-180.14,-16.23
35.4,-180.5,-24.32
35.55,-180.47,-28.79
35.7,-180.5,-32.08
35.85,-180.54,-33.68
36.01,-180.61,-33.37
36.16,-180.54,-30.01
36.3,-180.61,-25.51
36.44,-180.43,-18.09
36.57,-180.18,-8.44
36.71,-179.86,2.05
36.86,-179.46,13.27
37.02,-179.35,21.58
37.17,-179.35,26.76
37.3,-179.39,29.75
37.44,-179.42,30.75
37.58,-179.39,30.2
37.72,-179.28,28.17
37.86,-179.21,23.68
38.01,-179.6,13.17
38.17,-180.11,0.34
38.32,-180.43,-10.27
38.47,-180.4,-17.61
38.61,-180.25,-22.41
38.75,-180.11,-26.52
38.9,-180.14,-30.7
39.04,-180.22,-34.46
39.18,-180.36,-37.64
39.32,-180.47,-39.61
39.47,-180.72,-40.5
39.62,-180.76,-37.75
39.78,-180.76,-31.45
39.93,-180.43,-20.67
40.07,-179.82,-7.75
40.22,-179.53,3.86
40.36,-179.5,12.58
40.5,-179.71,17.75
40.64,-179.57,23.78
40.79,-179.75,27.77
40.95,-179.68,32.0
41.09,-179.75,34.48
41.23,-179.57,36.91
41.37,-179.5,38.16
41.51,-179.42,37.6
41.64,-179.39,35.06
41.78,-179.35,30.55
41.94,-179.39,22.5
42.09,-179.82,10.43
42.24,-180.14,-1.52
42.39,-180.47,-12.71
42.54,-180.43,-20.84
42.69,-180.22,-25.89
42.84,-180.14,-30.33
42.99,-180.32,-35.55
43.13,-180.4,-38.73
43.26,-180.5,-40.82
43.4,-180.61,-41.27
43.55,-180.86,-40.2
43.59,-180.76,-38.42
43.75,-180.86,-32.33
43.9,-180.36,-20.27
44.04,-179.93,-7.69
44.18,-179.64,3.96
44.31,-179.32,14.6
44.46,-179.46,21.41
44.6,-179.71,25.03
44.74,-179.89,28.23
44.87,-179.96,31.48
45.02,-179.82,35.99
45.17,-179.78,39.14
45.32,-179.53,42.89
45.46,-179.5,44.24
45.59,-179.39,44.37
45.73,-179.24,42.51
45.88,-178.88,38.98
46.03,-179.39,27.49
46.17,-179.86,14.64
46.3,-180.4,0.83
46.44,-180.4,-9.16
46.58,-180.4,-17.7
46.73,-180.72,-26.85
46.87,-180.43,-30.79
47.0,-180.36,-34.16
47.15,-180.5,-37.56
47.31,-180.54,-38.66
47.47,-180.72,-38.12
47.62,-180.65,-33.68
47.76,-180.65,-26.85
47.9,-180.22,-15.7
48.04,-179.75,-3.75
48.18,-179.35,7.13
48.33,-179.6,13.83
48.46,-179.86,18.57
48.6,-179.6,25.2
48.74,-179.71,28.78
48.88,-179.78,31.71
49.03,-179.57,35.41
49.18,-179.53,36.43
49.34,-179.32,36.31
49.49,-179.46,32.57
49.63,-179.32,28.17
49.76,-179.53,19.71
49.9,-180.0,8.57
50.04,-180.22,-1.3
50.19,-180.29,-10.45
50.33,-180.25,-17.46
50.46,-180.5,-25.04
50.6,-180.4,-29.5
50.75,-180.36,-33.39
50.89,-180.47,-36.55
51.02,-180.47,-37.83
51.16,-180.65,-38.37
51.31,-180.65,-36.11
51.47,-180.72,-31.58
51.63,-180.5,-22.62
51.78,-180.11,-11.39
51.92,-179.75,0.85
52.07,-179.57,11.3
52.22,-179.39,20.56
52.36,-179.53,25.68
52.49,-179.71,29.11
52.63,-179.64,33.12
52.78,-179.64,35.73
52.92,-179.46,37.73
53.06,-179.39,37.73
53.2,-179.06,36.77
53.36,-179.28,29.66
53.51,-179.53,20.33
53.65,-179.89,9.31
53.8,-180.18,-2.39
53.95,-180.61,-13.96
54.1,-180.4,-21.04
54.26,-180.22,-26.1
54.41,-180.18,-30.36
54.57,-180.11,-34.1
54.72,-180.32,-38.05
54.87,-180.47,-40.5
55.01,-180.54,-41.21
55.15,-180.72,-40.54
55.29,-180.94,-37.68
55.43,-180.58,-29.77
55.56,-180.32,-19.69
55.7,-179.93,-8.24
55.84,-179.68,2.34
55.97,-179.5,11.07
56.14,-179.68,18.91
56.3,-179.6,25.68
56.45,-179.75,29.71
56.6,-179.64,33.49
56.75,-179.46,36.05
56.9,-179.35,36.39
57.05,-179.32,34.01
57.19,-179.21,29.77
57.34,-179.6,20.06
57.48,-180.0,9.49
57.62,-180.43,-1.25
57.77,-180.14,-7.53
57.91,-180.11,-14.6
58.05,-180.43,-22.27
58.1,-180.58,-24.77
58.23,-180.5,-28.74
58.38,-180.4,-31.16
58.52,-180.5,-33.02
58.66,-180.5,-32.73
58.79,-180.58,-31.48
58.93,-180.68,-28.36
59.07,-180.58,-22.01
59.22,-180.32,-12.48
59.35,-179.86,-1.36
59.49,-179.64,8.08
59.64,-179.39,17.24
59.8,-179.68,22.16
59.96,-179.82,26.05
60.11,-179.75,30.22
60.27,-179.75,33.29
60.41,-179.64,35.75
60.55,-179.57,36.87
60.7,-179.35,37.09
60.85,-179.28,34.67
60.98,-179.17,30.17
61.12,-179.5,20.94
61.26,-179.89,9.49
61.4,-180.32,-2.39
61.56,-180.61,-13.59
61.7,-180.5,-20.0
61.86,-180.22,-24.13
62.01,-180.14,-28.01
62.15,-180.25,-31.77
62.29,-180.29,-34.19
62.42,-180.47,-36.51
62.56,-180.54,-36.8
62.71,-180.68,-35.67
62.86,-180.68,-31.4
63.02,-180.65,-23.34
63.17,-180.0,-10.08
63.31,-179.64,1.97
63.46,-179.39,12.22
63.61,-179.57,18.3
63.75,-179.71,22.53
63.89,-179.57,26.9
64.02,-179.71,28.47
64.26,-179.53,30.63
