Time,Data1,Data2
0.01,-0.07,0.0
0.15,1.04,-5.14
0.31,1.98,-13.73
0.45,-0.72,-9.28
0.58,-3.71,-0.3
0.72,-4.28,6.76
0.83,0.0,-1.49
0.97,4.68,-10.96
1.1,6.62,-19.26
1.23,2.66,-15.04
1.35,-3.13,-6.57
1.52,-8.21,4.84
1.66,-5.22,5.42
1.81,2.99,-4.12
1.94,9.0,-13.04
2.08,9.18,-18.57
2.23,0.72,-8.78
2.36,-7.52,0.51
2.5,-11.56,9.66
2.64,-5.76,5.3
2.79,4.79,-4.73
2.93,12.2,-14.39
3.08,10.55,-16.9
3.21,0.83,-7.61
3.37,-10.62,3.3
3.51,-13.97,11.89
3.65,-5.72,4.84
3.78,5.8,-4.45
3.93,14.44,-14.02
4.06,13.36,-17.34
4.2,1.84,-8.28
4.34,-10.04,0.79
4.48,-16.38,9.71
4.63,-9.04,4.97
4.78,5.11,-5.61
4.92,15.77,-15.22
5.05,16.09,-19.96
5.2,4.32,-11.36
5.33,-9.32,-2.15
5.49,-18.25,8.01
5.64,-11.63,6.22
5.8,5.18,-4.42
5.94,17.5,-14.0
6.09,17.96,-19.1
6.22,5.98,-10.88
6.36,-10.66,-0.51
6.51,-20.63,11.17
6.66,-14.26,10.0
6.82,4.5,-1.68
6.97,19.62,-14.96
7.11,21.82,-25.52
7.25,6.98,-16.53
7.39,-11.45,-5.32
7.53,-25.52,15.48
7.68,-21.96,27.72
7.82,-0.9,18.43
7.96,20.92,1.7
8.12,33.8,-31.98
8.26,19.08,-33.47
8.39,-7.96,-20.22
8.53,-34.2,11.23
8.67,-42.52,48.34
8.81,-20.88,46.18
8.95,13.79,29.62
9.09,45.76,-11.23
9.22,53.03,-51.08
9.38,22.5,-45.65
9.53,-25.74,-17.19
9.68,-60.77,33.84
9.82,-61.56,68.21
9.97,-24.55,57.26
10.12,33.95,19.47
10.25,71.06,-30.49
10.4,76.0,-69.41
10.55,40.28,-58.1
10.69,-18.9,-28.23
10.82,-70.92,26.53
10.96,-92.38,72.95
11.11,-76.0,68.99
11.26,-20.81,48.32
11.42,56.88,-8.83
11.57,100.87,-68.98
11.72,102.82,-74.55
11.86,66.38,-70.9
12.02,-9.9,-40.38
12.17,-83.74,20.6
12.31,-119.16,66.59
12.44,-126.11,62.74
12.58,-101.95,62.98
12.73,-39.02,52.7
12.89,49.43,18.59
13.05,115.27,-43.39
13.19,142.02,-62.17
13.35,144.97,-56.99
13.49,122.51,-57.63
13.65,59.98,-53.74
13.8,-28.73,-38.13
13.96,-105.3,5.1
14.11,-144.54,45.74
14.24,-163.01,41.56
14.39,-171.76,37.68
14.52,-175.21,30.43
14.56,-176.0,26.4
14.7,-178.74,5.3
14.84,-180.22,-13.55
14.99,-180.76,-27.09
15.14,-180.65,-34.37
15.29,-180.58,-39.22
15.45,-180.58,-42.07
15.59,-180.65,-42.6
15.74,-180.76,-40.81
15.89,-180.79,-35.25
16.03,-180.54,-25.46
16.17,-180.07,-12.39
16.3,-179.53,1.71
16.44,-179.21,13.96
16.58,-179.42,21.5
16.72,-179.5,28.41
16.88,-179.53,35.26
17.02,-179.53,40.98
17.17,-179.64,45.1
17.32,-179.42,49.52
17.46,-179.35,51.98
17.6,-179.28,52.62
17.73,-178.99,52.15
17.87,-178.92,48.26
18.01,-179.14,39.83
18.17,-179.64,26.16
18.31,-180.18,13.04
18.45,-180.58,0.9
18.59,-180.29,-5.16
18.74,-180.18,-11.09
18.89,-180.11,-16.1
19.05,-179.96,-20.27
19.19,-179.78,-23.73
19.33,-179.93,-28.44
19.47,-180.07,-32.83
19.61,-180.29,-36.79
19.76,-180.29,-38.61
19.89,-180.54,-40.06
20.04,-180.65,-38.97
20.2,-180.68,-34.16
20.35,-180.61,-25.83
20.51,-180.04,-11.36
20.65,-179.46,3.06
20.79,-179.32,13.46
20.93,-179.35,21.36
21.07,-179.6,26.93
21.21,-179.57,33.36
21.35,-179.53,38.84
21.49,-179.68,41.77
21.64,-179.68,45.33
21.79,-179.42,49.62
21.94,-179.32,51.75
22.08,-179.1,52.3
22.22,-178.92,50.15
22.36,-178.85,44.73
22.5,-179.32,33.31
22.65,-179.86,19.0
22.79,-180.32,4.73
22.93,-180.72,-7.05
23.07,-180.61,-13.62
23.21,-180.29,-17.24
23.35,-180.18,-20.54
23.5,-180.36,-24.71
23.65,-180.32,-26.18
23.81,-180.47,-26.68
23.96,-180.68,-25.38
24.1,-180.76,-20.8
