Time,Data1,Data2
32.43,-179.86,0.4
32.58,-179.5,12.93
32.73,-179.42,21.57
32.89,-179.6,27.32
33.04,-180.0,30.81
33.18,-179.82,36.56
33.31,-179.82,41.51
33.45,-179.64,47.17
33.59,-179.46,52.09
33.74,-179.57,54.43
33.88,-179.46,56.22
34.02,-179.28,56.99
34.18,-179.1,55.32
34.33,-179.17,49.76
34.47,-179.24,42.38
34.61,-179.6,31.55
34.75,-180.0,19.5
34.88,-180.47,7.02
35.03,-180.58,-2.64
35.18,-180.18,-7.43
35.32,-180.11,-12.79
35.45,-180.29,-18.7
35.6,-180.43,-23.86
35.75,-180.29,-26.08
35.89,-180.25,-27.4
36.03,-180.43,-28.6
36.17,-180.58,-27.97
36.31,-180.72,-25.38
36.46,-180.61,-18.41
36.62,-180.18,-6.67
36.77,-179.64,6.23
36.9,-179.21,17.08
37.04,-179.35,22.78
37.18,-179.53,26.53
37.32,-179.42,30.23
37.46,-179.46,31.34
37.61,-179.39,31.42
37.76,-179.39,29.18
37.92,-179.6,23.66
38.07,-179.5,18.28
38.21,-179.78,10.51
38.36,-179.86,2.8
38.5,-180.0,-5.4
38.64,-180.14,-12.79
38.78,-180.32,-19.48
38.92,-180.22,-23.55
39.05,-180.36,-28.02
39.19,-180.22,-29.87
39.33,-180.43,-32.2
39.48,-180.47,-32.35
39.63,-180.5,-30.25
39.78,-180.29,-24.19
39.93,-180.43,-17.99
40.09,-179.93,-6.94
40.24,-179.6,3.19
40.38,-179.71,9.68
40.52,-179.93,14.8
40.66,-179.57,22.96
40.81,-179.68,27.89
40.95,-179.78,31.71
41.09,-179.68,35.89
41.24,-179.57,39.46
41.37,-179.53,41.03
41.51,-179.35,41.67
41.65,-179.17,40.76
41.79,-179.17,36.79
41.92,-179.53,28.89
42.07,-179.96,18.46
42.2,-180.0,11.26
42.36,-180.29,1.27
42.52,-180.14,-5.3
42.66,-180.07,-11.2
42.82,-180.07,-17.24
42.97,-179.89,-21.39
43.11,-179.93,-26.18
43.25,-180.22,-32.38
43.38,-180.29,-36.42
43.43,-180.25,-37.32
43.58,-180.43,-40.5
43.71,-180.47,-41.39
43.85,-180.61,-41.37
43.99,-180.9,-39.73
44.13,-181.01,-34.3
44.29,-180.32,-19.68
44.43,-179.75,-4.84
44.59,-179.32,9.82
44.74,-179.35,18.78
44.88,-179.46,24.29
45.02,-179.53,28.74
45.16,-179.5,32.3
45.3,-179.42,34.91
45.45,-179.5,35.14
45.59,-179.39,34.85
45.74,-179.32,32.25
45.89,-179.32,27.14
46.02,-179.71,18.17
46.16,-179.93,9.28
46.3,-180.14,0.08
46.45,-180.29,-8.27
46.58,-180.4,-14.26
46.72,-180.18,-17.46
46.86,-180.22,-21.33
47.02,-180.22,-24.74
47.16,-180.36,-27.64
47.3,-180.36,-28.95
47.46,-180.54,-29.22
47.62,-180.58,-26.2
47.77,-180.65,-21.09
47.93,-180.22,-10.05
48.08,-179.89,1.2
48.21,-179.5,12.1
48.35,-179.42,19.85
48.49,-179.71,24.11
48.63,-179.93,28.1
48.77,-179.93,33.04
48.91,-179.64,39.46
49.05,-179.64,43.13
49.19,-179.78,45.34
49.33,-179.64,48.13
49.47,-179.53,50.09
49.61,-179.42,50.45
49.75,-179.14,49.91
49.89,-178.85,46.93
50.03,-179.28,37.36
50.16,-179.57,26.08
50.32,-180.18,10.4
50.47,-180.65,-3.03
50.63,-180.54,-12.1
50.78,-180.22,-17.21
50.94,-180.32,-23.46
51.1,-180.25,-27.91
51.24,-180.25,-31.26
51.39,-180.32,-34.05
51.54,-180.5,-35.83
51.69,-180.65,-35.18
51.84,-180.86,-32.64
51.98,-180.65,-24.59
52.12,-180.25,-13.75
52.26,-179.71,-1.19
52.4,-179.32,10.24
52.55,-179.35,17.96
52.68,-179.71,21.65
52.82,-179.96,25.15
52.96,-179.89,29.96
53.1,-179.68,35.34
53.23,-179.64,39.17
53.39,-179.57,42.39
53.54,-179.39,44.65
53.7,-179.28,44.3
53.85,-179.28,40.81
54.0,-179.1,35.57
54.14,-179.57,24.11
54.28,-180.0,12.19
54.42,-180.18,1.68
54.56,-180.4,-8.54
54.7,-180.36,-15.78
54.84,-180.18,-21.17
54.99,-180.29,-26.93
55.13,-180.29,-30.62
55.28,-180.4,-33.6
55.43,-180.58,-35.36
55.56,-180.79,-34.99
55.7,-180.68,-30.55
55.85,-180.5,-22.41
55.99,-180.14,-11.97
56.13,-179.89,-1.3
56.26,-179.6,9.4
56.41,-179.42,19.35
56.57,-179.64,26.08
56.72,-179.82,31.0
56.87,-179.46,38.08
57.02,-179.64,41.53
57.15,-179.5,44.97
57.29,-179.6,46.1
57.43,-179.39,47.38
57.58,-179.24,46.5
57.72,-179.28,42.11
57.87,-179.24,35.55
57.91,-179.32,33.33
58.05,-179.6,22.48
58.19,-180.04,10.77
58.33,-180.18,0.62
58.48,-180.36,-9.31
58.63,-180.36,-16.55
58.76,-180.22,-21.17
58.9,-180.22,-25.56
59.05,-180.22,-29.02
59.21,-180.22,-31.66
59.36,-180.47,-34.16
59.49,-180.58,-34.18
59.64,-180.86,-32.57
59.79,-180.76,-26.28
59.93,-180.4,-16.86
60.07,-179.96,-5.58
60.2,-179.53,6.07
60.35,-179.53,15.62
60.49,-179.5,23.04
60.63,-179.82,27.41
60.77,-179.64,33.28
60.9,-179.68,37.35
61.04,-179.71,40.9
61.18,-179.82,43.15
61.33,-179.78,46.06
61.46,-179.78,48.37
61.6,-179.68,50.63
61.75,-179.53,52.15
61.91,-179.28,52.6
62.06,-179.03,50.66
62.2,-178.96,44.61
62.35,-179.5,31.85
62.49,-180.0,18.41
62.64,-180.47,4.53
62.79,-180.72,-6.68
62.93,-180.4,-11.55
63.07,-180.25,-16.18
63.22,-179.96,-19.47
63.36,-180.32,-25.07
63.5,-180.36,-27.99
63.64,-180.5,-30.12
63.77,-180.54,-29.91
63.91,-180.65,-28.15
64.06,-180.68,-23.04
64.19,-180.36,-13.89
64.41,-179.75,2.79
