Time,Data1,Data2
57.49,-179.42,25.23
57.63,-179.46,31.74
57.78,-179.5,37.2
57.92,-179.53,41.42
58.06,-179.35,45.25
58.21,-179.46,46.19
58.25,-179.35,46.75
58.41,-179.24,46.53
58.56,-179.03,44.64
58.7,-178.92,39.77
58.84,-179.32,29.45
58.97,-179.82,16.94
59.12,-180.18,4.15
59.27,-180.47,-6.76
59.42,-180.18,-12.96
59.58,-180.36,-20.41
59.72,-180.22,-24.47
59.86,-180.14,-26.9
60.0,-180.18,-29.1
60.14,-180.36,-30.7
60.28,-180.54,-30.79
60.43,-180.65,-28.31
60.57,-180.61,-22.83
60.71,-180.0,-12.74
60.85,-179.96,-4.41
61.01,-179.89,5.61
61.15,-179.5,16.89
61.31,-179.5,25.41
61.47,-179.5,32.3
61.62,-179.6,37.4
61.78,-179.64,42.06
61.93,-179.6,46.05
62.06,-179.82,47.89
62.2,-179.5,52.04
62.34,-179.24,54.94
62.53,-179.14,55.2
