Time,Data1,Data2
45.94,180.14,-0.62
46.08,180.4,9.16
46.23,180.79,19.53
46.37,180.54,25.33
46.51,180.97,32.49
46.65,180.76,35.15
46.8,180.72,36.72
46.96,180.68,36.55
47.1,180.79,35.34
47.24,180.72,32.06
47.38,180.79,27.78
47.52,180.68,21.01
47.66,180.25,10.7
47.8,179.82,0.85
47.94,179.75,-5.74
48.08,179.86,-9.77
48.22,180.11,-12.13
48.35,180.18,-14.69
48.51,180.07,-18.63
48.66,180.0,-21.74
48.82,179.75,-24.29
48.97,179.6,-24.59
49.1,179.24,-23.58
49.24,179.32,-17.58
49.38,179.86,-6.14
49.52,180.22,5.9
49.67,180.76,19.77
49.8,180.76,28.71
49.94,180.61,35.22
50.08,180.65,41.51
50.22,180.43,45.65
50.35,180.76,51.72
50.51,180.86,55.72
50.66,181.01,57.02
50.82,181.01,54.99
50.97,181.15,50.81
51.1,181.01,42.67
51.24,180.58,30.62
51.38,180.04,17.06
51.52,179.68,4.77
51.67,179.57,-4.98
51.79,179.86,-9.36
51.95,180.04,-14.0
52.1,180.14,-17.94
52.25,179.82,-23.23
52.4,179.89,-25.67
52.55,179.64,-27.86
52.71,179.5,-27.22
52.86,179.46,-23.47
53.0,179.42,-17.02
53.14,179.78,-6.1
53.27,180.36,7.1
53.41,180.65,19.27
53.55,180.97,30.07
53.7,180.58,35.95
53.84,180.61,42.3
53.98,180.76,48.55
54.12,180.61,51.53
54.28,180.83,55.66
54.43,180.72,56.14
54.56,180.86,56.38
54.7,181.01,54.94
54.86,181.26,50.61
55.0,180.94,40.95
55.14,180.4,28.34
55.29,179.96,14.85
55.44,179.6,1.47
55.59,179.78,-5.62
55.73,179.93,-10.72
55.87,180.18,-14.24
56.01,179.96,-19.64
56.14,179.82,-23.68
56.29,179.53,-27.3
56.43,179.57,-27.35
56.57,179.42,-25.73
56.71,179.5,-20.28
56.86,179.82,-10.59
57.0,180.22,0.06
57.14,180.32,10.16
57.29,180.5,20.67
57.45,180.76,31.66
57.59,180.68,38.82
57.73,180.61,43.96
57.76,180.54,44.77
57.91,180.43,48.84
58.06,180.61,53.64
58.19,180.68,56.59
58.33,180.86,59.07
58.48,180.76,58.54
58.63,180.97,57.33
58.78,181.19,53.88
58.93,181.08,45.31
59.06,180.58,32.77
59.21,180.07,18.44
59.36,179.68,5.03
59.5,179.57,-3.97
59.64,179.82,-9.12
59.77,180.0,-13.35
59.92,180.18,-16.92
60.07,180.14,-20.84
60.21,179.96,-24.56
60.35,179.93,-26.63
60.5,179.64,-28.58
60.64,179.5,-28.01
60.8,179.5,-23.55
60.95,179.6,-15.56
61.11,180.14,-1.81
61.26,180.43,10.96
61.39,180.72,22.37
61.53,180.72,31.11
61.67,180.76,38.73
61.81,180.79,45.07
61.95,180.58,48.66
62.08,180.43,51.67
62.24,180.36,55.04
62.39,180.47,58.62
62.53,180.36,60.42
62.67,180.65,64.1
62.82,180.86,66.24
62.96,180.97,66.09
63.1,181.15,63.9
63.23,181.19,58.32
63.38,180.9,47.11
63.52,180.32,33.5
63.66,179.93,20.33
63.8,179.6,8.54
63.94,179.68,-0.02
64.1,180.04,-5.22
64.25,180.18,-9.74
64.39,180.11,-14.64
64.53,179.86,-20.11
64.66,179.82,-22.86
64.8,179.6,-24.99
64.94,179.6,-24.29
65.08,179.46,-21.85
65.23,179.64,-14.16
65.4,180.04,-3.06
65.54,180.32,7.93
65.7,180.65,20.06
65.85,180.72,28.41
65.99,180.54,33.31
66.12,180.36,37.41
66.26,180.54,42.84
66.4,180.58,47.04
66.54,180.58,50.01
66.68,180.9,53.19
66.82,180.86,52.79
66.96,180.97,51.24
67.11,180.9,46.3
67.27,180.65,37.24
67.41,180.54,28.74
67.65,179.89,10.05
