Time,Data1,Data2
16.94,180.97,51.05
17.1,181.08,45.29
17.25,180.65,33.76
17.39,180.18,21.04
17.53,179.71,8.0
17.66,179.6,-2.56
17.8,179.32,-12.22
17.94,179.71,-16.04
18.08,179.82,-20.17
18.21,180.0,-22.78
18.35,179.75,-26.97
18.5,179.68,-29.38
18.64,179.57,-30.55
18.78,179.46,-29.91
18.94,179.17,-27.38
19.09,179.39,-19.03
19.23,179.89,-7.59
19.37,180.4,4.74
19.5,180.68,15.38
19.64,180.32,20.94
19.78,180.4,27.85
19.93,180.43,34.1
20.06,180.18,37.38
20.2,180.5,43.2
20.35,180.58,47.11
20.51,180.61,49.57
20.66,180.76,50.15
20.8,180.79,48.47
20.93,180.94,45.02
21.07,180.86,37.7
21.21,180.47,26.69
21.35,179.86,13.51
21.5,179.6,2.07
21.63,179.86,-4.61
21.78,179.57,-13.67
21.94,179.82,-18.47
22.09,179.71,-23.89
22.22,179.68,-27.29
22.36,179.53,-29.87
22.5,179.5,-30.35
22.65,179.42,-28.71
22.8,179.5,-23.71
22.93,179.78,-15.77
23.08,180.0,-6.68
23.22,180.04,1.49
23.37,180.29,11.89
23.52,180.5,21.74
23.65,180.5,28.58
23.79,180.65,34.78
23.93,180.4,37.86
24.06,180.14,40.39
24.2,180.32,45.07
24.34,180.4,48.76
24.49,180.25,50.49
24.64,179.96,51.11
24.79,180.14,54.49
24.94,180.4,58.16
25.09,180.61,60.77
25.24,180.94,61.8
25.38,181.15,60.0
25.51,181.22,54.14
25.65,180.72,41.88
25.79,180.11,27.08
25.94,179.78,12.64
26.09,179.6,0.11
26.22,179.28,-10.45
26.36,179.53,-15.51
26.5,179.64,-19.51
26.64,179.71,-22.53
26.79,179.82,-23.99
26.92,179.6,-25.88
27.06,179.5,-25.81
27.21,179.28,-23.94
27.35,179.21,-18.78
27.5,179.71,-7.27
27.64,180.4,6.86
27.78,180.83,18.25
27.92,180.54,24.07
28.06,180.43,29.5
28.2,180.54,34.62
28.35,180.32,36.43
28.49,180.54,39.41
28.63,180.47,39.53
28.76,180.58,39.37
28.8,180.58,39.05
28.93,180.68,37.22
29.07,180.72,33.31
29.23,180.72,25.75
29.39,180.22,13.47
29.54,179.89,1.79
29.68,179.35,-9.44
29.81,179.75,-14.2
29.95,179.93,-18.51
30.11,179.78,-24.85
30.25,179.75,-28.92
30.39,179.68,-31.98
30.52,179.6,-33.73
30.66,179.57,-33.97
30.8,179.35,-33.47
30.94,179.06,-31.1
31.09,179.39,-21.15
31.24,179.93,-7.91
31.38,180.43,5.62
31.52,180.47,15.69
31.67,180.58,25.25
31.81,180.58,32.61
31.95,180.4,37.44
32.09,180.32,41.95
32.23,180.47,47.06
32.37,180.36,49.84
32.51,180.61,53.43
32.65,180.68,54.91
32.8,180.83,54.57
32.96,181.08,51.91
33.11,180.83,42.8
33.26,180.36,30.17
33.42,179.82,15.7
33.57,179.5,4.02
33.71,179.75,-2.24
33.85,180.0,-7.37
33.99,179.78,-14.53
34.14,179.82,-19.39
34.28,180.11,-22.13
34.42,179.89,-26.9
34.57,179.78,-30.92
34.71,179.68,-33.74
34.85,179.57,-35.34
35.0,179.39,-35.22
35.14,179.28,-32.81
35.27,179.21,-27.29
35.41,179.6,-16.52
35.55,180.11,-3.59
35.69,180.5,8.92
35.83,180.68,19.05
35.96,180.5,25.8
36.11,180.47,32.25
36.26,180.4,37.25
36.42,180.32,41.45
36.57,180.14,44.35
36.7,180.29,48.05
36.85,180.43,50.87
37.0,180.76,53.08
37.14,180.86,52.34
37.29,181.01,49.19
37.43,180.79,41.0
37.57,180.43,30.19
37.71,180.0,18.04
37.85,179.86,7.21
37.98,179.71,-2.85
38.12,179.39,-12.42
38.26,179.71,-16.71
38.4,180.0,-20.19
38.56,179.86,-25.73
38.72,179.86,-29.48
38.86,179.5,-33.17
39.02,179.39,-33.76
39.17,179.28,-31.74
39.31,179.53,-25.33
39.45,179.6,-17.58
39.58,179.96,-6.83
39.72,180.25,4.13
39.87,180.65,15.94
40.01,180.5,22.7
40.16,180.22,27.69
40.3,180.25,33.63
40.44,180.47,39.8
40.59,180.25,43.08
40.74,180.25,46.64
40.88,180.61,51.06
41.01,180.72,52.55
41.15,180.94,52.58
41.29,181.01,49.62
41.43,181.01,43.23
41.58,180.54,30.22
41.73,180.07,16.26
41.87,179.57,2.87
42.01,179.46,-7.47
42.16,179.53,-15.19
42.31,179.86,-19.56
42.44,179.82,-24.21
42.58,179.93,-27.43
42.72,179.89,-30.47
42.87,179.89,-32.93
43.0,179.71,-35.34
43.14,179.53,-36.19
43.17,179.5,-36.19
43.32,179.46,-33.77
43.46,179.24,-30.36
43.62,179.5,-20.36
43.77,179.93,-7.71
43.93,180.4,6.81
44.07,180.83,19.1
44.21,180.43,24.79
44.35,180.36,30.67
44.5,180.4,36.82
44.65,180.32,41.59
44.78,180.65,47.2
44.92,180.68,49.65
45.07,180.72,50.52
45.22,180.86,49.65
45.36,181.15,46.69
45.5,180.83,37.88
45.64,180.43,26.48
45.78,179.93,13.46
45.92,179.68,2.18
46.05,179.68,-6.46
46.2,179.86,-13.25
46.34,179.53,-21.13
46.48,179.78,-24.37
46.61,179.68,-28.23
46.75,179.71,-29.85
46.89,179.53,-31.44
47.04,179.39,-31.2
47.17,179.39,-28.36
47.31,179.28,-22.75
47.45,179.71,-12.11
47.6,180.18,0.96
47.76,180.61,14.44
47.91,180.54,22.88
48.04,180.43,28.63
48.19,180.29,33.97
48.34,180.32,39.25
48.48,180.4,43.64
48.63,180.29,46.93
48.77,180.18,49.68
48.92,180.4,53.48
49.07,180.54,55.45
49.21,180.68,56.13
49.34,181.01,55.56
49.48,181.19,51.94
49.62,180.86,42.11
49.76,180.36,29.1
49.9,179.89,15.46
50.02,179.6,3.72
50.18,179.5,-7.42
50.32,179.64,-13.47
50.47,179.64,-19.64
50.6,179.75,-23.46
50.75,179.86,-25.92
50.9,179.75,-28.26
51.04,179.6,-29.56
51.19,179.35,-29.35
51.33,179.42,-24.96
51.47,179.68,-17.69
51.61,179.68,-10.25
51.75,180.0,0.18
51.89,180.43,11.63
52.04,180.5,21.39
52.19,180.36,27.97
52.33,180.32,33.73
52.47,180.47,39.54
52.61,180.4,43.21
52.74,180.36,45.87
52.89,180.72,49.38
53.03,180.72,49.28
53.17,180.9,48.26
53.3,181.04,44.53
53.44,180.94,36.56
53.58,180.4,24.1
53.72,179.78,10.33
53.87,179.57,-1.44
54.01,179.64,-9.71
54.16,179.78,-15.67
54.32,179.68,-22.09
54.47,179.78,-25.8
54.62,179.64,-29.06
54.76,179.64,-30.28
54.9,179.5,-30.3
55.04,179.24,-28.78
55.18,179.21,-23.5
55.33,179.68,-12.14
55.46,180.04,-0.42
55.6,180.61,12.67
55.74,180.58,21.55
55.88,180.65,29.46
56.02,180.32,33.84
56.17,180.36,39.24
56.32,180.22,42.89
56.48,180.65,49.03
56.63,180.58,50.93
56.78,180.68,51.94
56.92,180.9,51.29
57.06,180.94,47.23
57.2,180.9,40.25
57.34,180.47,28.81
57.47,180.07,16.36
57.51,179.93,13.15
57.64,179.64,1.6
57.79,179.53,-8.2
57.93,179.6,-14.6
58.08,179.89,-18.59
58.23,179.93,-22.69
58.39,179.96,-26.47
58.53,179.75,-30.49
58.67,179.64,-32.8
58.81,179.5,-33.79
58.95,179.39,-32.65
59.08,179.39,-28.5
59.24,179.53,-20.83
59.39,179.78,-10.83
59.54,180.07,0.88
59.69,180.58,14.12
59.85,180.65,23.91
59.99,180.4,29.26
60.13,180.61,35.01
60.27,180.25,36.74
60.41,180.29,39.72
60.54,180.14,41.51
60.7,180.11,44.22
60.85,180.11,46.99
60.99,180.25,50.13
61.13,180.47,53.27
61.27,180.54,54.72
61.42,180.61,54.64
61.56,180.86,53.71
61.7,180.86,49.43
61.83,180.86,42.71
61.97,180.54,31.88
62.12,180.11,18.33
62.26,179.68,5.38
62.4,179.68,-4.23
62.53,179.39,-13.67
62.68,179.57,-18.95
62.84,179.64,-23.25
63.04,179.57,-26.1
