Time,Data1,Data2
31.36,-179.06,49.84
31.5,-179.21,44.91
31.63,-179.06,38.77
31.78,-179.53,26.28
31.92,-180.07,12.72
32.06,-180.5,0.16
32.2,-180.47,-8.06
32.33,-180.36,-13.75
32.47,-180.14,-17.61
32.63,-180.25,-22.75
32.78,-180.25,-25.57
32.94,-180.32,-27.59
33.09,-180.47,-27.91
33.24,-180.76,-26.71
33.4,-180.65,-19.69
33.55,-180.18,-8.08
33.7,-179.78,3.99
33.85,-179.35,16.5
33.98,-179.32,24.29
34.12,-179.53,28.94
34.27,-179.78,32.72
34.42,-179.82,37.76
34.56,-179.57,43.76
34.69,-179.6,47.51
34.84,-179.57,50.68
34.99,-179.24,53.91
35.13,-179.14,54.41
35.28,-179.1,51.93
35.44,-179.14,44.77
35.59,-179.53,33.58
35.74,-179.78,21.84
35.9,-180.14,8.62
36.05,-180.22,-1.51
36.19,-180.5,-10.8
36.33,-180.43,-16.66
36.48,-180.4,-20.92
36.62,-180.32,-23.1
36.77,-180.25,-24.39
36.93,-180.36,-24.98
37.07,-180.54,-24.03
37.23,-180.83,-20.83
37.38,-180.47,-11.36
37.52,-179.93,0.42
37.67,-179.5,12.88
37.82,-179.17,23.3
37.95,-179.6,27.08
38.1,-179.75,31.48
38.25,-179.82,35.84
38.39,-179.89,39.4
38.53,-179.68,44.72
38.67,-179.46,49.43
38.81,-179.46,51.75
38.95,-179.35,53.31
39.09,-179.1,53.72
39.23,-178.99,50.47
39.39,-179.17,42.07
39.54,-179.57,30.14
39.68,-180.04,17.46
39.82,-180.22,6.52
39.95,-180.47,-3.62
40.1,-180.22,-10.0
40.27,-180.29,-17.48
40.42,-180.14,-21.65
40.56,-180.11,-24.91
40.69,-180.25,-28.23
40.85,-180.4,-30.73
41.0,-180.43,-30.59
41.16,-180.65,-29.35
41.31,-180.72,-24.56
41.45,-180.47,-15.65
41.58,-179.96,-3.93
41.72,-179.53,8.16
41.86,-179.14,19.13
42.01,-179.5,24.71
42.15,-179.78,28.66
42.28,-179.53,34.98
42.42,-179.68,38.73
42.56,-179.64,42.62
42.72,-179.64,45.84
42.86,-179.35,49.27
43.02,-179.35,49.72
43.17,-179.21,48.82
43.31,-178.99,46.03
43.45,-179.1,39.33
43.59,-179.46,27.89
43.63,-179.6,24.99
43.78,-180.07,11.38
43.91,-180.47,-0.3
44.05,-180.5,-8.84
44.19,-180.65,-15.8
44.34,-180.32,-18.63
44.5,-180.32,-21.28
44.64,-180.32,-21.92
44.78,-180.32,-21.41
44.93,-180.58,-20.36
45.08,-180.72,-16.49
45.21,-180.32,-7.72
45.35,-179.96,2.48
45.5,-179.53,14.29
45.65,-179.35,23.42
45.8,-179.68,28.65
45.96,-179.6,34.7
46.1,-179.93,37.62
46.24,-179.68,42.91
46.38,-179.5,47.76
46.52,-179.57,50.37
46.66,-179.57,52.39
46.81,-179.39,54.06
46.95,-179.21,54.12
47.1,-178.99,52.14
47.24,-178.88,47.12
47.37,-179.35,36.0
47.51,-179.82,23.1
47.65,-180.29,9.95
47.8,-180.36,-0.91
47.96,-180.4,-10.32
48.1,-180.29,-16.66
48.24,-180.04,-20.33
48.39,-180.14,-25.23
48.54,-180.04,-28.54
48.68,-180.22,-32.11
48.81,-180.32,-34.27
48.95,-180.4,-35.1
49.09,-180.58,-34.99
49.24,-181.01,-33.63
49.37,-180.86,-26.04
49.51,-180.25,-12.93
49.65,-179.71,0.74
49.79,-179.35,13.68
49.93,-179.28,23.26
50.08,-179.39,31.1
50.23,-179.75,35.62
50.37,-179.39,42.57
50.52,-179.57,46.13
50.67,-179.39,49.89
50.8,-179.39,51.56
50.94,-179.28,52.2
51.08,-179.03,51.53
51.22,-178.96,47.55
51.35,-179.14,39.62
51.49,-179.57,27.96
51.64,-180.07,13.88
51.78,-180.36,2.34
51.92,-180.54,-7.23
52.05,-180.32,-12.67
52.19,-180.11,-16.74
52.34,-180.04,-21.1
52.48,-180.04,-24.8
52.61,-180.04,-28.13
52.76,-180.07,-31.4
52.92,-180.29,-34.8
53.07,-180.32,-36.03
53.21,-180.47,-36.15
53.34,-180.65,-34.69
53.48,-180.79,-30.52
53.62,-180.43,-21.21
53.77,-179.96,-8.76
53.91,-179.71,2.42
54.05,-179.6,13.23
54.21,-179.46,23.58
54.36,-179.35,31.5
54.53,-179.53,36.63
54.67,-179.6,40.23
54.82,-179.53,43.95
54.96,-179.71,45.41
55.1,-179.32,48.68
55.24,-179.21,48.98
55.38,-179.1,47.15
55.52,-179.06,42.49
55.67,-179.35,33.02
55.81,-179.86,21.34
55.95,-180.32,9.63
56.09,-180.5,0.53
56.22,-180.36,-4.84
56.38,-180.25,-9.58
56.54,-180.29,-12.83
56.69,-180.11,-13.71
56.85,-180.25,-15.08
57.0,-180.32,-14.92
57.13,-180.4,-13.36
57.27,-180.47,-10.16
57.41,-180.4,-4.55
57.55,-180.18,3.3
57.69,-179.64,14.37
57.83,-179.42,22.5
57.98,-179.71,26.84
58.01,-179.6,28.52
58.17,-179.53,33.71
58.32,-179.6,36.83
58.48,-179.53,39.86
58.63,-179.46,41.58
58.76,-179.5,41.43
58.9,-179.32,40.95
59.05,-179.24,37.57
59.2,-179.21,31.95
59.33,-179.5,22.72
59.47,-180.04,11.1
59.61,-180.04,2.05
59.75,-180.47,-8.46
59.89,-180.58,-15.69
60.03,-180.11,-18.31
60.18,-180.25,-22.46
60.34,-180.32,-25.41
60.49,-180.32,-26.12
60.65,-180.43,-25.48
60.8,-180.76,-23.81
60.94,-180.68,-17.13
61.09,-180.18,-5.56
61.23,-179.68,6.89
61.37,-179.5,16.79
61.51,-179.42,24.98
61.64,-179.68,29.77
61.78,-179.64,35.63
61.94,-179.35,42.63
62.09,-179.39,45.78
62.22,-179.32,47.44
62.37,-179.17,47.49
62.52,-178.99,45.34
62.66,-179.06,38.93
62.81,-178.85,33.81
