Time,Data1,Data2
15.87,180.68,10.77
16.0,180.18,13.27
16.14,179.86,16.28
16.28,180.0,22.13
16.44,180.47,30.51
16.59,180.5,35.25
16.72,180.43,37.68
16.86,180.61,39.88
17.01,180.68,39.86
17.16,180.83,38.13
17.29,180.79,33.18
17.43,180.72,25.89
17.57,180.14,14.29
17.71,179.78,2.87
17.87,179.5,-8.59
18.02,179.57,-15.57
18.17,179.71,-20.83
18.32,179.75,-25.27
18.47,179.78,-28.47
18.62,179.78,-30.7
18.76,179.68,-32.51
18.89,179.46,-33.49
19.04,179.24,-32.32
19.19,179.1,-27.77
19.33,179.42,-18.55
19.47,180.07,-5.67
19.6,180.43,5.98
19.75,180.68,16.47
19.89,180.4,21.82
20.03,180.43,27.43
20.17,180.22,30.73
20.3,180.18,34.58
20.44,180.22,37.99
20.58,180.22,40.94
20.74,180.43,44.46
20.88,180.54,45.97
21.03,180.68,45.79
21.18,180.79,43.24
21.32,180.9,38.63
21.46,180.58,29.58
21.59,180.32,19.32
21.73,179.89,7.23
21.87,179.46,-4.55
22.01,179.5,-12.03
22.14,179.68,-17.0
22.29,179.78,-21.47
22.43,179.93,-24.59
22.57,179.86,-28.23
22.73,179.82,-31.47
22.87,179.68,-34.35
23.03,179.71,-35.09
23.19,179.46,-35.7
23.34,179.17,-34.35
23.5,179.28,-27.3
23.64,179.78,-15.73
23.78,180.18,-4.02
23.92,180.5,7.27
24.06,180.54,15.56
24.2,180.32,21.09
24.34,180.36,26.72
24.49,180.22,31.26
24.64,180.25,35.7
24.78,180.22,38.98
24.92,180.18,41.83
25.05,180.04,43.87
25.19,180.29,48.29
25.34,180.14,50.49
25.48,180.43,54.3
25.61,180.54,56.24
25.75,180.76,57.04
25.9,181.01,55.32
26.06,181.19,49.11
26.21,180.61,35.47
26.35,180.0,20.75
26.48,179.5,6.28
26.62,179.06,-6.02
26.76,179.64,-10.64
26.91,179.82,-16.15
27.04,179.82,-21.29
27.18,179.75,-25.99
27.33,179.71,-29.98
27.48,179.64,-33.09
27.63,179.46,-34.72
27.77,179.28,-34.11
27.92,179.17,-30.63
28.07,179.46,-21.95
28.21,179.89,-10.75
28.35,180.29,0.69
28.48,180.4,10.73
28.62,180.65,20.16
28.77,180.36,25.64
28.91,180.25,30.35
28.94,180.07,30.62
29.09,180.29,36.61
29.23,180.43,41.31
29.36,180.4,44.16
29.5,180.68,47.35
29.65,180.72,47.84
29.79,180.79,46.27
29.93,180.9,41.88
30.09,180.61,31.95
30.24,180.25,19.96
30.38,179.71,6.79
30.52,179.57,-3.36
30.67,179.86,-10.25
30.81,179.71,-18.3
30.95,179.64,-24.42
31.09,179.93,-27.86
31.23,179.86,-32.12
31.36,179.71,-36.5
31.51,179.82,-38.77
31.65,179.64,-41.1
31.79,179.42,-42.38
31.93,179.32,-41.51
32.08,179.06,-37.68
32.23,179.35,-27.97
32.39,179.89,-13.38
32.54,180.36,0.59
32.69,180.83,13.51
32.84,180.68,20.86
33.0,180.29,25.19
33.14,180.04,28.95
33.29,180.25,34.48
33.44,180.32,38.97
33.58,180.14,40.62
33.71,180.18,43.16
33.85,180.4,45.94
33.99,180.43,46.53
34.14,180.65,46.69
34.28,180.86,44.78
34.41,181.04,40.33
34.55,180.65,30.14
34.69,180.11,17.32
34.84,179.64,3.49
34.97,179.21,-7.98
35.12,179.57,-13.6
35.27,179.78,-18.44
35.42,179.96,-22.25
35.56,179.78,-27.25
35.7,179.93,-29.96
35.84,179.82,-33.17
35.98,179.71,-35.7
36.12,179.57,-37.41
36.25,179.5,-37.46
36.39,179.42,-35.68
36.53,179.14,-32.59
36.68,179.28,-23.86
36.83,179.96,-9.49
36.99,180.43,4.79
37.13,180.68,16.34
37.29,180.43,23.91
37.44,180.25,29.35
37.59,180.4,35.71
37.74,180.47,40.47
37.88,180.32,42.76
38.03,180.54,45.76
38.17,180.61,46.64
38.32,180.72,45.37
38.47,180.9,41.85
38.61,180.61,33.1
38.76,180.22,21.77
38.9,180.0,11.34
39.04,179.82,1.3
39.19,179.5,-9.36
39.33,179.75,-15.16
39.48,179.89,-20.17
39.63,179.78,-25.81
39.77,179.78,-29.43
39.91,179.86,-32.0
40.05,179.57,-35.62
40.2,179.46,-36.95
40.35,179.39,-36.21
40.5,179.14,-33.74
40.64,179.35,-26.08
40.77,179.78,-14.88
40.92,180.25,-1.71
41.07,180.58,10.11
41.23,180.5,18.76
41.37,180.25,23.68
41.5,180.18,28.62
41.65,180.47,35.17
41.8,180.29,38.16
41.94,180.36,40.95
42.08,180.43,42.94
42.22,180.68,44.33
42.36,180.86,43.48
42.5,180.9,39.78
42.64,180.9,33.21
42.77,180.32,21.52
42.92,179.82,8.11
43.07,179.32,-4.34
43.21,179.57,-10.48
43.35,179.86,-14.96
43.38,179.86,-16.15
43.52,179.82,-21.44
43.65,179.6,-26.87
43.79,179.71,-29.53
43.94,179.71,-31.56
44.08,179.6,-32.78
44.23,179.35,-33.28
44.38,179.06,-31.32
44.53,179.24,-23.6
44.67,179.71,-11.74
44.81,180.22,1.2
44.95,180.4,12.34
45.08,180.58,21.89
45.23,180.54,29.14
45.37,180.29,33.12
45.51,180.14,37.17
45.64,180.22,42.06
45.78,180.47,47.67
45.92,180.61,51.37
46.06,180.61,52.49
46.21,180.79,52.74
46.34,181.01,50.95
46.48,180.97,44.81
46.62,180.61,34.46
46.76,180.11,21.66
46.91,179.64,8.09
47.05,179.57,-2.72
47.2,179.75,-10.33
47.35,179.35,-19.6
47.5,179.64,-23.58
47.65,179.71,-26.63
47.79,179.71,-28.84
47.94,179.5,-30.46
48.08,179.35,-29.9
48.22,179.17,-27.81
48.36,179.21,-21.6
48.49,179.68,-10.61
48.65,180.18,3.28
48.8,180.68,16.42
48.94,180.65,23.97
49.08,180.29,28.17
49.22,180.43,34.35
49.37,180.32,38.15
49.51,180.36,41.58
49.65,180.07,42.47
49.79,179.93,44.19
49.93,180.18,48.26
50.07,180.18,50.82
50.21,180.29,53.29
50.34,180.36,54.94
50.48,180.61,56.4
50.62,180.83,56.21
50.77,180.97,52.82
50.92,180.9,45.44
51.08,180.58,32.4
51.24,179.86,15.7
51.39,179.53,2.13
51.54,179.42,-8.19
51.69,179.71,-14.55
51.85,179.64,-22.09
52.01,179.82,-26.89
52.15,179.93,-30.94
52.3,179.86,-35.34
52.45,179.75,-39.29
52.6,179.5,-42.68
52.73,179.32,-43.44
52.88,179.24,-41.11
53.03,179.14,-35.86
53.17,179.5,-25.65
53.31,180.04,-12.87
53.46,180.43,0.34
53.59,180.54,10.09
53.73,180.32,16.82
53.88,180.61,25.46
54.02,180.22,28.81
54.18,180.32,34.01
54.31,180.29,37.28
54.47,180.43,40.81
54.63,180.5,42.67
54.77,180.61,43.31
54.91,180.86,42.59
55.06,181.08,38.92
55.21,180.65,28.92
55.37,180.14,15.38
55.52,179.89,3.2
55.66,179.68,-7.35
55.8,179.57,-16.63
55.95,179.46,-24.02
56.09,179.64,-27.64
56.24,179.6,-31.03
56.39,179.64,-32.64
56.52,179.57,-33.47
56.67,179.35,-33.29
56.82,179.06,-30.86
56.96,179.24,-23.31
57.1,179.75,-11.52
57.23,180.25,1.22
57.38,180.65,13.92
57.52,180.72,22.05
57.66,180.22,25.4
57.8,180.0,29.48
57.83,180.04,30.81
57.97,180.25,36.63
58.1,180.54,42.46
58.24,180.25,44.4
58.38,180.36,47.28
58.53,180.61,50.02
58.66,180.76,50.42
58.81,180.86,48.31
58.97,180.97,42.52
59.12,180.61,31.53
59.26,180.11,18.47
59.41,179.68,4.63
59.55,179.39,-7.24
59.69,179.6,-13.39
59.83,179.78,-18.28
59.97,179.6,-24.1
60.11,179.68,-27.83
60.26,179.6,-30.71
60.4,179.6,-31.68
60.55,179.46,-31.76
60.7,179.57,-28.36
60.83,179.17,-25.57
60.98,179.5,-15.99
61.12,179.96,-4.49
61.25,180.43,7.07
61.38,180.79,17.58
61.52,180.5,22.74
61.66,180.25,26.77
61.8,180.11,30.59
61.93,180.25,35.44
62.22,180.22,42.68
62.37,180.14,45.29
62.53,180.14,47.89
62.67,180.14,50.6
62.81,180.47,54.03
62.99,180.72,55.63
