Time,Data1,Data2
22.81,179.24,-38.47
22.95,179.1,-33.92
23.08,179.32,-24.8
23.23,180.0,-9.93
23.37,180.47,3.14
23.52,180.47,13.31
23.66,180.4,20.99
23.82,180.61,29.88
23.96,180.43,34.5
24.1,180.29,37.43
24.25,180.14,39.59
24.4,180.22,42.49
24.53,180.36,44.8
24.67,180.47,45.86
24.81,180.68,45.84
24.95,180.76,43.52
25.1,180.68,37.38
25.23,180.54,28.95
25.37,180.22,17.98
25.51,179.75,5.96
25.66,179.46,-5.18
25.82,179.75,-12.45
25.96,179.64,-19.55
26.1,179.78,-23.74
26.25,179.89,-27.59
26.4,179.89,-31.26
26.54,179.82,-34.4
26.67,179.6,-37.73
26.82,179.46,-39.38
26.97,179.21,-39.32
27.11,179.06,-36.23
27.25,179.21,-28.71
27.38,179.68,-17.37
27.53,180.22,-3.43
27.66,180.4,6.91
27.79,180.36,15.37
27.95,180.76,26.28
28.09,180.58,31.45
28.25,180.4,34.75
28.4,180.58,38.21
28.54,180.61,38.9
28.68,180.72,37.94
28.81,180.94,35.47
28.96,180.72,27.24
29.0,180.61,24.59
29.14,180.18,12.0
29.28,179.71,-0.83
29.42,179.32,-12.43
29.56,179.42,-19.56
29.7,179.5,-24.91
29.83,179.75,-28.07
29.97,179.78,-31.23
30.12,179.68,-34.45
30.27,179.71,-35.78
30.43,179.42,-37.48
30.57,179.28,-36.39
30.72,179.5,-30.78
30.87,179.5,-23.54
31.03,179.82,-12.59
31.18,180.07,-2.1
31.32,180.11,7.07
31.46,180.25,16.23
31.59,180.43,24.31
31.73,180.47,30.76
31.87,180.32,34.43
32.01,180.29,37.52
32.14,180.36,40.54
32.28,180.4,42.14
32.41,180.58,42.97
32.55,180.61,41.71
32.67,180.72,38.9
32.81,180.65,33.04
32.95,180.47,24.58
33.09,180.07,13.62
33.23,179.71,2.66
33.36,179.42,-7.23
33.5,179.78,-12.26
33.65,179.68,-18.89
33.8,179.93,-22.21
33.94,179.93,-26.1
34.07,179.82,-29.74
34.21,179.75,-32.75
34.36,179.64,-34.96
34.5,179.53,-35.75
34.63,179.28,-35.71
34.77,179.42,-31.6
34.91,179.68,-25.04
35.06,179.64,-18.12
35.22,179.71,-8.12
35.37,180.22,3.83
35.52,180.18,13.06
35.66,180.36,22.3
35.8,180.29,29.06
35.94,180.43,35.68
36.08,180.58,41.24
36.22,180.32,43.39
36.36,180.32,45.23
36.5,180.58,47.31
36.64,180.68,46.62
36.77,180.83,43.82
36.91,180.83,37.97
37.05,180.5,27.8
37.19,180.11,15.73
37.33,179.82,4.04
37.47,179.5,-7.53
37.6,179.42,-15.83
37.74,179.64,-20.81
37.88,179.78,-24.71
38.01,179.64,-29.08
38.15,179.5,-32.38
38.29,179.53,-33.53
38.45,179.46,-33.55
38.6,179.24,-32.36
38.76,179.42,-26.23
38.9,179.68,-17.22
39.04,179.86,-8.06
39.18,180.22,2.63
39.32,180.54,12.45
39.46,180.5,19.13
39.59,180.32,23.52
39.75,180.22,28.15
39.9,180.18,32.25
40.04,180.07,35.25
40.18,180.22,38.9
40.31,180.18,41.42
40.45,180.0,42.6
40.59,180.25,46.02
40.75,180.22,47.47
40.89,180.54,49.84
41.03,180.79,49.99
41.17,180.9,47.28
41.31,180.72,40.42
41.45,180.5,31.03
41.58,180.18,19.35
41.72,179.75,6.99
41.87,179.5,-4.58
42.01,179.6,-12.1
42.16,179.75,-18.35
42.31,179.57,-25.44
42.44,179.6,-29.61
42.58,179.57,-32.67
42.72,179.68,-33.82
42.86,179.53,-34.9
42.99,179.35,-34.66
43.13,179.57,-30.63
43.16,179.42,-30.3
43.3,179.46,-25.04
43.46,179.71,-15.72
43.61,179.89,-5.83
43.76,180.22,5.22
43.91,180.36,14.37
44.06,180.4,22.19
44.21,180.5,28.97
44.36,180.32,32.69
44.51,180.22,35.86
44.65,180.29,38.81
44.78,180.72,42.43
44.92,180.72,41.98
45.06,181.01,40.68
45.2,180.9,34.58
45.33,180.5,24.16
45.49,180.0,9.9
45.63,179.53,-2.52
45.79,179.53,-12.5
45.94,179.71,-18.73
46.09,179.68,-24.79
46.24,179.57,-29.85
46.38,179.6,-32.72
46.52,179.5,-34.83
46.66,179.39,-35.41
46.81,179.28,-33.87
46.95,179.32,-29.06
47.09,179.6,-21.44
47.23,179.86,-12.5
47.38,180.18,-2.21
47.53,180.11,5.88
47.68,180.36,14.56
47.81,180.25,20.01
47.95,180.14,24.63
48.09,180.36,30.35
48.23,180.22,33.05
48.36,180.25,36.11
48.5,180.54,39.62
48.65,180.54,40.23
48.79,180.72,39.73
48.93,180.58,35.97
49.06,180.79,31.76
49.21,180.43,21.52
49.35,180.14,10.72
49.49,179.71,-0.95
49.63,179.57,-10.16
49.77,179.71,-17.0
49.92,179.86,-22.72
50.06,179.64,-28.94
50.2,179.53,-33.33
50.33,179.39,-36.58
50.47,179.28,-37.8
50.63,179.24,-35.87
50.77,179.46,-30.12
50.91,179.64,-22.94
51.07,179.96,-12.59
51.22,180.36,-2.42
51.37,180.54,6.57
51.52,180.25,11.41
51.67,180.07,16.07
51.82,180.36,22.86
51.97,180.32,27.61
52.12,180.61,32.72
52.26,180.61,34.18
52.4,180.54,33.34
52.55,180.68,31.63
52.69,180.61,26.56
52.83,180.47,19.26
52.96,180.22,10.16
53.1,179.96,0.51
53.24,179.53,-9.69
53.38,179.75,-15.32
53.52,179.78,-21.41
53.68,179.57,-27.96
53.83,179.42,-31.88
53.98,179.53,-32.81
54.13,179.5,-32.7
54.26,179.24,-31.87
54.4,179.14,-28.09
54.54,179.39,-19.69
54.68,179.93,-7.42
54.83,180.36,5.64
54.95,180.65,15.37
55.1,180.61,23.49
55.25,180.5,29.22
55.41,180.29,33.04
55.56,180.5,36.75
55.72,180.68,38.15
55.86,180.83,36.83
56.0,180.94,32.96
56.14,180.61,23.89
56.28,180.11,11.98
56.42,179.75,0.43
56.55,179.39,-10.4
56.7,179.68,-16.42
56.84,179.86,-21.39
56.98,179.68,-27.27
57.13,179.89,-30.91
57.28,179.93,-35.3
57.43,179.78,-39.57
57.58,179.71,-42.6
57.61,179.71,-43.02
57.75,179.5,-45.25
57.9,179.24,-45.9
58.04,178.96,-44.22
58.17,179.06,-37.28
58.31,179.46,-25.99
58.45,180.07,-11.63
58.6,180.36,2.08
58.74,180.79,14.1
58.89,180.5,20.28
59.03,180.29,25.75
59.17,180.22,30.06
59.32,180.14,34.27
59.47,180.22,38.55
59.6,180.29,41.5
59.74,180.32,43.68
59.88,180.54,45.76
60.02,180.5,45.5
60.15,180.79,44.94
60.29,180.86,41.34
60.44,180.76,33.6
60.59,180.29,20.99
60.74,179.93,8.33
60.88,179.57,-3.46
61.01,179.42,-12.56
61.15,179.53,-18.52
61.3,179.71,-22.72
61.45,179.93,-25.76
61.6,179.93,-29.77
61.75,179.78,-34.1
61.9,179.6,-37.2
62.06,179.57,-38.31
62.21,179.35,-38.15
62.35,179.46,-34.21
62.6,179.64,-21.58
