Time,Data1,Data2
29.15,-179.32,25.25
29.2,-179.21,28.02
29.36,-179.46,34.24
29.5,-179.53,39.56
29.64,-179.57,43.72
29.78,-179.71,46.99
29.92,-179.53,51.24
30.05,-179.57,53.8
30.2,-179.24,57.25
30.34,-179.32,56.97
30.48,-179.14,56.24
30.62,-178.74,54.7
30.75,-178.85,47.27
30.91,-179.46,33.12
31.06,-179.93,18.91
31.22,-180.4,4.45
31.37,-180.54,-5.13
31.51,-180.29,-9.65
31.64,-180.22,-13.65
31.79,-180.22,-16.53
31.94,-180.22,-18.07
32.08,-180.32,-18.39
32.21,-180.47,-17.34
32.36,-180.4,-12.67
32.51,-180.25,-4.66
32.65,-179.96,4.55
32.79,-179.57,15.38
32.93,-179.17,25.43
33.06,-179.46,30.49
33.21,-179.68,34.93
33.35,-179.5,40.46
33.5,-179.5,44.43
33.65,-179.57,47.62
33.8,-179.42,50.44
33.94,-179.24,52.02
34.08,-179.14,51.59
34.23,-179.03,48.66
34.37,-179.03,42.67
34.51,-179.21,34.08
34.65,-179.71,22.22
34.79,-180.14,10.25
34.94,-180.43,-0.42
35.07,-180.25,-6.02
35.22,-180.18,-11.07
35.37,-180.14,-14.95
35.51,-180.18,-17.64
35.65,-180.25,-19.5
35.78,-180.47,-20.27
35.92,-180.54,-18.43
36.07,-180.43,-12.85
36.22,-179.89,-3.12
36.36,-179.82,4.79
36.5,-179.5,14.0
36.66,-179.5,21.28
36.82,-179.5,27.93
36.97,-179.46,32.69
37.13,-179.42,36.42
37.28,-179.39,38.13
37.42,-179.39,38.2
37.56,-179.28,37.35
37.71,-179.35,33.95
37.85,-179.14,30.19
37.99,-179.42,22.06
38.12,-179.68,12.95
38.28,-180.11,1.47
38.42,-180.43,-7.24
38.56,-180.18,-11.18
38.7,-180.14,-14.77
38.84,-179.96,-16.49
38.99,-180.29,-20.4
39.15,-180.32,-21.63
39.3,-180.47,-21.23
39.45,-180.32,-17.26
39.59,-180.22,-11.74
39.72,-179.96,-4.42
39.86,-179.71,3.0
40.0,-179.78,9.08
40.15,-179.68,17.02
40.29,-179.32,25.38
40.42,-179.5,29.67
40.57,-179.68,33.44
40.73,-179.86,37.32
40.88,-179.5,43.36
41.03,-179.75,45.94
41.17,-179.71,49.36
41.33,-179.64,53.13
41.48,-179.68,55.9
41.62,-179.42,59.22
41.76,-179.21,61.08
41.91,-179.17,60.13
42.03,-178.92,58.59
42.18,-178.74,53.45
42.33,-179.28,41.37
42.48,-179.75,27.51
42.62,-180.14,14.76
42.75,-180.54,3.01
42.89,-180.25,-3.11
43.06,-180.07,-9.24
43.21,-179.93,-13.46
43.37,-180.14,-18.6
43.51,-180.07,-20.83
43.65,-180.22,-22.91
43.7,-180.29,-23.42
43.84,-180.36,-23.07
43.99,-180.61,-21.36
44.14,-180.68,-15.64
44.3,-180.22,-3.59
44.45,-179.71,9.36
44.59,-179.32,20.78
44.73,-179.17,29.95
44.88,-179.42,35.42
45.02,-179.42,40.58
45.16,-179.42,44.72
45.3,-179.32,48.71
45.43,-179.35,50.18
45.57,-179.17,51.05
45.71,-179.1,49.54
45.86,-178.99,45.9
46.0,-179.1,38.52
46.16,-179.6,26.24
46.31,-180.0,14.28
46.46,-180.43,2.95
46.61,-179.96,-2.11
46.76,-180.11,-9.23
46.89,-179.93,-13.51
47.03,-180.11,-18.87
47.17,-180.22,-22.41
47.31,-180.29,-24.42
47.46,-180.29,-24.93
47.59,-180.5,-24.48
47.73,-180.25,-19.95
47.88,-180.29,-14.47
48.03,-179.93,-5.38
48.18,-179.89,2.61
48.32,-179.75,11.3
48.46,-179.1,21.33
48.6,-179.24,26.21
48.75,-179.21,29.72
48.91,-179.39,30.04
49.06,-179.24,30.33
49.19,-179.53,27.41
49.33,-179.42,24.93
49.47,-179.32,21.68
49.61,-179.5,15.7
49.74,-179.57,9.24
49.89,-179.93,0.19
50.03,-180.07,-6.94
50.17,-180.11,-12.8
50.31,-180.11,-17.38
50.45,-179.93,-21.15
50.61,-180.18,-26.13
50.77,-180.11,-28.81
50.92,-180.18,-30.78
51.08,-180.32,-32.08
51.23,-180.58,-31.63
51.36,-180.79,-28.74
51.5,-180.54,-20.57
51.64,-180.07,-8.48
51.78,-179.71,3.57
51.93,-179.32,16.28
52.06,-179.24,25.49
52.2,-179.39,31.79
52.34,-179.46,36.95
52.49,-179.24,42.25
52.64,-179.53,43.37
52.78,-179.46,45.25
52.94,-179.35,46.48
53.09,-179.21,46.56
53.23,-179.1,44.67
53.38,-178.88,41.13
53.53,-179.35,31.11
53.66,-179.82,19.84
53.8,-179.93,10.48
53.94,-180.25,0.29
54.09,-180.32,-7.82
54.24,-180.11,-12.48
54.37,-179.96,-16.07
54.51,-179.86,-18.92
54.65,-180.0,-22.86
54.8,-180.11,-26.24
54.93,-180.25,-28.58
55.07,-180.32,-29.46
55.21,-180.54,-29.37
55.36,-180.61,-25.96
55.52,-180.47,-17.69
55.66,-180.04,-5.82
55.81,-179.78,5.83
55.96,-179.32,18.67
56.1,-179.14,27.89
56.24,-179.46,32.41
56.39,-179.42,37.8
56.53,-179.21,42.91
56.67,-179.39,44.21
56.81,-179.35,45.05
56.95,-179.28,44.91
57.08,-179.14,43.32
57.22,-179.1,39.57
57.38,-179.28,31.26
57.53,-179.71,20.12
57.67,-180.07,9.5
57.83,-180.36,-0.72
57.97,-179.96,-5.08
58.11,-180.04,-10.53
58.15,-180.22,-12.83
58.3,-180.11,-16.52
58.44,-180.04,-19.13
58.58,-179.96,-20.7
58.72,-180.29,-23.41
58.86,-180.36,-23.36
59.01,-180.36,-20.73
59.15,-180.47,-16.6
59.31,-180.07,-6.49
59.46,-180.14,2.05
59.6,-179.6,14.34
59.74,-179.5,23.6
59.88,-179.1,33.49
60.03,-179.42,38.28
60.18,-179.53,42.65
60.31,-179.6,46.1
60.46,-179.46,50.33
60.61,-179.5,52.71
60.75,-179.57,53.64
60.89,-179.42,55.08
61.02,-179.32,55.18
61.17,-179.17,53.47
61.32,-178.92,49.94
61.48,-179.21,39.96
61.63,-179.6,27.77
61.79,-180.04,13.75
61.93,-180.18,2.88
62.07,-180.29,-5.56
62.22,-180.14,-11.76
62.37,-180.0,-16.42
62.51,-180.11,-21.17
62.64,-180.11,-24.19
62.78,-180.18,-26.79
62.92,-180.29,-27.96
63.06,-180.4,-27.83
63.21,-180.43,-24.55
63.37,-180.47,-18.04
63.52,-180.11,-7.56
63.68,-179.75,4.18
63.83,-179.46,14.18
63.99,-179.28,22.59
64.14,-179.24,28.49
64.27,-179.24,32.43
64.41,-179.35,34.35
64.55,-179.35,35.06
64.7,-179.39,34.27
64.85,-179.35,32.32
64.98,-179.24,29.11
65.13,-179.28,23.14
65.27,-179.53,14.61
65.41,-179.93,4.21
65.55,-180.18,-4.69
65.69,-180.25,-11.81
65.85,-180.11,-16.47
66.0,-180.11,-20.12
66.15,-180.29,-23.09
66.3,-180.25,-23.58
66.45,-180.58,-23.5
66.6,-180.76,-20.11
66.75,-180.54,-11.6
66.9,-179.96,1.03
67.04,-179.5,13.57
67.18,-179.28,24.34
67.31,-179.42,31.71
67.45,-179.32,39.11
67.59,-179.21,45.09
67.74,-179.39,48.18
67.88,-179.21,51.27
68.03,-179.14,52.01
68.18,-179.1,50.49
68.33,-178.92,47.22
68.49,-179.14,38.55
68.64,-179.6,26.44
68.77,-179.96,14.98
68.91,-180.4,3.78
69.05,-180.43,-3.65
69.19,-180.11,-7.03
69.33,-179.89,-9.81
69.46,-179.93,-13.3
69.62,-179.93,-16.31
69.77,-180.04,-19.08
69.91,-180.11,-20.54
70.05,-180.22,-21.18
70.2,-180.47,-20.78
70.34,-180.5,-17.59
70.49,-180.5,-10.99
70.64,-179.93,0.88
70.77,-179.75,10.94
70.91,-179.5,21.25
71.05,-179.17,30.75
71.19,-179.35,35.95
71.34,-179.6,40.15
71.46,-179.53,44.91
71.61,-179.5,49.28
71.76,-179.17,53.95
71.91,-179.1,55.13
72.05,-178.99,54.12
72.19,-178.99,49.62
72.35,-179.24,40.66
72.5,-179.5,29.54
72.66,-179.96,15.69
72.69,-180.04,12.96
72.84,-180.5,0.64
72.98,-180.14,-4.73
73.12,-180.0,-9.89
73.25,-180.04,-15.27
73.39,-180.11,-20.11
73.53,-180.14,-23.3
73.68,-180.18,-25.6
73.81,-180.22,-26.72
73.95,-180.43,-27.25
74.1,-180.61,-25.19
74.26,-180.47,-18.15
74.41,-180.32,-8.19
74.55,-179.78,4.15
74.69,-179.57,15.37
74.82,-179.35,25.49
74.96,-179.21,33.52
75.1,-179.53,37.78
75.24,-179.42,43.07
75.39,-179.68,46.05
75.54,-179.32,50.74
75.68,-179.28,52.17
75.82,-179.14,52.82
75.97,-178.99,51.35
76.11,-178.88,46.77
76.25,-179.21,37.73
76.39,-179.6,26.34
76.53,-180.0,14.37
76.66,-180.29,3.51
76.82,-180.32,-5.19
76.97,-180.0,-9.76
77.13,-179.82,-14.5
77.28,-180.11,-20.7
77.43,-179.93,-23.34
77.58,-180.22,-27.16
77.71,-180.32,-28.98
77.86,-180.36,-29.02
78.01,-180.61,-27.77
78.15,-180.25,-21.21
78.28,-180.25,-14.45
78.42,-179.96,-4.52
78.56,-179.57,6.3
78.72,-179.28,17.7
78.87,-179.46,24.56
79.03,-179.46,31.39
79.17,-179.71,35.28
79.31,-179.57,40.14
79.46,-179.46,45.09
79.61,-179.68,47.47
79.77,-179.28,52.36
79.91,-179.28,53.64
80.05,-179.14,53.75
80.19,-178.92,52.22
80.33,-178.99,46.72
80.47,-179.35,37.36
80.6,-179.53,27.45
80.75,-180.04,14.66
80.89,-180.29,4.65
81.04,-180.04,-1.91
81.2,-180.29,-10.3
81.34,-180.0,-14.5
81.48,-180.07,-19.1
81.62,-179.96,-22.21
81.76,-180.0,-25.15
81.9,-180.18,-28.02
82.04,-180.32,-29.18
82.18,-180.47,-28.76
82.32,-180.5,-25.52
82.46,-180.43,-19.21
82.59,-180.18,-9.61
82.73,-179.57,2.42
82.87,-179.64,10.96
83.03,-179.28,22.06
83.18,-179.14,29.34
83.34,-179.03,34.85
83.48,-179.17,36.5
83.62,-179.39,35.46
83.77,-179.24,34.5
83.92,-179.24,31.4
84.06,-179.06,27.65
84.2,-179.57,18.65
84.33,-179.78,10.37
84.47,-179.86,2.4
84.62,-179.96,-5.62
84.76,-180.36,-13.91
84.89,-180.32,-18.44
85.04,-180.18,-20.6
85.2,-180.25,-22.25
85.35,-180.4,-22.53
85.49,-180.5,-20.52
85.62,-180.47,-15.83
85.77,-180.43,-8.44
85.92,-179.86,3.86
86.06,-179.64,14.47
86.2,-179.21,25.57
86.33,-179.35,32.14
86.47,-179.39,37.54
86.62,-179.53,41.79
86.76,-179.64,44.99
86.9,-179.57,48.6
87.04,-179.57,50.98
87.08,-179.6,51.24
87.23,-179.32,54.4
87.38,-179.17,54.83
87.53,-179.06,52.76
87.68,-178.96,48.08
87.82,-179.24,38.93
87.95,-179.6,27.72
88.09,-180.0,15.64
88.23,-180.36,4.28
88.38,-180.32,-3.75
88.52,-180.04,-8.92
88.66,-179.96,-13.89
88.81,-180.11,-19.93
88.96,-180.14,-24.4
89.1,-180.22,-27.4
89.23,-180.07,-28.54
89.37,-180.25,-30.2
89.52,-180.4,-30.31
89.66,-180.43,-28.09
89.79,-180.65,-24.13
89.93,-180.43,-15.38
90.07,-179.93,-3.04
90.23,-179.68,10.27
90.38,-179.24,23.15
90.54,-179.39,31.87
90.7,-179.39,39.08
90.84,-179.5,43.93
90.98,-179.57,47.59
91.12,-179.46,51.86
91.26,-179.6,54.01
91.4,-179.82,55.24
91.55,-179.57,58.83
91.69,-179.35,61.33
91.83,-179.1,62.66
91.97,-178.88,61.61
92.11,-178.85,56.86
92.26,-179.21,46.21
92.41,-179.6,33.37
92.56,-180.07,19.71
92.71,-180.4,7.5
92.84,-180.36,-0.14
92.98,-180.22,-5.35
93.12,-180.14,-9.5
93.26,-180.0,-12.39
93.39,-180.0,-15.22
93.53,-180.25,-18.49
93.67,-180.4,-19.66
93.82,-180.58,-19.23
93.97,-180.47,-14.31
94.15,-179.86,-2.53
