Time,Data1,Data2
0.01,0.0,0.0
0.15,0.72,-3.48
0.31,1.8,-11.62
0.46,-0.36,-9.47
0.62,-3.71,0.61
0.77,-3.31,5.96
0.93,2.45,-4.6
1.07,6.19,-13.89
1.22,4.54,-15.45
1.36,-1.8,-7.39
1.49,-6.88,1.3
1.64,-7.49,7.85
1.77,-1.37,0.79
1.91,6.37,-8.83
2.06,9.79,-17.13
2.19,5.51,-14.0
2.33,-3.42,-5.22
2.46,-9.83,3.27
2.59,-10.04,7.43
2.73,-2.7,0.0
2.87,7.09,-9.5
3.03,12.13,-18.22
3.17,6.8,-14.88
3.31,-3.89,-6.06
3.44,-11.66,2.24
3.59,-11.99,6.92
3.73,-2.34,-1.51
3.86,8.21,-10.27
4.01,14.22,-18.43
4.14,10.12,-16.41
4.3,-2.63,-7.08
4.45,-13.39,2.48
4.61,-13.14,6.34
4.75,-1.91,-2.4
4.89,10.69,-11.84
5.03,16.06,-18.99
5.17,10.22,-15.88
5.31,-3.17,-7.03
5.45,-13.9,1.67
5.59,-16.31,7.93
5.72,-7.09,1.09
5.87,7.49,-8.51
6.02,17.35,-17.53
6.17,13.64,-17.06
6.31,-0.22,-8.4
6.48,-15.77,3.36
6.61,-18.58,11.18
6.75,-7.56,3.12
6.89,7.42,-6.06
7.02,18.4,-15.77
7.15,18.65,-20.51
7.29,5.54,-13.27
7.44,-11.48,-3.65
7.57,-21.64,9.76
7.72,-17.75,15.37
7.85,-1.62,6.44
8.0,18.9,-9.77
8.15,27.07,-33.34
8.3,14.33,-33.71
8.43,-7.49,-23.82
8.58,-29.59,4.61
8.72,-34.02,42.49
8.87,-10.94,38.0
9.0,20.02,18.38
9.14,43.85,-22.32
9.28,42.98,-54.8
9.44,8.17,-45.05
9.59,-36.07,-8.14
9.74,-59.8,45.82
9.9,-41.47,60.96
10.05,7.09,36.64
10.19,55.04,-15.3
10.33,73.4,-65.92
10.49,49.25,-73.25
10.63,-1.87,-52.33
10.76,-56.41,-0.53
10.91,-86.44,57.65
11.06,-76.57,80.24
11.19,-31.72,56.72
11.34,36.94,6.42
11.49,86.76,-54.11
11.62,97.99,-84.79
11.78,68.44,-79.81
11.93,-0.36,-48.61
12.08,-73.48,14.47
12.24,-110.23,71.07
12.38,-108.83,72.29
12.53,-70.06,70.53
12.67,0.61,47.89
12.8,71.32,5.0
12.96,120.71,-54.04
13.11,134.53,-61.85
13.26,117.68,-59.87
13.4,65.23,-57.3
13.55,-21.2,-35.04
13.7,-95.4,9.61
13.85,-138.13,62.9
14.0,-157.03,63.58
14.14,-161.24,55.12
14.27,-152.35,54.6
14.42,-124.27,54.75
14.55,-70.16,52.54
14.59,-48.28,47.22
14.74,43.2,30.83
14.9,114.91,-15.51
15.05,149.87,-55.77
15.2,169.81,-50.71
15.36,172.8,-84.12
15.51,175.46,-87.71
15.67,177.05,-78.92
15.82,178.78,-56.91
15.96,180.11,-33.33
16.09,180.86,-11.78
16.23,181.26,5.5
16.37,181.15,17.11
16.51,180.9,24.87
16.67,180.58,30.43
16.81,180.5,35.02
16.97,180.43,38.73
17.12,180.4,41.06
17.26,180.61,43.63
17.4,180.76,44.48
17.53,180.9,43.58
17.67,180.83,39.43
17.82,180.86,32.86
17.96,180.36,21.76
18.1,179.86,9.53
18.23,179.71,-0.4
18.37,179.6,-8.43
18.51,179.75,-13.59
18.66,180.04,-17.51
18.79,179.75,-23.25
18.93,179.82,-26.16
19.08,179.86,-28.57
19.24,179.68,-30.78
19.39,179.53,-31.05
19.52,179.39,-29.34
19.66,179.14,-25.81
19.81,179.6,-15.09
19.96,180.25,-1.31
20.1,180.54,9.82
20.23,180.43,17.53
20.37,180.4,24.42
20.51,180.68,31.98
20.67,180.58,36.5
20.81,180.54,39.73
20.95,180.58,41.79
21.09,180.68,42.84
21.24,180.86,42.25
21.39,181.08,39.41
21.52,180.9,32.3
21.66,180.4,21.09
21.8,180.07,9.95
21.94,179.75,-1.3
22.09,179.46,-11.65
22.21,179.42,-17.83
22.37,179.6,-21.69
22.52,179.53,-24.69
22.67,179.53,-25.23
22.81,179.35,-24.42
22.95,179.17,-21.29
23.09,179.46,-12.5
23.23,179.89,-0.95
23.37,180.4,11.54
23.51,180.61,22.17
23.65,180.68,31.13
23.79,180.58,37.17
23.93,180.54,42.06
24.08,180.43,45.6
24.22,180.36,48.5
24.36,180.32,50.31
24.51,180.61,53.27
24.65,180.76,54.23
24.78,180.94,53.63
24.92,181.12,50.82
25.07,181.04,42.86
25.23,180.5,28.76
25.38,179.82,13.31
25.54,179.35,-1.06
25.69,179.6,-8.25
25.82,179.78,-13.07
25.96,180.11,-16.44
26.1,180.04,-21.31
26.24,179.78,-26.53
26.37,179.75,-29.64
26.53,179.6,-32.08
26.68,179.46,-32.49
26.82,179.28,-30.94
26.96,179.39,-25.15
27.1,179.6,-15.41
27.25,180.11,-2.31
27.39,180.5,9.76
27.53,180.68,19.6
27.67,180.5,25.94
27.8,180.68,32.67
27.94,180.5,36.18
28.08,180.36,39.03
28.23,180.29,41.98
28.37,180.18,44.0
28.52,180.14,45.97
28.66,180.14,48.42
28.81,180.47,51.78
28.94,180.54,52.55
28.98,180.58,52.71
29.13,180.83,52.86
29.27,181.01,50.41
29.41,181.08,45.01
29.55,180.68,34.38
29.69,180.14,21.18
29.84,179.68,7.11
29.98,179.17,-5.66
30.12,179.6,-10.45
30.26,179.82,-14.69
30.4,179.82,-18.97
30.53,179.75,-22.67
30.69,179.86,-24.82
30.84,179.71,-26.77
30.99,179.64,-27.22
31.13,179.46,-26.4
31.26,179.17,-23.82
31.41,179.39,-15.16
31.54,180.04,-3.41
31.7,180.47,10.22
31.85,180.61,20.78
31.98,180.68,28.5
32.12,180.5,33.47
32.26,180.32,37.03
32.4,180.47,41.75
32.55,180.58,45.44
32.68,180.4,46.34
32.83,180.61,48.1
32.98,180.72,47.91
33.12,180.79,46.06
33.25,180.83,41.61
33.39,180.79,34.66
33.53,180.36,23.54
33.69,180.04,10.64
33.84,179.64,-1.86
34.0,179.53,-12.11
34.14,179.42,-19.55
34.29,179.64,-22.83
34.44,179.6,-25.7
34.59,179.64,-26.53
34.73,179.46,-26.4
34.87,179.35,-23.74
35.01,179.35,-18.12
35.15,179.75,-8.19
35.29,180.11,3.0
35.42,180.4,13.91
35.56,180.79,24.48
35.7,180.72,30.83
35.85,180.36,34.22
36.0,180.18,37.44
36.13,180.32,41.95
36.29,180.11,44.72
36.44,180.43,49.24
36.58,180.61,52.25
36.72,180.79,53.5
36.85,180.9,52.89
37.0,181.04,49.46
37.15,180.86,41.34
37.29,180.5,30.51
37.43,180.0,17.56
37.56,179.6,5.26
37.72,179.6,-4.33
37.87,179.78,-10.01
38.03,179.96,-14.63
38.18,179.96,-19.03
38.33,180.04,-22.78
38.46,179.93,-26.6
38.61,179.89,-29.46
38.75,179.93,-30.89
38.89,179.82,-32.44
39.02,179.6,-33.25
39.16,179.42,-32.14
39.31,179.24,-28.21
39.45,179.64,-18.99
39.58,180.0,-8.08
39.73,180.36,4.15
39.89,180.58,15.65
40.04,180.5,23.62
40.18,180.65,30.52
40.33,180.47,34.69
40.47,180.25,37.33
40.61,180.32,41.05
40.75,180.54,44.64
40.89,180.61,46.06
41.02,180.76,46.7
41.16,180.94,45.41
41.32,180.97,40.41
41.47,180.61,30.6
41.62,180.11,18.23
41.77,179.64,5.88
41.92,179.89,-1.84
42.07,179.68,-9.73
42.21,179.93,-13.41
42.38,179.93,-18.35
42.52,179.93,-21.57
42.67,179.82,-24.64
42.81,179.57,-26.82
42.95,179.42,-26.55
43.09,179.28,-23.97
43.23,179.39,-17.56
43.37,179.82,-6.26
43.41,179.89,-3.6
43.56,180.47,9.79
43.69,180.76,20.0
43.83,180.43,25.72
43.99,180.65,33.39
44.14,180.54,37.27
44.27,180.61,40.58
44.41,180.47,41.5
44.55,180.58,42.25
44.7,180.72,41.43
44.85,180.76,38.18
44.98,180.79,33.28
45.12,180.47,24.43
45.26,180.07,14.02
45.41,179.78,3.46
45.55,179.68,-4.36
45.69,179.93,-9.61
45.85,179.96,-15.65
46.0,179.82,-21.23
46.14,180.07,-23.73
46.27,179.75,-28.68
46.41,179.64,-31.39
46.55,179.5,-32.81
46.69,179.35,-32.3
46.83,179.21,-29.3
46.98,179.35,-20.54
47.13,179.93,-7.34
47.27,180.32,5.37
47.41,180.68,17.54
47.55,180.72,26.2
47.69,180.5,32.17
47.84,180.5,37.64
47.98,180.54,41.63
48.13,180.58,44.53
48.28,180.65,45.84
48.41,180.83,45.73
48.55,180.83,43.13
48.69,180.9,38.82
48.83,180.68,30.62
48.99,180.18,17.85
49.13,179.75,5.77
49.27,179.71,-2.92
49.41,179.82,-9.36
49.55,179.5,-16.9
49.68,179.68,-20.14
49.82,179.64,-22.86
49.97,179.5,-24.55
50.12,179.42,-23.68
50.27,179.24,-20.56
50.4,179.42,-13.04
50.54,179.86,-1.92
50.68,180.32,10.46
50.82,180.5,20.92
50.96,180.61,29.43
51.11,180.5,36.69
51.26,180.68,42.94
51.42,180.61,46.34
51.57,180.5,47.87
51.71,180.61,49.0
51.85,180.86,49.14
52.01,180.94,45.84
52.16,180.94,40.04
52.3,180.61,30.38
52.44,180.04,17.83
52.57,179.64,6.25
52.71,179.78,-1.07
52.85,179.75,-7.82
52.99,179.89,-12.48
53.15,180.04,-16.94
53.29,180.04,-21.26
53.45,179.82,-26.58
53.6,179.78,-29.87
53.74,179.71,-32.06
53.87,179.68,-32.96
54.02,179.53,-33.09
54.18,179.32,-30.89
54.33,179.39,-24.27
54.47,179.78,-13.96
54.6,180.18,-2.31
54.74,180.47,8.96
54.89,180.61,19.02
55.04,180.65,26.45
55.19,180.54,31.82
55.35,180.22,34.85
55.49,180.32,39.33
55.63,180.36,42.91
55.77,180.4,45.61
55.91,180.5,48.18
56.05,180.65,49.81
56.2,180.76,49.72
56.35,180.94,47.6
56.49,181.04,42.7
56.63,180.79,33.52
56.76,180.32,21.09
56.9,179.86,7.87
57.05,179.6,-4.39
57.21,179.46,-14.23
57.36,179.64,-19.55
57.49,179.93,-22.48
57.63,179.93,-25.86
57.77,179.78,-29.29
57.81,179.68,-30.55
57.95,179.68,-31.5
58.1,179.35,-32.38
58.25,179.17,-29.77
58.38,179.32,-22.61
58.54,179.78,-9.61
58.7,180.32,5.43
58.85,180.72,18.67
59.01,180.94,29.27
59.16,180.47,33.5
59.29,180.36,37.56
59.43,180.43,41.66
59.57,180.22,43.66
59.73,180.32,47.7
59.87,180.4,50.42
60.01,180.68,53.18
60.17,180.76,52.74
60.32,180.94,50.6
60.46,180.97,45.41
60.6,180.65,35.71
60.82,180.04,16.74
