Time,Data1,Data2
25.79,-180.14,4.53
25.96,-180.32,-6.5
26.13,-180.22,-14.04
26.3,-180.36,-21.21
26.47,-180.29,-25.78
26.64,-180.22,-28.81
26.81,-180.36,-31.95
26.98,-180.47,-32.46
27.14,-180.58,-30.73
27.31,-180.58,-25.33
27.48,-180.5,-16.39
27.65,-179.93,-2.31
27.82,-179.46,11.33
28.0,-179.46,21.17
28.17,-179.78,26.69
28.34,-179.53,33.58
28.51,-179.71,37.04
28.68,-179.82,39.73
28.85,-179.68,42.91
29.01,-179.57,44.96
29.18,-179.46,45.2
29.35,-179.24,43.47
29.52,-179.06,37.33
29.69,-179.53,24.07
29.86,-180.18,7.98
30.03,-180.76,-6.78
30.2,-180.43,-13.59
30.37,-180.32,-18.86
30.54,-180.29,-22.75
30.71,-180.18,-24.71
30.88,-180.29,-26.21
31.04,-180.47,-26.56
31.2,-180.58,-23.92
31.36,-180.65,-18.23
31.53,-180.04,-5.72
31.71,-179.93,5.54
31.88,-179.71,16.58
32.04,-179.46,26.15
32.2,-179.5,32.2
32.37,-179.35,37.33
32.53,-179.42,38.84
32.7,-179.28,38.81
32.88,-179.24,34.69
33.05,-179.24,27.01
33.21,-179.82,13.2
33.38,-180.4,-1.67
33.55,-180.47,-11.65
33.62,-180.25,-13.51
33.79,-180.07,-19.58
33.96,-180.43,-27.09
34.13,-180.4,-30.63
34.29,-180.54,-32.65
34.46,-180.72,-32.2
34.61,-180.79,-28.63
34.78,-180.4,-18.49
34.96,-180.0,-5.34
35.13,-179.6,7.71
35.3,-179.42,18.19
35.47,-179.75,24.11
35.64,-179.78,30.35
35.81,-179.71,36.31
35.98,-179.68,41.16
36.14,-179.71,44.61
36.31,-179.86,46.62
36.48,-179.5,50.41
36.65,-179.21,51.45
36.82,-178.96,48.68
36.98,-179.06,40.28
37.15,-179.64,25.14
37.3,-180.25,10.21
37.46,-180.58,-3.64
37.63,-180.36,-12.98
37.8,-180.5,-21.89
37.96,-180.32,-26.42
38.13,-180.18,-29.64
38.3,-180.36,-32.88
38.47,-180.43,-33.84
38.64,-180.65,-33.17
38.81,-180.86,-29.4
38.98,-180.43,-18.43
39.15,-180.07,-5.14
39.31,-179.57,8.64
39.48,-179.39,19.92
39.65,-179.57,26.34
39.82,-179.46,32.65
39.98,-179.75,34.98
40.15,-179.86,37.24
40.32,-179.86,39.48
40.49,-179.71,42.01
40.66,-179.46,44.19
40.83,-179.28,43.85
41.0,-179.39,38.92
41.17,-179.32,31.66
41.34,-179.68,19.24
41.51,-180.07,5.24
41.68,-180.43,-7.67
41.85,-180.36,-16.01
42.01,-180.29,-22.11
42.18,-180.22,-26.9
42.35,-180.22,-30.57
42.52,-180.36,-33.89
42.69,-180.43,-35.23
42.87,-180.58,-34.54
43.04,-180.79,-31.18
43.21,-180.54,-21.92
43.38,-180.0,-8.33
43.56,-179.5,6.44
43.72,-179.46,15.59
43.88,-179.78,21.5
44.05,-179.68,28.09
44.2,-179.71,32.33
44.36,-179.89,35.39
44.52,-179.71,40.07
44.67,-179.75,42.73
44.83,-179.57,45.82
44.98,-179.42,47.27
45.13,-179.28,46.9
45.3,-179.21,43.1
45.47,-179.21,35.33
45.65,-179.71,20.73
45.82,-180.22,5.56
45.99,-180.54,-7.26
46.16,-180.36,-14.69
46.33,-180.11,-20.14
46.49,-180.29,-26.26
46.64,-180.25,-29.93
46.82,-180.29,-32.77
46.99,-180.47,-34.24
47.16,-180.5,-32.67
47.33,-180.65,-28.62
47.51,-180.5,-19.64
47.68,-180.11,-7.11
47.85,-179.68,6.55
48.02,-179.17,19.32
48.19,-179.53,24.93
48.36,-179.78,29.18
48.53,-179.78,33.95
48.7,-179.82,38.13
48.86,-179.42,42.75
49.03,-179.39,43.58
49.19,-179.24,42.49
49.36,-178.99,38.49
49.53,-179.35,27.19
49.7,-180.07,11.34
49.87,-180.58,-3.22
50.04,-180.5,-11.84
50.21,-180.18,-16.73
50.38,-180.14,-21.76
50.44,-180.22,-23.74
50.61,-180.32,-27.59
50.78,-180.5,-29.67
50.95,-180.76,-29.3
51.12,-180.65,-24.13
51.29,-180.32,-14.47
51.46,-179.86,-1.97
51.64,-179.71,9.21
51.81,-179.6,18.89
51.97,-179.6,26.12
52.14,-179.53,32.01
52.31,-179.39,36.5
52.48,-179.32,38.05
52.65,-179.46,35.44
52.82,-179.35,31.23
52.98,-179.46,23.73
53.15,-179.71,12.55
53.32,-180.07,0.18
53.47,-180.25,-9.55
53.63,-180.43,-18.95
53.8,-180.14,-23.91
53.97,-180.25,-29.03
54.14,-180.18,-31.93
54.31,-180.47,-34.66
54.48,-180.58,-34.14
54.65,-180.61,-30.33
54.81,-180.58,-23.49
54.98,-180.22,-11.39
55.15,-179.86,2.28
55.31,-179.32,15.35
55.48,-179.53,22.93
55.65,-179.82,27.8
55.82,-179.75,33.05
55.99,-179.68,37.49
56.16,-179.71,40.52
56.33,-179.71,42.73
56.5,-179.5,44.57
56.67,-179.35,43.96
56.84,-179.28,40.12
57.0,-179.24,33.9
57.17,-179.64,21.9
57.35,-180.18,6.83
57.52,-180.36,-5.11
57.68,-180.5,-14.74
57.85,-180.22,-19.58
58.02,-180.18,-24.13
58.19,-180.47,-28.73
58.36,-180.43,-29.67
58.53,-180.61,-29.27
58.69,-180.83,-26.55
58.86,-180.58,-17.22
59.03,-179.93,-2.98
59.2,-179.57,10.46
59.37,-179.24,22.19
59.53,-179.64,26.81
59.7,-179.71,30.95
59.87,-179.68,34.01
60.04,-179.6,36.03
60.21,-179.53,36.61
60.38,-179.28,36.29
60.55,-179.35,31.63
60.72,-179.5,23.84
60.88,-179.96,12.95
61.04,-180.25,2.87
61.2,-179.96,-3.06
61.35,-180.4,-12.3
61.53,-180.07,-16.95
61.7,-179.96,-21.31
61.87,-180.07,-26.87
62.04,-180.04,-30.91
62.21,-180.07,-35.01
62.39,-180.54,-40.81
62.56,-180.58,-41.83
62.73,-180.65,-40.06
62.9,-180.97,-35.83
63.07,-180.47,-23.2
63.24,-179.89,-7.72
63.41,-179.42,7.24
63.57,-179.35,18.12
63.75,-179.68,24.4
63.92,-179.89,29.87
64.09,-179.68,36.98
64.26,-179.39,43.21
64.43,-179.39,46.24
64.6,-179.42,46.32
64.77,-179.24,44.81
64.93,-179.06,40.46
65.1,-179.42,29.46
65.27,-179.93,14.84
65.44,-180.43,0.1
65.58,-180.58,-9.37
65.74,-180.25,-14.93
65.9,-180.11,-19.84
66.08,-179.89,-24.45
66.25,-180.11,-30.46
66.42,-180.36,-36.27
66.59,-180.4,-39.38
66.76,-180.61,-40.87
66.92,-180.79,-39.08
67.09,-180.72,-32.0
67.25,-180.29,-19.95
67.32,-180.11,-14.53
67.49,-179.64,0.11
67.66,-179.53,11.63
67.83,-179.46,21.01
68.0,-179.53,27.61
68.14,-179.53,32.2
68.31,-179.71,35.01
68.48,-179.53,38.45
68.65,-179.39,40.04
68.82,-179.32,38.63
68.99,-179.14,34.86
69.17,-179.46,24.64
69.33,-179.96,11.89
69.48,-180.47,-0.59
69.65,-180.36,-8.62
69.81,-180.11,-13.46
69.98,-179.93,-18.17
70.23,-180.04,-26.48
