Time,Data1,Data2
26.03,179.35,-2.45
26.17,179.46,-10.08
26.32,179.75,-15.16
26.47,179.71,-20.62
26.6,179.68,-24.64
26.75,179.71,-27.32
26.9,179.71,-28.52
27.04,179.6,-29.02
27.18,179.46,-28.21
27.33,179.5,-24.31
27.47,179.42,-19.4
27.61,179.57,-11.18
27.76,180.07,1.03
27.89,180.5,12.06
28.03,180.43,19.51
28.17,180.25,24.88
28.31,180.61,31.82
28.45,180.36,34.45
28.58,180.54,38.15
28.74,180.5,39.43
28.89,180.47,39.29
28.92,180.5,39.25
29.08,180.68,38.05
29.23,180.72,34.3
29.38,180.5,27.22
29.53,180.07,17.06
29.66,179.64,7.18
29.8,179.86,1.6
29.95,180.07,-3.73
30.1,179.75,-11.63
30.23,179.93,-15.77
30.37,180.0,-20.01
30.52,179.78,-25.6
30.67,179.93,-28.9
30.81,179.93,-32.16
30.94,179.82,-35.41
31.08,179.64,-38.39
31.23,179.5,-39.98
31.37,179.32,-39.67
31.5,179.21,-37.0
31.64,179.21,-31.0
31.79,179.64,-19.24
31.94,180.25,-4.85
32.08,180.58,6.94
32.22,180.43,15.45
32.37,180.47,23.26
32.52,180.36,28.74
32.67,180.36,33.58
32.82,180.36,37.12
32.97,180.4,39.65
33.1,180.22,40.44
33.24,180.29,41.8
33.39,180.47,42.89
33.53,180.58,42.51
33.66,180.72,40.82
33.8,180.94,37.17
33.94,180.72,28.95
34.08,180.18,17.21
34.24,179.89,4.52
34.38,179.71,-6.5
34.54,179.39,-17.11
34.69,179.5,-22.53
34.85,179.68,-25.97
35.0,179.71,-28.39
35.14,179.68,-29.96
35.29,179.6,-30.75
35.43,179.39,-30.15
35.57,179.24,-27.78
35.7,179.14,-22.54
35.85,179.75,-10.11
35.99,180.25,2.02
36.14,180.58,13.67
36.3,180.43,21.63
36.45,180.22,27.25
36.61,180.36,34.0
36.75,180.4,38.73
36.89,180.18,40.95
37.03,180.11,43.52
37.18,180.47,48.24
37.32,180.54,50.15
37.46,180.61,50.57
37.6,180.86,50.09
37.74,181.01,46.69
37.88,180.94,38.77
38.02,180.43,26.37
38.16,179.93,12.66
38.31,179.46,-1.59
38.47,179.42,-11.79
38.62,179.64,-17.62
38.75,179.96,-21.05
38.9,179.75,-27.13
39.05,179.68,-31.6
39.19,179.78,-33.85
39.34,179.6,-36.39
39.48,179.46,-37.11
39.64,179.24,-35.86
39.79,179.17,-30.91
39.94,179.57,-20.22
40.09,180.07,-7.08
40.23,180.47,4.73
40.36,180.5,14.04
40.5,180.43,20.96
40.64,180.54,27.51
40.78,180.36,31.0
40.9,180.22,33.42
41.06,180.18,36.34
41.21,180.14,38.47
41.35,180.18,40.55
41.48,180.25,42.41
41.63,180.36,43.64
41.78,180.58,44.51
41.92,180.79,43.85
42.06,180.79,40.02
42.19,180.79,33.81
42.34,180.36,22.7
42.48,180.0,11.41
42.62,179.75,0.34
42.75,179.68,-8.48
42.9,179.6,-16.7
43.05,179.86,-21.84
43.19,179.57,-28.21
43.33,179.71,-31.45
43.36,179.57,-32.88
43.5,179.64,-34.66
43.64,179.57,-36.18
43.78,179.46,-36.18
43.92,179.39,-34.0
44.07,179.14,-30.22
44.22,179.42,-20.44
44.35,180.07,-6.71
44.49,180.43,5.48
44.64,180.65,16.37
44.78,180.54,23.04
44.92,180.5,28.41
45.05,180.32,31.95
45.19,180.25,35.06
45.33,180.18,37.36
45.47,180.25,40.17
45.6,180.54,43.28
45.75,180.58,44.0
45.9,180.68,43.34
46.05,180.72,40.26
46.2,180.83,34.96
46.34,180.58,25.43
46.48,180.07,13.44
46.62,179.75,1.76
46.76,179.53,-8.49
46.91,179.35,-17.4
47.05,179.71,-21.41
47.19,179.86,-24.95
47.34,179.75,-29.16
47.49,179.71,-31.84
47.63,179.5,-34.13
47.76,179.42,-34.06
47.9,179.17,-32.64
48.05,179.14,-26.82
48.19,179.6,-15.59
48.32,180.18,-2.72
48.47,180.58,10.03
48.63,180.54,19.32
48.79,180.29,25.41
48.94,180.43,31.95
49.09,180.14,35.23
49.22,180.32,39.8
49.37,180.25,42.88
49.52,180.54,46.85
49.67,180.47,47.65
49.83,180.76,48.6
49.97,180.86,46.3
50.11,180.9,41.26
50.25,180.65,32.22
50.41,180.04,18.01
50.55,179.64,5.98
50.68,179.6,-3.0
50.83,179.6,-10.65
50.99,179.75,-16.9
51.14,179.96,-21.13
51.3,179.93,-26.72
51.45,179.71,-32.14
51.59,179.64,-35.79
51.74,179.5,-38.02
51.88,179.35,-38.34
52.02,179.24,-36.59
52.15,179.03,-32.75
52.29,179.46,-22.91
52.45,179.96,-8.76
52.6,180.4,4.63
52.74,180.76,16.23
52.89,180.32,22.3
53.03,180.5,29.91
53.17,180.4,34.56
53.31,180.22,37.76
53.45,180.18,40.97
53.58,180.04,43.15
53.72,179.96,45.66
53.88,180.25,50.73
54.03,180.65,55.29
54.19,180.72,56.29
54.33,180.83,55.36
54.47,180.9,51.62
54.61,180.94,44.59
54.75,180.54,32.77
54.89,179.93,18.28
55.03,179.68,5.01
55.17,179.24,-7.03
55.31,179.5,-13.12
55.45,179.82,-17.29
55.58,179.86,-22.35
55.73,179.86,-27.3
55.87,179.75,-31.63
56.02,179.6,-35.41
56.17,179.42,-37.67
56.3,179.32,-37.49
56.44,179.06,-35.68
56.58,179.14,-28.9
56.72,179.64,-16.95
56.86,180.18,-3.48
56.99,180.54,8.88
57.15,180.65,19.64
57.3,180.4,25.76
57.44,180.36,31.08
57.58,180.22,34.83
57.71,180.29,39.17
57.75,180.18,39.67
57.88,180.5,44.54
58.02,180.4,46.3
58.16,180.43,47.81
58.32,180.76,49.28
58.46,180.94,47.71
58.6,180.9,42.67
58.74,180.65,33.66
58.88,180.18,21.68
59.02,179.93,10.14
59.15,179.75,-0.69
59.29,179.57,-10.24
59.43,179.46,-17.83
59.59,179.64,-22.9
59.74,179.96,-25.17
59.87,179.82,-28.82
60.01,179.78,-31.44
60.15,179.75,-33.23
60.3,179.57,-34.59
60.44,179.46,-34.01
60.58,179.24,-31.72
60.72,179.06,-27.33
60.86,179.6,-15.88
61.0,180.14,-3.04
61.14,180.43,9.23
61.28,180.65,19.32
61.42,180.72,26.69
61.57,180.43,31.1
61.72,180.25,34.38
61.86,180.18,37.68
62.03,180.29,41.56
62.17,180.54,44.41
62.31,180.65,44.99
62.45,180.86,44.24
62.58,180.76,39.73
62.72,180.68,33.23
62.87,180.32,22.4
63.01,180.14,12.29
63.16,179.64,-0.26
63.3,179.64,-9.45
63.44,179.46,-17.18
63.59,179.57,-22.33
63.74,179.64,-25.62
63.87,179.78,-27.01
64.01,179.64,-28.82
64.15,179.53,-28.84
64.3,179.53,-26.52
64.44,179.32,-23.54
64.57,179.42,-16.34
64.71,179.96,-5.19
64.86,180.4,6.76
65.02,180.5,16.47
65.17,180.18,21.44
65.3,180.32,27.72
65.44,180.36,32.57
65.58,180.43,36.15
65.72,180.65,39.32
65.85,180.58,39.59
65.99,180.68,38.97
66.14,180.76,36.0
66.29,180.79,30.7
66.45,180.47,20.16
66.59,179.96,7.71
66.73,179.5,-3.78
66.87,179.53,-11.06
67.01,179.75,-15.81
67.15,179.71,-20.67
67.28,179.68,-24.29
67.42,179.53,-27.43
67.56,179.53,-28.41
67.71,179.46,-27.94
67.84,179.6,-24.72
67.98,179.39,-21.34
68.13,179.71,-12.53
68.27,179.89,-3.91
68.42,180.29,7.07
68.56,180.5,16.5
68.7,180.25,21.69
68.84,180.4,28.04
68.98,180.32,32.43
69.11,180.14,35.52
69.25,180.22,39.29
69.39,180.11,41.87
69.55,180.25,45.87
69.7,180.29,48.72
69.83,180.58,51.38
69.97,180.79,52.01
70.12,180.94,49.83
70.27,180.94,43.87
70.41,180.61,33.97
70.54,180.11,21.29
70.69,179.68,7.74
70.83,179.32,-3.43
70.97,179.6,-9.13
71.11,179.71,-14.12
71.24,179.89,-17.91
71.38,180.14,-20.7
71.52,180.0,-25.49
71.66,179.89,-29.85
71.81,179.68,-34.74
71.97,179.46,-38.05
72.01,179.46,-38.32
72.15,179.39,-38.15
72.31,179.03,-36.69
72.46,179.03,-29.9
72.6,179.68,-16.89
72.73,180.22,-3.16
72.87,180.65,9.34
73.01,180.72,18.54
73.15,180.47,24.08
73.3,180.25,28.7
73.43,180.14,32.59
73.58,180.18,37.35
73.72,180.07,40.17
73.87,180.4,45.53
74.02,180.43,48.55
74.17,180.29,49.65
74.32,180.5,51.43
74.46,180.68,51.59
74.61,180.9,49.84
74.74,181.12,45.58
74.89,180.65,34.0
75.03,180.07,20.54
75.17,179.64,7.37
75.38,179.5,-7.05
