Time,Data1,Data2
0.01,0.0,0.0
0.15,-0.14,0.24
0.3,-0.11,-0.24
0.44,-0.36,0.8
0.59,-1.26,6.28
0.75,0.4,3.22
0.88,2.66,-5.19
1.02,2.63,-10.32
1.16,-1.58,-2.18
1.3,-4.79,5.88
1.44,-4.28,9.26
1.57,0.65,1.15
1.71,5.36,-7.4
1.85,6.3,-13.43
1.99,0.76,-5.35
2.15,-5.9,4.41
2.3,-7.81,11.87
2.44,-1.8,3.78
2.58,4.86,-4.2
2.72,8.68,-11.6
2.86,5.11,-9.2
2.99,-2.23,-1.81
3.14,-8.75,6.44
3.28,-8.96,10.49
3.43,-1.22,1.6
3.57,7.13,-6.81
3.72,10.51,-14.4
3.88,3.64,-7.88
4.04,-6.48,1.15
4.18,-11.56,8.65
4.32,-7.52,6.38
4.47,2.45,-2.56
4.6,10.08,-9.69
4.74,11.56,-14.95
4.87,4.36,-8.7
4.99,-4.72,-1.75
5.14,-12.35,6.14
5.29,-10.37,6.97
5.45,1.08,-2.84
5.59,10.84,-10.69
5.74,13.25,-16.7
5.87,5.94,-10.73
6.04,-7.7,-0.99
6.18,-14.54,7.19
6.33,-9.58,4.84
6.48,2.66,-4.01
6.62,12.85,-11.7
6.75,14.69,-16.98
6.9,5.54,-10.06
7.04,-7.52,-1.54
7.17,-15.7,7.61
7.32,-13.39,8.91
7.46,-0.79,-0.24
7.61,12.13,-8.92
7.75,16.99,-16.45
7.89,8.75,-10.72
8.02,-4.5,-2.74
8.17,-16.49,8.8
8.31,-17.96,20.11
8.44,-6.44,14.23
8.6,11.56,3.48
8.75,22.36,-15.41
8.89,17.5,-27.01
9.05,-3.85,-17.16
9.19,-24.19,6.02
9.33,-31.46,40.23
9.48,-14.8,42.35
9.61,12.49,26.1
9.75,37.08,-12.18
9.9,40.36,-53.67
10.04,11.66,-44.32
10.19,-30.6,-6.15
10.35,-55.73,48.84
10.51,-40.64,70.42
10.66,5.58,45.25
10.8,51.41,-4.93
10.95,69.16,-58.45
11.1,45.0,-60.88
11.24,-5.36,-35.89
11.38,-59.94,20.19
11.53,-82.48,73.53
11.66,-68.26,86.17
11.81,-14.83,57.13
11.96,50.29,3.46
12.1,88.13,-52.63
12.25,86.76,-83.6
12.38,49.61,-66.97
12.53,-18.07,-25.25
12.66,-75.96,30.44
12.81,-102.64,78.88
12.95,-93.64,79.45
13.08,-50.65,70.18
13.23,24.08,30.17
13.38,89.75,-28.52
13.53,117.58,-70.1
13.68,108.86,-67.41
13.84,55.94,-63.18
13.99,-29.63,-30.38
14.15,-103.18,30.43
14.29,-132.26,68.57
14.44,-138.85,63.38
14.57,-120.78,63.53
14.61,-110.99,63.45
14.75,-48.02,58.35
14.91,46.58,41.42
15.07,115.38,-11.02
15.22,145.62,-46.11
15.37,157.03,-41.1
15.51,151.96,-38.93
15.65,127.48,-38.92
15.81,64.98,-37.99
15.96,-24.7,-28.9
16.1,-97.31,-5.96
16.24,-140.0,43.1
16.37,-162.72,52.2
16.52,-174.13,68.24
16.65,-173.2,118.15
16.79,-173.88,142.66
16.94,-175.32,142.64
17.07,-176.87,126.16
17.21,-178.78,97.46
17.36,-180.36,64.34
17.52,-181.22,34.11
17.67,-181.33,13.92
17.83,-181.04,-0.38
17.98,-181.04,-10.96
18.12,-180.54,-15.17
18.25,-180.29,-18.6
18.39,-180.25,-22.21
18.54,-180.32,-25.48
18.69,-180.36,-27.37
18.82,-180.43,-28.17
18.96,-180.5,-27.64
19.1,-180.72,-26.42
19.25,-180.86,-21.98
19.39,-180.43,-11.7
19.55,-179.78,1.92
19.7,-179.64,11.87
19.86,-179.71,19.88
20.01,-179.75,26.13
20.15,-179.75,30.89
20.28,-179.53,36.15
20.43,-179.35,39.21
20.58,-179.28,38.71
20.72,-179.1,36.05
20.86,-179.1,29.66
20.99,-179.6,17.94
21.14,-180.29,2.95
21.28,-180.58,-8.64
21.42,-180.5,-16.76
21.56,-180.4,-23.38
21.7,-180.43,-29.4
21.86,-180.43,-34.24
22.02,-180.36,-36.83
22.17,-180.47,-38.63
22.33,-180.68,-38.92
22.48,-180.97,-37.32
22.63,-180.86,-30.43
22.79,-180.36,-17.51
22.94,-179.89,-4.21
23.08,-179.64,7.03
23.23,-179.6,17.05
23.38,-179.6,25.03
23.51,-179.64,30.71
23.65,-179.75,34.99
23.79,-179.64,39.38
23.94,-179.71,42.3
24.07,-179.42,45.87
24.21,-179.39,46.13
24.35,-179.21,44.8
24.49,-178.96,41.13
24.62,-179.21,31.6
24.78,-179.96,15.22
24.93,-180.36,0.62
25.07,-180.68,-11.34
25.23,-180.58,-20.32
25.38,-180.4,-26.02
25.51,-180.36,-31.08
25.65,-180.4,-35.23
25.79,-180.25,-37.35
25.95,-180.36,-40.23
26.1,-180.4,-41.53
26.25,-180.68,-42.36
26.42,-180.79,-39.54
26.57,-180.9,-34.14
26.71,-180.5,-23.46
26.85,-180.11,-11.01
26.98,-179.71,1.36
27.13,-179.35,13.25
27.27,-179.39,20.35
27.41,-179.78,23.86
27.55,-179.86,27.86
27.68,-179.93,31.71
27.84,-179.93,36.02
27.99,-179.53,41.83
28.14,-179.53,44.19
28.28,-179.42,45.09
28.42,-179.28,44.51
28.57,-178.99,41.96
28.71,-179.17,34.18
28.85,-179.6,22.14
29.0,-180.18,7.23
29.13,-180.5,-5.54
29.17,-180.61,-8.44
29.31,-180.68,-18.27
29.45,-180.4,-23.99
29.59,-180.25,-28.86
29.73,-180.36,-34.24
29.88,-180.07,-37.24
30.02,-180.29,-41.77
30.18,-180.18,-44.46
30.33,-180.72,-48.82
30.49,-180.86,-48.9
30.65,-181.01,-45.61
30.8,-180.9,-37.89
30.96,-180.36,-24.03
31.1,-179.86,-9.57
31.24,-179.5,2.61
31.38,-179.39,12.02
31.53,-179.57,18.52
31.68,-179.78,23.12
31.81,-179.89,27.33
31.95,-179.82,32.03
32.09,-179.53,37.2
32.24,-179.6,39.3
32.38,-179.53,40.49
32.53,-179.39,39.96
32.68,-179.21,37.27
32.83,-179.24,30.35
