Time,Data1,Data2
18.61,-179.5,27.73
18.77,-179.57,34.13
18.93,-179.6,39.72
19.08,-179.46,44.62
19.23,-179.6,47.23
19.39,-179.6,49.67
19.54,-179.46,51.51
19.68,-179.28,51.72
19.83,-178.99,50.49
19.98,-178.85,45.58
20.12,-179.28,34.8
20.25,-179.75,22.16
20.39,-180.25,8.7
20.54,-180.54,-3.7
20.69,-180.4,-11.15
20.82,-180.54,-18.33
20.96,-180.32,-21.85
21.1,-180.07,-23.84
21.24,-180.22,-26.84
21.38,-180.25,-28.09
21.52,-180.4,-28.6
21.67,-180.58,-27.25
21.83,-180.14,-20.22
21.98,-179.96,-13.41
22.14,-180.11,-6.75
22.29,-179.89,1.71
22.43,-179.46,10.17
22.56,-179.64,15.08
22.7,-179.89,19.02
22.85,-180.04,23.62
23.01,-179.82,30.75
23.16,-179.6,37.56
23.3,-179.53,42.89
23.45,-179.68,45.86
23.59,-179.71,48.93
23.73,-179.21,53.56
23.86,-179.24,53.66
24.01,-179.21,51.88
24.17,-178.96,48.0
24.32,-179.1,38.98
24.46,-179.53,26.69
24.6,-180.18,12.1
24.73,-180.25,1.35
24.87,-180.58,-9.23
25.01,-180.25,-14.84
25.15,-180.32,-20.97
25.3,-180.32,-26.08
25.44,-180.14,-27.97
25.6,-180.32,-30.78
25.75,-180.36,-31.31
25.91,-180.65,-31.07
26.06,-180.86,-27.81
26.19,-180.58,-19.39
26.33,-180.14,-7.8
26.47,-179.78,4.42
26.61,-179.5,15.72
26.75,-179.32,25.6
26.89,-179.39,33.01
27.03,-179.57,36.79
27.18,-179.68,41.0
27.32,-179.57,45.25
27.48,-179.24,50.29
27.63,-179.17,51.27
27.77,-178.99,50.41
27.92,-179.1,44.89
28.06,-179.17,37.11
28.2,-179.6,25.25
28.34,-180.04,12.39
28.47,-180.25,1.09
28.62,-180.29,-8.28
28.77,-180.29,-16.15
28.91,-180.43,-22.59
29.05,-180.29,-25.96
29.09,-180.36,-27.33
29.25,-180.5,-30.07
29.38,-180.54,-30.2
29.54,-180.86,-28.92
29.69,-180.54,-21.39
29.85,-180.14,-9.95
30.0,-179.75,2.26
30.14,-179.42,13.14
30.28,-179.28,21.73
30.41,-179.57,26.92
30.56,-179.68,32.09
30.71,-179.53,37.68
30.85,-179.42,41.9
30.98,-179.35,44.88
31.13,-179.39,45.58
31.27,-179.28,45.37
31.41,-179.1,43.92
31.54,-179.1,38.97
31.68,-179.39,30.43
31.82,-179.71,20.22
31.97,-180.11,8.19
32.11,-180.54,-2.26
32.25,-180.32,-8.25
32.41,-180.11,-12.91
32.56,-179.93,-16.25
32.72,-179.86,-20.0
32.87,-179.96,-24.02
33.01,-180.14,-27.53
33.14,-180.07,-28.92
33.29,-180.32,-31.31
33.44,-180.5,-32.03
33.58,-180.76,-31.02
33.71,-180.47,-24.85
33.85,-180.47,-17.5
34.0,-180.07,-5.86
34.14,-179.82,5.24
34.28,-179.6,16.61
34.43,-179.24,27.77
34.59,-179.28,35.51
34.73,-179.24,40.95
34.87,-179.5,42.86
35.01,-179.57,44.51
35.16,-179.5,45.9
35.3,-179.28,46.53
35.44,-179.21,44.91
35.58,-179.06,41.24
35.73,-179.28,32.97
35.88,-179.78,20.67
36.02,-180.07,8.91
36.18,-180.22,-2.11
36.33,-180.29,-10.88
36.49,-180.36,-18.57
36.64,-180.07,-22.45
36.78,-180.11,-26.84
36.91,-180.22,-30.68
37.06,-180.47,-34.46
37.2,-180.47,-35.25
37.34,-180.76,-35.14
37.47,-180.54,-30.55
37.61,-180.5,-24.32
37.75,-180.0,-14.85
37.89,-179.96,-6.25
38.04,-179.75,3.44
38.19,-179.71,12.13
38.33,-179.64,20.68
38.49,-179.28,29.96
38.64,-179.53,34.11
38.78,-179.46,37.83
38.92,-179.5,39.98
39.05,-179.42,41.66
39.21,-179.32,41.85
39.35,-179.14,40.79
39.5,-179.1,36.4
39.66,-179.28,27.88
39.82,-179.86,14.45
39.96,-180.29,2.34
40.11,-180.43,-6.6
40.25,-180.07,-10.96
40.39,-180.18,-16.79
40.54,-180.25,-21.77
40.67,-180.22,-24.48
40.81,-180.32,-26.95
40.95,-180.47,-28.07
41.1,-180.65,-27.29
41.25,-180.47,-22.16
41.39,-180.54,-15.59
41.56,-180.0,-2.23
41.71,-179.6,9.84
41.85,-179.42,19.56
41.99,-179.28,27.67
42.12,-179.5,32.17
42.26,-179.64,35.81
42.42,-179.53,40.25
42.57,-179.42,43.64
42.71,-179.35,44.8
42.86,-179.17,44.49
43.0,-179.06,41.56
43.14,-179.1,35.78
43.28,-179.5,25.7
43.42,-179.93,14.07
43.55,-180.36,2.68
43.59,-180.43,0.21
43.74,-180.29,-6.75
43.89,-180.11,-12.51
44.04,-180.25,-18.73
44.18,-180.07,-21.79
44.32,-180.04,-24.75
44.46,-180.22,-28.28
44.61,-180.32,-30.04
44.75,-180.47,-30.35
44.89,-180.72,-28.94
45.03,-180.54,-23.39
45.16,-180.4,-15.8
45.32,-180.0,-4.37
45.47,-179.6,6.75
45.61,-179.42,15.7
45.75,-179.39,22.85
45.9,-179.6,27.78
46.04,-179.68,32.49
46.18,-179.5,37.75
46.33,-179.24,41.58
46.48,-179.32,41.71
46.62,-179.28,40.82
46.75,-179.1,38.73
46.89,-179.06,33.5
47.03,-179.46,23.78
47.17,-179.89,12.5
47.3,-180.32,1.25
47.46,-180.4,-7.77
47.62,-180.18,-13.55
47.77,-180.04,-18.22
47.93,-180.11,-23.41
48.08,-180.22,-27.88
48.21,-180.11,-29.87
48.35,-180.4,-32.77
48.5,-180.43,-32.94
48.65,-180.54,-31.28
48.79,-180.65,-27.61
48.93,-180.43,-19.42
49.08,-180.04,-8.46
49.22,-179.86,1.28
49.37,-179.53,12.34
49.52,-179.46,21.26
49.65,-179.64,26.87
49.79,-179.57,32.8
49.94,-179.42,38.26
50.08,-179.28,42.28
50.22,-179.28,43.8
50.35,-179.28,43.56
50.49,-179.17,42.12
50.64,-179.17,37.72
50.77,-179.21,31.53
50.93,-179.68,19.58
51.07,-180.18,7.11
51.22,-180.54,-3.38
51.37,-180.29,-8.76
51.53,-180.04,-12.83
51.68,-179.93,-16.63
51.81,-180.29,-21.92
51.95,-180.32,-24.58
52.1,-180.36,-25.84
52.25,-180.4,-25.44
52.4,-180.65,-24.15
52.54,-180.76,-19.24
52.68,-180.32,-9.36
52.82,-179.78,2.61
52.96,-179.42,13.8
53.11,-179.42,22.54
53.25,-179.5,29.24
53.39,-179.5,34.06
53.54,-179.6,37.44
53.69,-179.5,40.94
53.83,-179.5,42.36
53.97,-179.53,42.78
54.11,-179.46,42.33
54.25,-179.28,41.11
54.39,-179.1,37.94
54.52,-179.14,31.4
54.67,-179.6,19.56
54.83,-180.18,5.32
54.99,-180.47,-6.2
55.14,-180.22,-12.03
55.3,-180.07,-17.27
55.46,-180.22,-23.34
55.6,-180.25,-27.32
55.76,-180.4,-30.71
55.93,-180.47,-31.92
56.08,-180.68,-31.52
56.22,-180.58,-27.37
56.37,-180.61,-20.97
56.52,-180.32,-10.4
56.65,-179.86,1.76
56.79,-179.57,13.19
56.93,-179.14,24.37
57.07,-179.21,30.6
57.21,-179.53,33.93
57.36,-179.6,37.33
57.51,-179.35,41.21
57.66,-179.39,42.12
57.81,-179.39,41.43
57.97,-179.17,39.38
58.12,-179.5,32.99
58.15,-179.42,31.92
58.31,-179.53,23.74
58.45,-179.93,13.09
58.59,-180.36,2.96
58.73,-180.32,-3.2
58.88,-180.11,-7.47
59.03,-180.0,-11.58
59.16,-179.93,-15.14
59.3,-179.89,-18.78
59.46,-180.04,-23.62
59.61,-179.96,-26.66
59.77,-180.18,-30.47
59.92,-180.36,-32.85
60.06,-180.36,-32.78
60.21,-180.5,-31.42
60.35,-180.58,-27.99
60.49,-180.47,-21.73
60.62,-180.36,-13.75
60.76,-180.0,-3.03
60.9,-179.6,8.24
61.04,-179.24,19.02
61.2,-179.42,26.02
61.35,-179.6,30.51
61.5,-179.78,34.72
61.66,-179.71,39.27
61.81,-179.46,43.61
61.96,-179.6,44.72
62.11,-179.46,45.98
62.25,-179.39,45.26
62.39,-179.28,43.02
62.53,-178.96,39.64
62.67,-179.35,30.07
62.81,-179.89,17.85
62.97,-180.18,5.26
