Time,Data1,Data2
28.95,179.75,-26.92
29.1,179.82,-30.25
29.23,179.75,-33.39
29.37,179.75,-35.25
29.51,179.57,-36.96
29.66,179.42,-37.2
29.8,179.28,-35.36
29.94,179.17,-31.0
30.09,179.46,-21.21
30.23,179.93,-9.2
30.37,180.36,3.2
30.51,180.47,13.38
30.66,180.72,23.07
30.8,180.47,27.61
30.95,180.4,31.36
31.09,180.18,33.5
31.23,180.18,35.52
31.37,180.36,37.88
31.52,180.5,38.93
31.67,180.76,38.58
31.8,180.76,35.34
31.94,180.72,29.27
32.09,180.4,18.6
32.23,179.89,6.33
32.37,179.71,-4.07
32.51,179.53,-13.97
32.66,179.75,-20.22
32.8,179.82,-25.31
32.94,179.57,-31.76
33.09,179.6,-35.94
33.23,179.5,-39.03
33.37,179.42,-40.71
33.52,179.24,-40.78
33.67,179.14,-37.92
33.81,179.24,-31.48
33.95,179.68,-20.11
34.1,180.11,-7.1
34.24,180.47,4.41
34.39,180.47,13.28
34.53,180.29,18.92
34.66,180.36,24.77
34.81,180.25,28.74
34.96,180.29,31.98
35.1,180.07,32.97
35.23,180.04,34.37
35.37,180.43,37.62
35.52,180.54,38.1
35.66,180.72,37.36
35.8,180.65,33.13
35.93,180.65,26.85
36.08,180.36,16.52
36.24,179.78,2.36
36.39,179.35,-9.89
36.53,179.53,-16.29
36.66,179.78,-20.75
36.8,179.71,-26.44
36.95,179.64,-31.37
37.1,179.6,-35.07
37.23,179.71,-36.5
37.38,179.6,-38.07
37.54,179.42,-38.36
37.69,179.24,-36.82
37.84,179.14,-32.11
37.99,179.53,-21.74
38.12,180.0,-9.81
38.26,180.25,1.11
38.4,180.36,10.46
38.54,180.58,19.6
38.67,180.43,24.96
38.82,180.29,29.64
38.97,180.47,34.64
39.12,180.47,37.67
39.26,180.47,39.11
39.39,180.58,39.91
39.54,180.72,38.81
39.69,180.76,34.77
39.83,180.54,27.29
39.97,180.18,17.22
40.11,179.75,5.66
40.25,179.71,-2.42
40.39,179.96,-7.83
40.53,179.5,-16.7
40.68,179.75,-20.96
40.82,179.78,-25.14
40.96,180.0,-27.53
41.1,179.78,-32.17
41.24,179.78,-34.88
41.37,179.75,-36.83
41.53,179.6,-38.79
41.68,179.42,-39.16
41.84,179.21,-37.35
42.0,179.28,-31.23
42.15,179.6,-21.15
42.28,180.07,-9.71
42.42,180.47,1.36
42.56,180.47,8.88
42.7,180.29,14.39
42.84,180.04,18.68
42.97,180.43,25.73
43.11,180.18,28.71
43.27,180.0,31.96
43.3,180.07,33.05
43.45,180.14,36.82
43.59,180.22,39.88
43.72,180.43,43.02
43.86,180.61,44.72
44.0,180.72,44.37
44.15,180.79,41.24
44.29,180.83,35.47
44.42,180.36,24.66
44.56,179.93,12.82
44.7,179.53,1.11
44.85,179.57,-7.4
44.98,179.86,-12.5
45.12,179.75,-18.86
45.26,179.71,-24.13
45.4,179.57,-28.97
45.53,179.6,-31.58
45.69,179.46,-34.05
45.84,179.35,-34.4
46.0,179.14,-32.64
46.15,179.06,-27.25
46.29,179.57,-16.41
46.42,180.04,-4.47
46.56,180.36,6.84
46.7,180.5,16.31
46.85,180.36,23.2
46.99,180.32,28.65
47.13,180.43,34.0
47.28,180.32,36.98
47.42,180.4,39.46
47.56,180.36,40.33
47.69,180.58,41.29
47.83,180.76,40.02
47.98,180.76,35.42
48.13,180.61,27.37
48.28,180.11,15.01
48.44,179.6,1.47
48.58,179.53,-8.14
48.72,179.53,-15.06
48.86,179.71,-19.5
49.01,179.82,-23.71
49.16,179.82,-27.3
49.3,179.68,-30.94
49.45,179.64,-32.91
49.59,179.6,-33.47
49.73,179.42,-33.55
49.87,179.14,-31.92
50.01,179.24,-26.48
50.15,179.46,-17.78
50.3,179.96,-5.11
50.45,180.4,7.45
50.58,180.79,18.04
50.72,180.54,23.3
50.86,180.32,26.84
51.0,180.22,29.79
51.13,180.25,32.78
51.28,180.36,34.98
51.42,180.54,35.87
51.57,180.76,35.04
51.73,180.72,30.46
51.87,180.61,23.25
52.01,180.22,13.04
52.15,179.93,2.47
52.3,179.75,-7.67
52.45,179.53,-16.98
52.58,179.71,-22.41
52.72,179.82,-26.79
52.86,179.86,-31.31
53.0,179.71,-35.97
53.15,179.75,-39.06
53.3,179.6,-41.9
53.46,179.46,-43.1
53.62,179.35,-41.83
53.77,179.1,-38.44
53.91,179.28,-30.54
54.04,179.75,-18.7
54.18,180.14,-6.25
54.33,180.29,5.46
54.47,180.65,16.6
54.61,180.5,23.04
54.74,180.36,27.48
54.88,180.47,32.04
55.02,180.25,33.61
55.17,180.4,35.89
55.32,180.47,36.42
55.48,180.65,35.22
55.63,180.94,32.28
55.77,180.65,23.91
55.91,180.18,12.11
56.04,179.75,0.03
56.18,179.28,-11.39
56.32,179.35,-18.2
56.46,179.57,-22.4
56.62,179.75,-26.07
56.76,179.78,-29.22
56.91,179.78,-31.6
57.06,179.75,-33.57
57.22,179.53,-35.26
57.37,179.46,-34.69
57.5,179.39,-32.32
57.64,179.24,-28.33
57.67,179.28,-26.56
57.84,179.75,-14.63
57.98,180.14,-3.94
58.12,180.58,6.26
58.27,180.22,11.55
58.4,180.07,16.37
58.54,180.4,23.36
58.68,180.29,27.06
58.83,180.22,30.09
58.99,180.58,33.98
59.14,180.65,33.92
59.27,180.65,31.85
59.41,180.58,27.49
59.55,180.65,22.01
59.69,180.25,12.11
59.83,180.0,1.41
59.97,179.78,-8.09
60.12,179.6,-17.54
60.27,179.39,-25.4
60.41,179.57,-28.7
60.54,179.64,-31.11
60.68,179.6,-32.77
60.82,179.57,-33.26
61.06,179.32,-31.07
