Time,Data1,Data2
11.2,76.03,-36.02
11.34,79.78,-77.42
11.49,43.74,-64.79
11.63,-18.83,-25.92
11.76,-72.07,29.82
11.92,-94.79,84.18
12.08,-72.58,87.03
12.23,-9.94,53.77
12.38,61.38,-3.91
12.51,97.96,-54.73
12.65,102.46,-67.92
12.79,73.04,-67.04
12.94,3.71,-50.66
13.08,-73.26,3.93
13.23,-115.52,58.85
13.36,-126.4,68.96
13.51,-108.22,66.94
13.64,-58.57,63.34
13.78,21.35,34.48
13.94,98.14,-15.65
14.09,134.03,-60.72
14.25,143.46,-57.55
14.39,126.18,-58.18
14.54,76.82,-58.1
14.57,57.38,-55.34
14.71,-24.77,-37.96
14.85,-97.67,-1.31
15.0,-138.46,47.63
15.13,-158.58,56.81
15.29,-169.31,49.17
15.44,-175.32,21.18
15.59,-179.71,-17.54
15.73,-181.55,-43.85
15.86,-181.84,-57.44
16.0,-181.37,-61.56
16.14,-181.22,-62.58
16.28,-181.3,-60.69
16.44,-181.15,-52.1
16.58,-180.47,-37.24
16.74,-179.78,-18.86
16.89,-179.35,-3.3
17.03,-179.28,7.51
17.18,-179.5,15.61
17.33,-179.75,21.73
17.46,-179.75,27.08
17.61,-179.78,31.92
17.76,-179.86,36.37
17.9,-179.78,40.47
18.03,-179.6,44.43
18.17,-179.75,45.92
18.32,-179.5,48.31
18.46,-179.5,48.26
18.6,-179.28,47.6
18.73,-179.17,44.59
18.88,-179.03,38.34
19.03,-179.6,25.36
19.17,-180.07,12.06
19.3,-180.36,-0.26
19.45,-180.47,-10.8
19.61,-180.36,-19.23
19.76,-180.36,-25.94
19.9,-180.36,-31.0
20.04,-180.32,-34.62
20.18,-180.22,-36.93
20.33,-180.25,-39.06
20.47,-180.4,-40.28
20.61,-180.58,-40.66
20.76,-180.65,-38.1
20.91,-180.94,-33.81
21.06,-180.54,-23.2
21.2,-180.0,-10.51
21.34,-179.6,1.47
21.48,-179.53,11.5
21.62,-179.42,19.35
21.76,-179.64,24.21
21.91,-179.75,28.9
22.06,-179.93,32.52
22.2,-179.96,36.18
22.33,-179.82,40.78
22.47,-179.57,45.65
22.63,-179.24,50.44
22.78,-179.06,51.98
22.94,-178.99,50.02
23.08,-178.99,44.25
23.22,-179.32,34.37
23.36,-179.71,21.81
23.5,-180.29,7.69
23.63,-180.65,-4.52
23.78,-180.5,-13.12
23.94,-180.4,-20.4
24.09,-180.29,-25.41
24.23,-180.22,-29.21
24.37,-180.22,-32.38
24.5,-180.29,-34.56
24.64,-180.5,-36.35
24.78,-180.65,-36.39
24.94,-180.9,-33.87
25.08,-180.58,-25.65
25.22,-180.32,-15.89
25.36,-179.78,-3.48
25.5,-179.5,6.97
25.64,-179.6,14.68
25.77,-179.53,21.74
25.93,-179.78,26.72
26.08,-179.68,32.64
26.24,-179.5,38.26
26.39,-179.53,41.14
26.52,-179.32,43.8
26.66,-179.32,43.64
26.8,-179.35,41.22
26.94,-179.21,37.4
27.1,-179.42,28.39
27.23,-179.78,17.8
27.37,-180.14,6.25
27.51,-180.5,-4.69
27.67,-180.36,-12.27
27.82,-180.07,-17.19
27.95,-180.4,-24.24
28.09,-180.32,-28.09
28.24,-180.47,-31.64
28.39,-180.54,-32.96
28.52,-180.61,-32.49
28.66,-180.72,-29.99
28.8,-180.54,-23.78
28.96,-180.4,-14.53
29.0,-180.29,-11.34
29.16,-179.86,1.09
29.31,-179.5,12.32
29.47,-179.42,20.96
29.62,-179.6,25.86
29.75,-179.64,30.39
29.89,-179.75,33.39
30.03,-179.39,37.54
30.17,-179.42,38.69
30.31,-179.35,38.21
30.45,-179.14,36.4
30.59,-179.21,30.99
30.73,-179.57,21.66
30.88,-180.0,9.82
31.04,-180.4,-2.56
31.18,-180.25,-10.16
31.32,-180.32,-17.0
31.46,-180.4,-22.86
31.6,-180.36,-26.98
31.73,-180.4,-30.25
31.88,-180.54,-32.44
32.02,-180.61,-32.52
32.16,-180.79,-31.0
32.31,-180.76,-25.38
32.45,-180.36,-14.52
32.59,-180.0,-3.22
32.73,-179.64,8.08
32.87,-179.46,18.07
33.0,-179.42,25.49
33.16,-179.57,31.29
33.31,-179.53,36.1
33.47,-179.71,38.6
33.62,-179.39,42.23
33.76,-179.35,42.59
33.89,-179.21,41.53
34.03,-179.1,37.88
34.17,-179.28,30.06
34.33,-179.82,16.45
34.48,-180.25,3.52
34.63,-180.43,-7.82
34.78,-180.29,-15.03
34.92,-180.29,-21.18
35.06,-180.22,-26.21
35.2,-180.47,-32.32
35.33,-180.4,-35.26
35.49,-180.65,-38.42
35.64,-180.65,-38.21
35.8,-180.76,-35.79
35.95,-180.76,-29.74
36.08,-180.36,-19.63
36.22,-180.04,-8.56
36.36,-179.78,2.23
36.5,-179.57,12.75
36.64,-179.57,21.1
36.77,-179.6,28.1
36.93,-179.6,34.64
37.08,-179.78,38.21
37.22,-179.53,42.89
37.36,-179.28,46.13
37.49,-179.24,46.0
37.63,-179.06,44.29
37.79,-178.88,38.57
37.94,-179.53,25.31
38.09,-180.14,10.49
38.22,-180.5,-1.83
38.36,-180.43,-10.37
38.51,-180.32,-17.74
38.66,-180.36,-24.31
38.79,-180.32,-28.89
38.93,-180.25,-32.11
39.07,-180.36,-35.39
39.23,-180.61,-37.62
39.38,-180.65,-36.31
39.51,-180.68,-32.19
39.65,-180.65,-25.84
39.79,-180.32,-15.96
39.93,-179.93,-4.28
40.08,-179.78,6.89
40.21,-179.57,17.03
40.35,-179.57,24.79
40.5,-179.6,31.53
40.65,-179.39,37.62
40.8,-179.64,39.72
40.94,-179.42,42.11
41.08,-179.39,42.03
41.22,-179.17,40.71
41.38,-178.99,35.86
41.52,-179.39,25.35
41.65,-179.93,12.37
41.79,-180.36,-0.37
41.93,-180.47,-10.06
42.07,-180.32,-16.79
42.2,-180.25,-22.88
42.34,-180.4,-28.84
42.5,-180.29,-32.72
42.66,-180.5,-36.59
42.81,-180.54,-37.59
42.97,-180.76,-37.32
43.12,-180.86,-33.18
43.27,-180.65,-24.42
43.43,-180.14,-10.88
43.47,-180.04,-7.11
43.62,-179.82,5.14
43.76,-179.53,16.18
43.9,-179.42,25.03
44.06,-179.5,32.25
44.21,-179.39,38.2
44.36,-179.64,40.89
44.51,-179.68,42.97
44.65,-179.46,45.13
44.79,-179.42,45.12
44.92,-179.32,43.55
45.06,-179.1,40.14
45.21,-179.32,31.53
45.35,-179.68,20.4
45.49,-180.14,7.88
45.63,-180.4,-3.91
45.79,-180.43,-13.46
45.94,-180.25,-19.68
46.1,-180.4,-26.21
46.25,-180.29,-29.48
46.4,-180.36,-32.43
46.54,-180.47,-34.11
46.68,-180.61,-34.37
46.82,-180.76,-32.61
46.96,-180.76,-27.56
47.09,-180.5,-18.36
47.23,-180.07,-6.68
47.37,-179.71,4.93
47.5,-179.39,15.14
47.66,-179.39,23.86
47.8,-179.6,28.52
47.96,-179.75,32.51
48.11,-179.86,35.75
48.25,-179.5,40.1
48.39,-179.5,41.29
48.52,-179.32,41.47
48.68,-179.1,39.3
48.83,-179.39,31.93
48.99,-179.57,22.0
49.14,-179.89,10.54
49.28,-180.29,-0.99
49.41,-180.4,-9.87
49.55,-180.4,-16.76
49.69,-180.25,-21.95
49.84,-180.32,-27.37
49.98,-180.22,-30.54
50.12,-180.25,-33.13
50.26,-180.4,-35.07
50.42,-180.68,-36.02
50.57,-180.47,-32.27
50.72,-180.5,-26.81
50.87,-180.32,-18.12
51.01,-179.64,-6.94
51.15,-179.6,0.54
51.29,-179.5,6.89
51.44,-179.5,11.04
51.58,-179.5,12.98
51.72,-179.68,12.72
51.86,-179.71,12.39
52.0,-179.68,11.41
52.13,-179.68,9.29
52.27,-180.0,4.93
52.41,-179.96,1.99
52.55,-179.96,-1.03
52.7,-179.93,-3.94
52.84,-180.0,-7.71
52.98,-180.04,-10.99
53.12,-180.18,-14.39
53.26,-180.0,-15.64
53.39,-180.29,-18.68
53.55,-180.43,-20.52
53.7,-180.47,-20.11
53.86,-180.65,-18.31
54.01,-180.72,-13.65
54.14,-180.36,-4.73
54.28,-179.93,5.58
54.42,-179.71,15.01
54.57,-179.93,22.46
54.72,-179.17,33.26
54.87,-178.96,38.66
55.02,-179.1,39.08
55.17,-179.14,36.85
55.31,-179.03,32.69
55.45,-179.39,23.41
55.59,-179.82,11.79
55.74,-180.22,-1.76
55.88,-180.43,-12.1
56.02,-180.65,-20.96
56.16,-180.47,-26.02
56.32,-180.22,-29.85
56.46,-180.14,-33.18
56.61,-180.0,-35.42
56.76,-180.36,-39.49
56.91,-180.47,-40.97
57.05,-180.54,-40.86
57.18,-180.65,-39.16
57.32,-180.72,-34.93
57.47,-180.68,-27.56
57.61,-180.22,-16.41
57.74,-179.93,-5.21
57.88,-179.71,5.26
57.93,-179.53,8.81
58.06,-179.32,18.39
58.2,-179.42,24.47
58.36,-179.71,28.58
58.51,-179.78,32.35
58.66,-179.89,35.39
58.8,-179.64,39.83
58.94,-179.5,42.35
59.08,-179.5,42.54
59.22,-179.28,42.46
59.36,-179.24,39.57
59.51,-179.21,33.97
59.65,-179.53,24.69
59.8,-179.93,12.72
59.93,-180.25,2.34
60.07,-180.4,-7.37
60.21,-180.36,-14.28
60.35,-180.11,-19.19
60.5,-180.43,-26.79
60.66,-180.22,-30.51
60.8,-180.04,-33.26
60.94,-180.11,-36.47
61.08,-180.14,-39.13
61.22,-180.22,-41.39
61.35,-180.65,-44.22
61.49,-180.79,-43.71
61.65,-180.83,-39.14
61.8,-180.5,-30.07
61.97,-180.22,-17.27
