Time,Data1,Data2
48.13,-179.6,40.63
48.29,-179.75,43.13
48.43,-179.89,44.64
48.57,-179.93,46.46
48.71,-179.5,50.41
48.85,-179.39,51.43
48.98,-179.21,51.37
49.12,-179.03,49.3
49.26,-179.03,43.66
49.42,-179.39,31.96
49.57,-179.82,18.7
49.7,-180.18,6.25
49.85,-180.36,-5.05
50.0,-180.25,-13.12
50.16,-180.18,-20.57
50.31,-180.29,-27.08
50.44,-180.04,-30.14
50.58,-180.29,-34.94
50.72,-180.36,-37.68
50.88,-180.43,-39.25
51.03,-180.65,-39.46
51.18,-180.76,-36.4
51.33,-180.83,-30.35
51.47,-180.4,-18.78
51.61,-179.82,-4.77
51.75,-179.53,7.16
51.88,-179.42,17.66
52.04,-179.39,27.17
52.19,-179.68,32.8
52.35,-179.32,40.38
52.5,-179.42,43.69
52.64,-179.6,45.21
52.78,-179.6,46.58
52.93,-179.39,47.91
53.07,-179.21,47.62
53.21,-179.24,44.35
53.34,-178.99,39.81
53.48,-179.32,29.85
53.62,-179.86,16.76
53.76,-180.25,3.86
53.92,-180.58,-8.28
54.06,-180.43,-15.57
54.21,-180.14,-20.03
54.36,-180.04,-24.42
54.5,-180.11,-28.76
54.64,-179.96,-31.48
54.77,-180.18,-35.51
54.91,-180.61,-39.78
55.05,-180.58,-39.88
55.19,-180.58,-38.18
55.33,-180.86,-34.8
55.48,-180.65,-26.0
55.64,-180.07,-11.54
55.79,-179.6,2.36
55.93,-179.35,13.6
56.07,-179.39,22.0
56.2,-179.46,28.6
56.34,-179.71,33.12
56.48,-179.64,38.57
56.64,-179.46,44.11
56.79,-179.39,47.41
56.93,-179.35,48.71
57.07,-179.24,48.55
57.21,-179.1,46.53
57.35,-178.92,42.19
57.49,-179.24,31.37
57.63,-179.78,18.04
57.77,-180.25,4.49
57.8,-180.36,1.44
57.95,-180.43,-8.94
58.11,-180.43,-17.4
58.26,-180.18,-22.56
58.41,-180.25,-28.05
58.54,-180.22,-31.48
58.69,-180.32,-34.34
58.84,-180.5,-35.95
58.98,-180.58,-35.39
59.11,-180.61,-32.36
59.27,-180.72,-26.48
59.42,-180.32,-15.48
59.58,-179.86,-1.44
59.74,-179.57,11.36
59.89,-179.24,22.4
60.05,-179.6,28.57
60.19,-179.68,34.14
60.33,-179.78,38.18
60.47,-179.78,41.95
60.61,-179.39,47.39
60.74,-179.68,48.13
60.89,-179.46,50.66
61.03,-179.28,51.11
61.26,-178.99,46.8
