Time,Data1,Data2
35.24,180.61,38.82
35.39,180.47,41.96
35.53,180.36,43.47
35.67,180.4,44.73
35.82,180.47,45.23
35.96,180.68,44.97
36.11,180.79,42.22
36.26,180.9,36.63
36.4,180.5,26.34
36.54,180.04,14.42
36.67,179.68,2.92
36.81,179.6,-5.9
36.95,179.71,-12.22
37.09,179.93,-16.94
37.21,179.64,-23.18
37.37,179.78,-26.93
37.52,179.96,-29.03
37.66,180.0,-31.08
37.8,179.68,-34.69
37.94,179.68,-35.39
38.09,179.46,-35.7
38.23,179.5,-32.89
38.37,179.42,-28.04
38.52,179.57,-19.74
38.66,179.93,-8.44
38.8,180.36,3.11
38.94,180.58,13.01
39.08,180.36,19.35
39.22,180.58,26.61
39.36,180.58,31.66
39.5,180.54,34.61
39.65,180.43,35.71
39.81,180.5,36.27
39.96,180.72,35.68
40.09,180.76,32.36
40.24,180.58,25.28
40.39,180.47,16.7
40.53,180.04,5.61
40.67,179.64,-5.21
40.8,179.57,-13.03
40.94,179.71,-18.35
41.08,179.86,-22.24
41.22,179.89,-26.23
41.36,179.82,-30.31
41.5,179.75,-33.2
41.64,179.68,-35.07
41.79,179.64,-35.83
41.97,179.35,-35.39
42.12,179.14,-32.24
42.26,179.35,-23.33
42.4,179.89,-10.78
42.54,180.32,1.63
42.68,180.54,12.77
42.83,180.65,22.54
42.96,180.47,28.44
43.1,180.58,34.62
43.24,180.43,38.0
43.39,180.36,40.86
43.42,180.4,41.47
43.58,180.61,44.29
43.73,180.72,44.94
43.86,180.61,42.47
44.0,180.83,39.32
44.14,180.76,32.51
44.29,180.4,21.12
44.44,179.89,7.98
44.57,179.5,-3.7
44.71,179.64,-11.28
44.86,179.68,-18.06
45.0,179.86,-22.61
45.14,180.0,-26.47
45.27,179.82,-31.5
45.41,179.78,-35.25
45.55,179.5,-38.74
45.69,179.35,-39.8
45.84,179.32,-37.6
45.99,179.42,-31.31
46.13,179.68,-22.69
46.27,179.75,-12.99
46.41,180.04,-1.23
46.54,180.4,10.7
46.68,180.79,22.24
46.82,180.65,29.14
46.96,180.5,34.5
47.1,180.22,37.88
47.24,180.43,43.32
47.39,180.29,45.89
47.55,180.58,49.6
47.7,180.72,50.36
47.84,180.86,48.87
47.97,180.9,44.35
48.12,180.68,35.06
48.27,180.22,22.58
48.41,179.89,10.62
48.55,179.53,-1.27
48.69,179.53,-10.32
48.85,179.71,-17.16
49.0,179.75,-22.61
49.14,179.93,-26.08
49.28,179.75,-30.67
49.41,179.75,-33.5
49.55,179.78,-34.9
49.71,179.53,-36.85
49.86,179.46,-35.63
50.02,179.39,-31.16
50.17,179.32,-24.29
50.3,179.78,-12.83
50.44,180.25,-0.35
50.58,180.58,10.94
50.72,180.43,18.73
50.86,180.83,26.95
51.0,181.08,32.22
51.13,180.76,32.17
51.29,180.61,30.23
51.46,180.61,26.48
51.61,180.61,21.31
51.75,180.43,13.88
51.88,180.04,4.33
52.02,179.75,-4.65
52.16,179.6,-12.21
52.3,179.78,-16.92
52.45,179.96,-21.07
52.6,179.96,-25.25
52.74,179.93,-28.82
52.88,179.86,-32.11
53.02,179.89,-33.98
53.15,179.53,-36.96
53.3,179.32,-37.75
53.46,179.28,-34.9
53.62,179.39,-28.18
53.77,179.53,-18.81
53.92,180.14,-5.14
54.05,180.47,6.22
54.19,180.43,14.71
54.33,180.43,22.06
54.47,180.32,27.4
54.62,180.25,32.43
54.76,180.32,37.36
54.92,180.29,41.14
55.07,180.61,45.89
55.21,180.68,47.65
55.35,180.68,47.7
55.48,180.9,46.7
55.62,181.04,43.07
55.76,180.68,33.97
55.92,180.22,21.01
56.07,179.82,8.17
56.24,179.42,-5.11
56.38,179.71,-11.57
56.52,179.86,-16.53
56.66,179.89,-21.41
56.8,179.89,-25.97
56.93,179.75,-30.87
57.09,179.53,-35.47
57.24,179.32,-38.04
57.39,179.24,-37.46
57.54,179.39,-32.85
57.69,179.35,-26.04
57.82,179.68,-15.09
57.86,179.82,-12.0
57.99,180.36,1.19
58.13,180.68,12.63
58.29,180.54,21.05
58.44,180.65,28.25
58.59,180.4,31.95
58.73,180.32,35.12
58.86,180.36,37.99
59.01,180.36,40.12
59.14,180.58,41.85
59.3,180.58,41.22
59.44,180.65,38.95
59.58,180.65,34.43
59.72,180.58,27.85
59.87,180.29,18.09
60.02,180.0,7.53
60.16,179.78,-1.75
60.29,179.75,-9.45
60.43,179.78,-15.96
60.57,179.75,-21.73
60.73,179.64,-27.16
60.87,179.64,-29.87
61.03,179.53,-31.39
61.18,179.46,-31.05
61.32,179.24,-29.1
61.46,179.75,-21.23
61.6,179.96,-13.35
61.73,180.47,-4.85
61.87,180.36,0.21
62.01,180.29,4.5
