Time,Data1,Data2
34.56,180.47,28.36
34.7,180.54,34.51
34.85,180.4,38.73
34.99,180.61,43.55
35.12,180.61,45.65
35.26,180.58,45.97
35.4,180.72,45.55
35.54,180.86,43.34
35.68,181.04,38.66
35.82,180.68,28.71
35.97,180.04,14.6
36.13,179.6,0.59
36.28,179.64,-8.49
36.44,179.75,-16.01
36.59,179.78,-22.35
36.74,179.86,-26.87
36.88,179.82,-30.81
37.02,179.82,-33.49
37.15,179.64,-35.87
37.3,179.53,-36.4
37.45,179.39,-35.28
37.59,179.1,-32.56
37.73,179.42,-23.46
37.86,179.82,-11.58
38.0,180.29,1.43
38.15,180.5,13.41
38.3,180.5,23.07
38.46,180.65,32.19
38.61,180.47,37.16
38.74,180.5,41.37
38.88,180.54,44.72
39.03,180.43,46.22
39.18,180.61,47.99
39.31,180.76,47.99
39.45,180.83,45.45
39.59,181.01,40.98
39.73,180.72,31.64
39.86,180.18,19.03
40.01,179.78,5.82
40.15,179.5,-4.98
40.29,179.64,-11.89
40.43,179.78,-17.61
40.57,179.93,-22.58
40.72,179.82,-28.34
40.87,179.68,-33.65
41.03,179.42,-37.86
41.18,179.39,-38.55
41.31,179.32,-37.36
41.46,178.92,-34.64
41.63,179.5,-21.2
41.78,180.14,-5.9
41.92,180.58,7.19
42.06,180.76,17.98
42.19,180.58,24.63
42.34,180.4,30.04
42.48,180.47,34.96
42.62,180.68,39.53
42.75,180.61,41.13
42.89,180.76,41.93
43.03,180.83,40.44
43.19,180.94,35.55
43.34,180.61,25.78
43.37,180.54,23.23
43.53,179.96,9.05
43.68,179.75,-2.56
43.81,179.46,-12.58
43.96,179.68,-18.89
44.11,179.78,-23.84
44.25,179.89,-27.72
44.38,179.96,-30.95
44.52,180.11,-33.36
44.66,179.78,-37.99
44.8,179.71,-40.39
44.94,179.57,-42.09
45.09,179.32,-42.33
45.25,179.17,-39.51
45.4,179.17,-32.49
45.55,179.64,-19.9
45.7,180.18,-5.29
45.83,180.58,7.32
45.97,180.65,17.38
46.12,180.72,26.21
46.27,180.5,31.88
46.41,180.43,36.21
46.54,180.14,38.87
46.68,180.14,42.27
46.82,180.47,47.33
46.97,180.29,49.4
47.11,180.29,51.45
47.26,180.4,53.59
47.4,180.5,54.73
47.55,180.79,55.15
47.7,181.12,53.59
47.83,181.15,47.31
47.97,180.65,35.57
48.11,180.07,21.53
48.25,179.64,8.01
48.38,179.42,-3.22
48.53,179.6,-10.72
48.67,179.82,-16.12
48.82,179.89,-21.41
48.96,179.75,-26.98
49.09,179.78,-30.19
49.25,179.86,-32.49
49.39,179.75,-34.64
49.53,179.5,-36.15
49.68,179.42,-35.12
49.8,179.28,-31.96
49.94,179.24,-25.46
50.08,179.78,-13.59
50.23,180.25,0.03
50.36,180.61,11.7
50.5,180.58,20.44
50.63,180.54,26.45
50.77,180.29,30.89
50.9,180.29,35.68
51.04,180.18,39.88
51.19,180.14,44.49
51.35,180.43,50.74
51.52,180.58,55.53
51.67,180.54,56.67
51.81,180.68,57.33
51.96,180.94,56.32
52.1,181.12,52.3
52.24,180.86,43.37
52.37,180.36,30.44
52.51,179.96,17.27
52.65,179.75,5.5
52.79,179.5,-5.46
52.95,179.68,-13.71
53.1,179.93,-19.08
53.25,179.89,-25.23
53.41,179.71,-31.03
53.56,179.6,-34.72
53.7,179.64,-36.18
53.84,179.53,-36.79
53.97,179.28,-36.02
54.11,179.14,-32.2
54.26,179.35,-22.77
54.4,179.93,-9.44
54.53,180.36,3.54
54.67,180.68,15.41
54.82,180.68,24.71
54.97,180.47,30.89
55.11,180.36,35.89
55.24,180.25,39.98
55.39,180.4,44.86
55.53,180.25,47.36
55.67,180.5,51.09
55.8,180.61,52.63
55.95,180.61,52.01
56.11,180.72,49.51
56.26,180.9,45.1
56.41,180.86,37.03
56.55,180.29,23.66
56.69,179.93,10.94
56.83,179.57,-1.15
56.98,179.53,-10.48
57.13,179.68,-16.84
57.28,179.93,-21.39
57.42,179.89,-26.56
57.56,179.82,-30.86
57.7,179.68,-34.77
57.73,179.75,-34.99
57.87,179.68,-36.88
58.01,179.42,-38.18
58.14,179.17,-37.19
58.29,179.53,-30.04
58.43,179.6,-21.66
58.57,180.11,-10.57
58.71,180.22,-1.22
58.85,180.29,8.6
58.99,180.5,17.7
59.13,180.5,25.11
59.28,180.32,30.67
59.43,180.32,35.84
59.56,180.47,40.12
59.7,180.65,43.32
59.85,180.61,43.76
60.0,180.72,43.4
60.13,180.9,41.1
60.27,181.01,36.21
60.41,180.61,26.07
60.55,180.07,12.88
60.8,179.42,-8.51
