Time,Data1,Data2
0.01,0.0,0.0
0.15,0.0,-0.08
0.29,0.4,-2.03
0.44,1.19,-7.64
0.58,0.61,-9.92
0.71,-2.05,-2.72
0.87,-3.85,7.11
1.02,-0.14,2.47
1.16,4.46,-7.02
1.31,5.94,-15.06
1.45,1.04,-8.62
1.58,-4.64,0.1
1.72,-7.67,8.38
1.86,-4.28,7.18
2.01,3.89,-2.82
2.17,9.14,-12.39
2.32,5.8,-12.03
2.48,-3.6,-2.15
2.64,-10.22,7.82
2.78,-8.03,8.59
2.92,1.22,-1.27
3.07,9.61,-10.61
3.21,11.38,-17.35
3.35,3.42,-9.98
3.49,-6.3,-1.2
3.63,-12.67,7.85
3.77,-9.18,7.4
3.92,1.8,-2.0
4.06,11.56,-11.02
4.22,13.1,-17.38
4.37,2.48,-9.12
4.52,-9.54,0.5
4.66,-15.19,9.23
4.79,-10.01,6.97
4.94,2.88,-2.42
5.07,13.21,-10.65
5.21,15.84,-17.26
5.36,5.94,-9.74
5.49,-7.02,-0.8
5.63,-16.34,8.14
5.78,-13.9,9.34
5.92,-0.76,0.3
6.06,12.89,-9.05
6.23,17.57,-17.06
6.39,5.98,-8.83
6.54,-10.48,1.76
6.69,-18.61,10.45
6.83,-13.14,8.36
6.96,0.76,-0.72
7.11,15.12,-10.06
7.24,19.66,-17.06
7.4,9.18,-10.38
7.55,-8.96,0.51
7.71,-20.3,12.24
7.85,-15.62,12.37
8.0,0.79,2.53
8.14,16.81,-8.64
8.28,22.0,-18.92
8.43,10.4,-11.33
8.56,-6.95,-1.62
8.71,-21.92,13.04
8.84,-23.15,24.61
8.99,-5.11,15.2
9.15,17.82,-0.61
9.31,29.23,-26.66
9.45,16.74,-27.33
9.6,-7.96,-15.96
9.75,-30.67,11.22
9.88,-35.28,41.95
10.03,-13.54,36.47
10.16,16.85,19.69
10.3,41.76,-17.13
10.45,41.87,-47.41
10.58,14.83,-40.15
10.72,-23.58,-17.34
10.86,-53.46,29.27
11.0,-53.86,63.02
11.14,-19.66,53.45
11.29,32.44,18.91
11.45,67.68,-37.01
11.59,61.7,-61.52
11.74,19.19,-50.47
11.9,-43.06,-6.92
12.04,-79.78,49.36
12.19,-77.26,77.98
12.34,-34.63,60.32
12.48,30.02,19.53
12.63,82.26,-40.68
12.77,95.72,-68.98
12.91,72.86,-63.38
13.05,16.92,-41.29
13.2,-57.64,15.75
13.34,-101.84,73.46
13.49,-109.76,75.98
13.63,-80.28,75.26
13.77,-17.82,57.47
13.92,63.65,3.46
14.06,114.05,-52.62
14.21,131.98,-63.24
14.36,118.3,-61.46
14.51,68.98,-58.62
14.65,-11.12,-29.42
14.69,-33.19,-24.16
14.83,-103.0,28.9
14.97,-137.23,66.7
15.13,-152.39,60.47
15.27,-146.12,57.04
15.42,-116.86,56.89
15.58,-44.42,47.36
15.73,47.02,25.38
15.87,114.37,-27.21
16.02,150.7,-58.91
16.18,171.0,-55.24
16.32,171.97,-106.02
16.46,174.2,-119.38
16.6,175.75,-116.32
16.74,177.37,-98.89
16.88,179.21,-71.73
17.02,180.58,-43.52
17.16,181.15,-20.65
17.3,181.48,-0.91
17.44,181.15,9.85
17.58,180.9,17.61
17.72,180.5,22.0
17.87,180.25,26.32
17.99,180.32,31.21
18.14,180.32,35.51
18.29,180.29,38.85
18.44,180.18,41.35
18.57,180.18,43.8
18.71,180.47,47.47
18.86,180.54,49.76
19.01,180.54,49.86
19.14,180.76,49.81
19.29,180.83,46.91
19.44,181.01,41.32
19.58,180.65,30.6
19.72,180.11,17.37
19.86,179.64,4.52
19.99,179.32,-6.07
20.14,179.64,-11.49
20.28,179.93,-15.19
20.42,179.93,-19.61
20.56,179.82,-24.5
20.71,179.82,-27.7
20.86,179.64,-31.07
21.02,179.57,-32.33
21.17,179.35,-32.03
21.31,178.96,-29.96
21.46,179.42,-19.47
21.61,180.18,-4.87
21.76,180.36,6.67
21.9,180.65,17.03
22.04,180.68,24.63
22.17,180.47,28.79
22.31,180.4,32.3
22.45,180.11,33.87
22.59,180.11,36.9
22.73,180.22,40.92
22.87,180.18,43.6
23.01,180.14,45.9
23.15,180.47,50.15
23.28,180.61,52.23
23.42,180.83,53.07
23.58,180.9,50.12
23.73,181.15,45.68
23.87,180.72,34.7
24.01,180.14,20.91
24.15,179.68,6.55
24.3,179.28,-6.06
