Time,Data1,Data2
29.72,179.78,-24.27
29.89,179.93,-27.8
30.05,179.86,-31.29
30.21,179.78,-33.77
30.38,179.5,-35.95
30.55,179.39,-34.88
30.72,179.1,-31.07
30.89,179.57,-19.31
31.04,179.96,-6.12
31.2,180.47,7.74
31.35,180.5,17.18
31.52,180.25,24.35
31.69,180.29,31.76
31.86,180.54,39.21
32.03,180.29,42.81
32.2,180.14,46.05
32.36,180.43,50.26
32.52,180.65,52.84
32.7,180.9,52.44
32.87,181.01,47.27
33.04,180.58,35.04
33.21,180.11,20.12
33.38,179.78,5.46
33.54,179.53,-6.91
33.6,179.64,-10.19
33.81,179.5,-21.2
33.97,179.6,-26.39
34.14,179.71,-29.99
34.31,179.57,-33.05
34.48,179.46,-33.77
34.65,179.32,-31.8
34.82,179.14,-26.68
34.97,179.53,-15.7
35.13,180.14,-1.11
35.28,180.54,11.7
35.44,180.61,22.19
35.61,180.5,29.02
35.79,180.32,34.14
35.96,180.29,37.81
36.13,180.4,41.22
36.3,180.4,42.75
36.47,180.68,43.5
36.64,180.83,41.0
36.81,180.76,33.97
36.98,180.25,21.89
37.15,179.78,8.97
37.32,179.75,-0.93
37.48,179.96,-7.67
37.64,179.78,-15.43
37.82,179.82,-21.93
37.98,180.0,-25.88
38.14,179.78,-31.39
38.31,179.75,-35.33
38.47,179.68,-37.89
38.65,179.46,-39.14
38.82,179.35,-36.67
38.98,179.1,-31.16
39.15,179.6,-17.22
39.31,180.29,-1.35
39.47,180.72,12.58
39.63,180.58,21.39
39.81,180.47,28.7
39.98,180.43,34.37
40.15,180.4,38.66
40.32,180.25,40.66
40.49,180.36,42.97
40.66,180.54,44.33
40.83,180.72,43.77
40.99,180.94,40.33
41.15,180.65,31.11
41.32,180.14,17.34
41.48,179.75,4.25
41.65,179.46,-7.77
41.82,179.71,-14.53
41.99,180.0,-19.15
42.16,179.6,-26.71
42.33,179.68,-30.14
42.5,179.5,-32.38
42.67,179.39,-31.31
42.83,179.24,-27.09
43.0,179.6,-16.49
43.17,180.11,-2.95
43.34,180.5,10.22
43.51,180.43,19.21
43.68,180.29,25.78
43.85,180.4,32.91
44.01,180.36,38.08
44.18,180.18,41.83
44.35,180.36,47.04
44.53,180.58,51.16
44.68,180.68,52.47
44.84,180.94,51.74
45.01,180.83,45.65
45.18,180.79,35.97
45.34,180.18,20.73
45.5,179.57,4.95
45.67,179.39,-7.15
45.84,179.78,-13.31
46.01,180.0,-18.91
46.16,179.86,-25.06
46.32,179.82,-30.52
46.49,179.78,-34.78
46.66,179.6,-38.44
46.83,179.53,-39.38
47.0,179.32,-38.58
47.17,179.14,-34.27
47.33,179.6,-23.07
47.5,180.11,-8.46
47.68,180.47,6.09
47.84,180.47,16.01
48.01,180.61,25.06
48.17,180.43,30.46
48.33,180.25,33.57
48.49,180.22,36.4
48.66,180.4,39.65
48.83,180.43,40.58
48.99,180.58,40.31
49.16,180.76,38.12
49.33,180.68,31.13
49.51,180.14,18.55
49.67,180.07,7.51
49.84,179.75,-4.79
50.01,179.42,-15.41
50.18,179.6,-20.67
50.35,179.78,-23.81
50.42,179.89,-24.39
50.58,179.71,-27.33
50.75,179.64,-28.18
50.9,179.39,-27.97
51.07,179.46,-23.26
51.25,179.53,-14.63
51.43,179.96,-1.19
51.6,180.32,11.63
51.77,180.72,23.22
51.94,180.72,30.01
52.11,180.61,33.61
52.28,180.47,34.67
52.45,180.54,34.78
52.6,180.68,32.94
52.77,180.61,27.35
52.94,180.36,17.94
53.1,180.11,7.69
53.27,179.89,-3.27
53.44,179.64,-13.33
53.61,179.68,-20.46
53.77,179.78,-24.93
53.94,179.6,-30.03
54.1,179.57,-32.52
54.26,179.53,-32.72
54.43,179.53,-30.43
54.61,179.28,-25.57
54.77,179.71,-14.47
54.94,180.14,-0.83
55.11,180.5,11.79
55.28,180.43,20.62
55.45,180.36,27.37
55.63,180.18,32.77
55.8,180.22,38.13
55.96,180.14,41.91
56.12,180.36,47.36
56.28,180.43,50.92
56.45,180.43,52.78
56.62,180.65,53.93
56.78,180.79,52.46
56.94,181.12,48.43
57.11,180.79,36.26
57.28,179.96,18.41
57.45,179.57,2.72
57.62,179.42,-9.36
57.78,179.78,-15.91
57.95,179.78,-22.43
58.11,179.82,-27.01
58.28,179.89,-30.62
58.45,179.68,-34.74
58.6,179.71,-35.97
58.76,179.57,-36.74
58.92,179.42,-35.63
59.08,179.24,-31.71
59.25,179.28,-22.98
59.42,180.0,-7.48
59.59,180.47,7.16
59.76,180.65,18.65
59.93,180.36,25.12
60.1,180.36,30.78
60.27,180.25,35.1
60.44,180.32,39.46
60.61,180.36,42.76
60.79,180.4,44.8
60.95,180.5,45.41
61.12,180.65,44.4
61.29,180.86,40.84
61.46,180.65,31.48
61.63,180.11,17.83
61.8,179.82,4.49
61.97,179.68,-7.24
62.13,179.39,-17.29
62.3,179.68,-22.05
62.48,179.78,-25.51
62.65,179.71,-28.18
62.82,179.6,-29.26
62.99,179.35,-28.63
63.15,179.24,-24.05
63.32,179.64,-12.9
63.49,180.14,1.03
63.64,180.58,12.99
63.81,180.36,21.28
63.98,180.54,28.86
64.16,180.36,33.15
64.33,180.29,36.1
64.5,180.47,39.09
64.66,180.54,39.94
64.83,180.79,39.46
64.99,180.86,35.57
65.16,180.65,26.04
65.33,180.04,11.58
65.5,179.78,-1.68
65.67,179.32,-14.18
65.84,179.68,-19.61
66.01,179.68,-24.88
66.18,179.6,-28.34
66.36,179.53,-29.5
66.53,179.39,-28.7
66.69,179.24,-24.59
66.86,179.57,-14.1
67.03,180.04,-0.38
67.2,180.58,13.97
67.27,180.72,18.79
67.45,180.47,26.21
67.61,180.43,31.37
67.84,180.4,35.76
