Time,Data1,Data2
17.61,180.9,42.41
17.78,180.76,33.34
17.93,180.32,20.3
18.1,179.71,4.49
18.27,179.42,-8.08
18.44,179.71,-14.95
18.61,179.82,-20.43
18.78,179.93,-24.72
18.95,179.82,-29.43
19.12,179.64,-33.13
19.29,179.57,-34.9
19.46,179.39,-34.78
19.63,179.5,-29.88
19.8,179.57,-21.9
19.97,179.78,-10.53
20.13,180.25,3.3
20.28,180.43,14.07
20.45,180.36,23.18
20.62,180.65,31.23
20.79,180.29,33.6
20.96,180.14,35.67
21.15,179.93,37.36
21.32,180.14,41.31
21.49,180.25,44.81
21.66,180.47,47.99
21.83,180.43,48.45
22.0,180.76,48.39
22.17,181.08,44.96
22.35,180.65,32.51
22.52,180.0,16.84
22.69,179.53,1.76
22.86,179.53,-8.27
23.03,179.75,-14.69
23.19,179.71,-20.44
23.36,179.57,-25.03
23.53,179.64,-26.23
23.7,179.46,-26.47
23.86,179.32,-24.1
24.03,179.5,-16.23
24.2,179.86,-4.28
24.37,180.32,9.23
24.53,180.72,20.91
24.71,180.47,27.67
24.88,180.18,31.55
25.05,180.07,35.26
25.22,180.36,40.9
25.38,180.58,44.88
25.55,180.65,45.97
25.72,180.79,44.85
25.89,180.76,39.62
26.04,180.79,32.73
26.2,180.32,19.9
26.37,179.71,4.71
26.54,179.57,-6.47
26.71,179.78,-13.2
26.88,179.93,-18.79
27.06,179.78,-25.57
27.23,179.82,-30.43
27.39,179.75,-34.27
27.55,179.53,-36.77
27.72,179.32,-36.75
27.89,179.06,-33.25
28.04,179.39,-23.47
28.2,180.04,-8.73
28.37,180.47,5.69
28.54,180.5,16.36
28.71,180.25,23.26
28.88,180.5,31.32
29.05,180.47,36.75
29.22,180.54,40.73
29.39,180.47,41.59
29.56,180.65,41.59
29.71,180.86,39.38
29.88,180.61,31.21
30.05,180.32,19.96
30.22,180.07,7.4
30.37,179.75,-3.94
30.54,179.53,-14.55
30.71,179.68,-20.64
30.88,179.82,-24.91
31.05,179.89,-28.58
31.23,179.71,-32.56
31.4,179.71,-34.21
31.56,179.46,-35.06
31.73,179.24,-32.81
31.9,179.53,-24.18
32.07,179.78,-12.98
32.24,180.29,0.16
32.41,180.5,10.98
32.58,180.54,18.44
32.75,180.47,22.86
32.92,180.4,25.35
33.09,180.29,25.94
33.26,180.22,25.94
33.43,180.29,25.57
33.6,180.5,24.5
33.65,180.43,23.12
33.82,180.61,18.97
33.99,180.5,10.61
34.15,180.07,-0.64
34.32,179.64,-12.21
34.49,179.89,-18.99
34.66,179.75,-26.53
34.82,179.6,-32.3
34.99,179.53,-35.99
35.15,179.42,-37.3
35.31,179.21,-36.02
35.48,179.28,-29.26
35.65,179.68,-16.78
35.82,180.29,-1.55
35.97,180.61,10.16
36.14,180.36,18.22
36.31,180.25,25.03
36.48,180.14,30.73
36.65,180.54,38.47
36.82,180.36,41.67
36.98,180.22,43.48
37.14,180.29,45.9
37.31,180.47,47.89
37.48,180.68,47.94
37.64,180.83,45.18
37.81,180.83,37.59
37.97,180.36,25.09
38.14,179.82,9.98
38.31,179.46,-3.4
38.48,179.78,-10.67
38.65,179.86,-17.96
38.82,179.82,-24.61
38.98,179.68,-30.25
39.14,179.78,-33.44
39.31,179.5,-36.53
39.49,179.35,-35.87
39.66,179.39,-30.99
39.83,179.53,-21.61
40.01,180.18,-6.04
40.17,180.43,5.83
40.34,180.4,15.51
40.51,180.47,23.86
40.67,180.29,29.26
40.84,180.36,34.83
41.01,180.4,39.01
41.18,180.65,42.39
41.34,180.65,42.01
41.51,180.97,40.5
41.68,180.79,32.51
41.85,180.29,19.1
42.02,179.93,5.32
42.19,179.64,-7.42
42.36,179.68,-16.42
42.53,179.53,-24.19
42.7,179.6,-28.21
42.87,179.57,-30.51
43.04,179.5,-30.35
43.21,179.42,-27.06
43.37,179.42,-20.65
43.54,179.89,-9.55
43.71,180.07,0.35
43.86,180.32,9.61
44.04,180.43,17.8
44.21,180.43,23.14
44.38,180.61,27.91
44.55,180.65,29.99
44.72,180.47,29.18
44.89,180.5,27.49
45.06,180.54,23.62
45.23,180.32,16.53
45.39,180.43,10.57
45.56,180.18,1.51
45.73,179.68,-8.92
45.9,179.89,-14.66
46.07,179.93,-20.38
46.24,179.64,-26.77
46.41,179.68,-30.12
46.58,179.53,-31.85
46.75,179.39,-30.99
46.92,179.5,-25.46
47.09,179.57,-16.92
47.26,180.04,-3.91
47.43,180.32,8.75
47.58,180.72,19.87
47.74,180.47,26.1
47.91,180.5,32.43
48.08,180.4,36.47
48.25,180.58,40.95
48.42,180.61,42.7
48.58,180.76,42.14
48.75,180.86,38.65
48.92,180.72,30.51
49.09,180.36,18.25
49.26,179.78,3.57
49.42,179.71,-7.1
49.59,179.6,-16.63
49.76,179.78,-22.67
49.93,179.53,-29.48
50.1,179.57,-33.09
50.26,179.46,-34.35
50.42,179.28,-33.37
50.47,179.35,-31.87
50.65,179.35,-24.98
50.82,179.78,-12.32
50.99,180.18,1.47
51.16,180.65,15.38
51.33,180.54,24.11
51.5,180.32,29.58
51.66,180.61,36.11
51.82,180.76,40.14
51.99,180.58,40.57
52.17,180.72,39.61
52.34,180.76,35.07
52.51,180.54,26.08
52.68,180.07,13.27
52.85,179.6,0.32
53.02,179.6,-8.22
53.19,179.78,-14.29
53.36,179.78,-20.06
53.53,179.68,-24.96
53.71,179.68,-28.01
53.88,179.64,-29.0
54.05,179.46,-28.54
54.21,179.35,-25.14
54.38,179.28,-17.93
54.55,180.04,-3.78
54.71,180.18,7.71
54.88,180.43,19.32
55.05,180.47,28.05
55.22,180.29,33.63
55.39,180.43,39.54
55.55,180.29,42.38
55.72,180.11,44.46
55.89,180.43,48.84
56.03,180.76,51.43
56.2,180.83,50.04
56.37,180.97,45.55
56.54,180.72,34.56
56.71,180.11,18.68
56.88,179.53,2.4
57.03,179.46,-7.69
57.19,179.6,-14.34
57.36,179.75,-19.58
57.53,180.04,-22.93
57.69,179.86,-27.91
57.86,179.53,-32.08
58.03,179.46,-32.52
58.2,179.28,-30.43
58.37,179.32,-23.04
58.54,180.0,-8.75
58.71,180.4,4.33
58.86,180.43,13.25
59.02,180.32,20.67
59.19,180.29,27.27
59.36,180.11,31.87
59.51,180.18,36.88
59.68,180.36,42.3
59.85,180.5,46.27
60.02,180.61,48.34
60.19,180.79,47.99
60.36,181.04,44.7
60.53,180.76,34.14
60.7,180.22,19.27
60.87,179.68,3.57
61.02,179.24,-8.56
61.18,179.64,-14.21
61.35,179.57,-20.68
61.51,179.68,-24.5
61.68,179.78,-26.18
61.85,179.71,-27.3
62.02,179.57,-27.14
62.19,179.46,-24.4
62.36,179.46,-18.44
62.53,179.64,-8.89
62.71,180.14,5.11
62.88,180.61,18.12
63.05,180.5,25.78
63.22,180.32,30.36
63.38,180.18,33.76
63.53,180.25,37.89
63.69,180.29,40.7
63.97,180.47,42.96
