Time,Data1,Data2
76.39,-179.53,55.24
76.54,-179.42,56.22
76.68,-179.14,56.53
76.82,-178.99,53.67
76.95,-178.96,47.36
77.09,-179.42,35.7
77.24,-179.93,21.5
77.38,-180.36,8.33
77.52,-180.54,-2.56
77.65,-180.47,-9.9
77.8,-180.18,-14.95
77.95,-180.11,-19.63
78.1,-180.32,-25.14
78.26,-180.22,-27.99
78.4,-180.18,-29.74
78.55,-180.29,-31.07
78.7,-180.5,-31.29
78.84,-180.61,-29.37
78.98,-180.68,-24.96
79.11,-180.5,-16.78
79.26,-179.96,-4.33
79.4,-179.64,7.1
79.54,-179.24,18.04
79.67,-179.39,24.59
79.81,-179.53,29.38
79.96,-179.6,33.52
80.12,-179.6,37.36
80.27,-179.71,39.72
80.41,-179.71,41.96
80.56,-179.57,44.21
80.7,-179.5,45.53
80.84,-179.32,46.34
80.99,-179.21,44.77
81.13,-179.06,40.7
81.27,-179.17,32.91
81.41,-179.71,20.84
81.55,-179.96,9.37
81.69,-180.14,-1.06
81.84,-180.43,-12.4
81.99,-180.22,-18.43
82.15,-180.4,-25.11
82.3,-180.4,-28.21
82.44,-180.29,-29.29
82.57,-180.4,-30.23
82.71,-180.61,-29.99
82.86,-180.72,-27.0
83.01,-180.68,-20.86
83.15,-180.22,-10.46
83.29,-179.71,1.2
83.44,-179.64,11.57
83.59,-179.5,20.99
83.75,-179.53,28.46
83.9,-179.5,34.59
84.04,-179.68,37.88
84.17,-179.71,41.13
84.32,-179.82,44.01
84.47,-179.64,47.92
84.61,-179.5,50.81
84.74,-179.5,51.88
84.88,-179.24,52.68
85.02,-179.14,50.55
85.16,-178.99,46.35
85.31,-179.35,35.39
85.46,-179.96,21.5
85.6,-180.36,9.57
85.74,-180.25,1.47
85.89,-180.29,-6.23
86.04,-179.93,-10.91
86.18,-180.25,-18.09
86.31,-180.18,-22.22
86.47,-180.29,-26.52
86.62,-180.22,-28.81
86.78,-180.54,-31.39
86.95,-180.58,-30.07
87.09,-180.68,-26.87
87.23,-180.68,-20.57
87.27,-180.58,-17.56
87.41,-180.07,-5.62
87.55,-179.68,6.38
87.7,-179.5,17.62
87.85,-179.28,27.41
88.0,-179.57,32.73
88.13,-179.5,38.02
88.27,-179.53,41.87
88.41,-179.64,44.8
88.55,-179.42,48.26
88.69,-179.39,49.94
88.82,-179.28,50.26
88.97,-179.03,48.95
89.11,-178.96,44.27
89.25,-179.24,34.06
89.41,-179.86,19.21
89.56,-180.36,5.06
89.7,-180.54,-5.03
89.84,-180.25,-10.88
89.98,-180.54,-18.02
90.11,-180.14,-20.4
90.25,-180.29,-24.15
90.39,-180.36,-26.58
90.54,-180.36,-27.37
90.68,-180.47,-26.84
90.84,-180.47,-23.1
90.99,-180.43,-17.0
91.15,-180.04,-6.28
91.3,-179.93,3.28
91.45,-179.53,14.58
91.59,-179.42,23.02
91.73,-179.75,27.49
91.87,-179.68,33.41
92.02,-179.64,38.52
92.16,-179.5,43.12
92.3,-179.6,45.01
92.44,-179.64,46.22
92.6,-179.57,47.35
92.75,-179.32,48.03
92.91,-179.14,46.46
93.05,-179.03,41.79
93.19,-179.35,32.83
93.35,-179.82,19.9
93.51,-180.07,7.74
93.66,-180.5,-4.02
93.8,-180.43,-10.57
93.93,-180.25,-14.95
94.07,-180.18,-18.92
94.23,-180.22,-23.06
94.38,-180.25,-25.57
94.52,-180.36,-26.97
94.66,-180.5,-27.33
94.8,-180.61,-25.65
94.95,-180.65,-20.73
95.1,-180.4,-11.54
95.23,-179.93,-0.38
95.38,-179.75,10.32
95.52,-179.28,21.1
95.66,-179.46,26.79
95.8,-179.57,31.47
95.93,-179.64,35.02
96.08,-179.68,38.39
96.23,-179.6,41.98
96.37,-179.64,43.8
96.5,-179.57,45.55
96.66,-179.5,46.8
96.8,-179.39,46.66
96.95,-179.17,45.36
97.08,-179.14,40.7
97.22,-179.17,33.66
97.37,-179.68,21.28
97.52,-180.18,7.93
97.66,-180.65,-3.72
