Time,Data1,Data2
0.01,-0.11,0.0
0.15,1.08,-5.54
0.31,1.51,-11.7
0.44,-0.9,-6.75
0.58,-3.42,1.55
0.71,-3.13,5.86
0.85,1.12,-1.89
1.0,5.04,-10.51
1.14,4.32,-12.91
1.29,-0.79,-6.3
1.46,-6.16,3.03
1.6,-5.62,6.02
1.74,0.76,-3.06
1.89,6.41,-11.01
2.03,7.42,-15.91
2.17,1.62,-9.21
2.31,-4.93,-1.65
2.45,-8.82,6.2
2.58,-5.83,5.0
2.72,2.16,-3.09
2.87,8.64,-10.61
3.0,9.32,-14.84
3.14,2.34,-8.2
3.27,-5.69,-0.72
3.41,-10.51,6.18
3.55,-7.85,6.12
3.68,0.47,-1.22
3.82,9.04,-8.89
3.97,11.52,-14.9
4.1,5.22,-8.7
4.24,-4.97,-0.3
4.39,-11.77,7.26
4.53,-9.83,8.28
4.67,-0.04,0.43
4.82,9.76,-7.32
4.96,13.03,-13.59
5.1,5.98,-7.83
5.24,-4.43,-0.38
5.38,-12.64,7.03
5.52,-11.95,9.97
5.68,-0.83,1.92
5.84,10.98,-6.41
5.99,14.26,-12.53
6.13,5.76,-5.98
6.28,-6.66,2.15
6.42,-14.51,9.08
6.57,-11.95,9.57
6.71,-0.32,1.71
6.85,11.52,-5.9
7.0,15.77,-12.24
7.13,8.96,-7.43
7.27,-4.28,0.8
7.4,-14.04,7.64
7.55,-15.23,11.39
7.69,-4.68,3.08
7.82,7.81,-4.49
7.97,16.16,-11.33
8.12,12.17,-10.25
8.28,-2.16,-1.7
8.42,-14.29,7.08
8.57,-16.92,13.88
8.72,-5.26,6.15
8.88,10.58,-3.36
9.02,18.68,-13.27
9.17,13.03,-12.35
9.31,-2.05,-4.84
9.44,-15.55,5.16
9.59,-21.17,20.33
9.72,-11.52,16.95
9.86,6.95,6.95
10.01,22.79,-12.74
10.15,24.66,-36.15
10.3,6.16,-29.85
10.45,-18.4,-12.42
10.59,-34.6,25.11
10.73,-28.12,48.18
10.87,1.15,38.21
11.01,32.33,7.39
11.15,47.77,-36.26
11.28,34.56,-52.2
11.43,-5.62,-32.88
11.56,-43.02,8.6
11.71,-61.34,62.5
11.86,-39.71,70.58
12.01,11.63,41.66
12.16,58.54,-10.83
12.3,74.09,-59.62
12.44,50.29,-61.22
12.59,-7.16,-32.3
12.73,-60.01,20.28
12.87,-86.29,74.94
13.02,-72.9,90.88
13.16,-24.48,61.35
13.29,37.66,13.63
13.43,85.36,-44.86
13.57,94.68,-80.43
13.71,69.98,-79.42
13.84,11.45,-52.23
14.0,-61.88,6.65
14.14,-102.13,64.2
14.28,-105.84,77.07
14.43,-72.14,74.45
14.47,-56.92,70.8
14.62,24.84,31.44
14.77,92.05,-25.76
14.93,122.87,-68.56
15.08,117.5,-65.23
15.22,76.39,-64.92
15.37,-3.53,-46.16
15.51,-79.6,-11.1
15.67,-127.91,45.5
15.82,-145.04,53.69
15.96,-140.15,49.38
16.11,-108.76,49.09
16.25,-39.74,40.76
16.4,50.0,21.57
16.55,113.9,-27.3
16.69,144.43,-61.93
16.83,159.3,-58.32
16.96,160.2,-54.2
17.11,146.88,-54.48
17.25,111.42,-54.86
17.38,46.33,-47.59
17.52,-39.6,-28.23
17.67,-108.94,12.88
17.82,-148.03,59.17
17.96,-170.14,57.81
18.1,-175.39,99.91
18.28,-173.74,171.82
18.43,-174.53,198.26
18.56,-185.51,155.74
18.7,-198.43,121.51
18.84,-221.44,96.28
18.98,-267.26,78.67
19.12,-345.6,67.76
19.26,-70.49,56.59
19.4,-124.81,43.66
19.54,-148.82,37.44
19.68,-153.43,31.21
19.82,-140.22,27.67
19.96,-103.75,24.98
20.11,-28.08,21.36
20.24,-303.3,19.61
20.38,-244.87,18.28
20.53,-217.3,16.89
20.68,-215.71,15.96
20.81,-236.52,14.87
20.96,-288.43,14.4
21.09,-7.92,24.34
21.23,-83.74,42.44
21.38,-132.88,93.68
21.51,-157.93,102.81
21.66,-172.58,100.31
21.82,-173.38,135.71
21.97,-175.39,137.41
22.13,-176.83,123.74
22.28,-178.63,96.93
22.42,-180.0,69.04
22.56,-180.83,42.55
22.71,-181.08,22.51
22.86,-180.9,8.84
23.0,-180.54,0.18
23.15,-180.36,-7.13
23.29,-180.14,-11.92
23.42,-179.93,-16.01
23.56,-180.18,-21.89
23.7,-180.32,-26.31
23.84,-180.25,-28.44
