0,-150,268,0.000000
1,-150,1284,0.000000
2,-150,2344,0.000000
3,-150,3404,-0.000015
4,-150,13624,-0.000443
5,-150,25592,-0.001683
6,-150,37556,-0.003248
7,-150,49504,-0.005242
8,-150,61464,-0.007516
9,-150,73424,-0.009981
10,-150,85916,-0.012684
11,-150,98384,-0.015415
12,-150,110864,-0.018516
13,-150,123864,-0.021558
14,-150,136864,-0.024747
15,-150,149876,-0.028054
16,-150,162872,-0.031303
17,-150,175876,-0.034699
18,-150,188864,-0.038095
19,-150,201876,-0.041476
20,-150,214876,-0.044828
21,-150,227864,-0.048254
22,-150,240872,-0.051635
23,-150,253864,-0.055164
24,-150,266876,-0.058560
25,-150,279864,-0.062089
26,-150,292876,-0.065574
27,-150,305864,-0.069043
28,-150,318876,-0.072558
29,-150,331876,-0.075998
30,-150,344864,-0.079497
31,-150,357876,-0.083041
32,-150,370864,-0.086467
33,-150,383864,-0.090025
34,-150,396864,-0.093525
35,-150,409864,-0.097113
36,-150,422864,-0.100686
37,-150,435864,-0.104259
38,-150,448864,-0.107891
39,-150,461864,-0.111450
40,-150,474864,-0.115008
41,-150,487864,-0.118582
42,-150,500864,-0.122111
43,-150,513864,-0.125728
44,-150,526864,-0.129316
45,-150,539876,-0.133022
46,-150,552872,-0.136655
47,-150,565876,-0.140243
48,-150,578876,-0.143890
49,-150,591876,-0.147419
50,-150,604876,-0.151021
51,-150,617864,-0.154595
52,-150,630872,-0.158227
53,-150,643868,-0.161889
54,-150,656872,-0.165492
55,-150,669864,-0.169212
56,-150,682876,-0.172874
57,-150,695864,-0.176566
58,-150,708864,-0.180228
59,-150,721876,-0.183786
60,-150,734864,-0.187477
61,-150,747864,-0.191065
62,-150,760864,-0.194757
63,-150,773876,-0.198389
64,-150,786868,-0.202051
65,-150,799864,-0.205772
66,-150,812876,-0.209375
67,-150,825872,-0.213110
68,-150,838864,-0.216743
69,-150,851872,-0.220360
70,-150,864864,-0.224037
71,-150,877876,-0.227640
72,-150,890872,-0.231346
73,-150,903876,-0.235007
74,-150,916864,-0.238714
75,-150,929864,-0.242435
76,-150,942864,-0.246096
77,-150,955876,-0.249803
78,-150,968864,-0.253376
79,-150,981864,-0.257023
80,-150,994868,-0.260655
