0,-230,268,0.000000
1,-230,1288,0.000000
2,-230,2344,0.000000
3,-230,3408,0.000000
4,-230,13104,-0.000768
5,-230,25064,-0.002791
6,-230,37024,-0.005257
7,-230,48984,-0.008372
8,-230,60944,-0.011591
9,-230,72916,-0.015105
10,-230,85396,-0.018885
11,-230,97880,-0.022739
12,-230,110344,-0.026977
13,-230,123360,-0.031096
14,-230,136344,-0.035393
15,-230,149356,-0.039601
16,-230,162348,-0.043957
17,-230,175352,-0.048195
18,-230,188344,-0.052609
19,-230,201348,-0.056921
20,-230,214356,-0.061365
21,-230,227356,-0.065721
22,-230,240360,-0.070210
23,-230,253356,-0.074477
24,-230,266344,-0.078862
25,-230,279360,-0.083174
26,-230,292348,-0.087604
27,-230,305344,-0.091959
28,-230,318356,-0.096448
29,-230,331344,-0.100789
30,-230,344344,-0.105278
31,-230,357360,-0.109575
32,-230,370344,-0.113975
33,-230,383360,-0.118331
34,-230,396356,-0.122745
35,-230,409344,-0.127116
36,-230,422356,-0.131620
37,-230,435356,-0.136049
38,-230,448344,-0.140464
39,-230,461356,-0.144790
40,-230,474344,-0.149146
41,-230,487356,-0.153502
42,-230,500356,-0.157932
