0,-200,268,0.000000
1,-200,1284,0.000000
2,-200,2344,0.000000
3,-200,3404,0.000000
4,-200,13100,-0.000532
5,-200,25064,-0.002303
6,-200,37020,-0.004444
7,-200,48992,-0.007191
8,-200,60952,-0.010070
9,-200,72912,-0.013215
10,-200,85380,-0.016655
11,-200,97860,-0.020184
12,-200,110352,-0.023891
13,-200,123352,-0.027730
14,-200,136340,-0.031510
15,-200,149352,-0.035452
16,-200,162352,-0.039350
17,-200,175356,-0.043351
18,-200,188340,-0.047353
19,-200,201340,-0.051399
20,-200,214348,-0.055459
21,-200,227344,-0.059549
22,-200,240352,-0.063639
23,-200,253340,-0.067596
24,-200,266352,-0.071672
25,-200,279356,-0.075658
26,-200,292340,-0.079763
27,-200,305352,-0.083765
28,-200,318352,-0.087899
29,-200,331352,-0.091930
30,-200,344340,-0.096049
31,-200,357348,-0.100080
32,-200,370344,-0.104067
33,-200,383356,-0.108128
34,-200,396356,-0.112129
35,-200,409356,-0.116263
36,-200,422340,-0.120324
37,-200,435340,-0.124473
38,-200,448340,-0.128548
39,-200,461352,-0.132638
40,-200,474356,-0.136625
41,-200,487352,-0.140671
42,-200,500352,-0.144717
