0,-250,268,0.000000
1,-250,1284,0.000000
2,-250,2344,0.000000
3,-250,3404,0.000000
4,-250,13100,-0.000886
5,-250,25060,-0.003219
6,-250,37020,-0.006054
7,-250,48992,-0.009391
8,-250,60952,-0.012890
9,-250,72900,-0.016596
10,-250,85380,-0.020494
11,-250,97876,-0.024599
12,-250,110352,-0.028822
13,-250,123340,-0.033281
14,-250,136344,-0.037593
15,-250,149340,-0.042096
16,-250,162340,-0.046437
17,-250,175352,-0.050926
18,-250,188352,-0.055282
19,-250,201352,-0.059815
20,-250,214340,-0.064215
21,-250,227344,-0.068807
22,-250,240352,-0.073266
23,-250,253352,-0.077873
24,-250,266340,-0.082214
25,-250,279352,-0.086732
26,-250,292348,-0.091147
27,-250,305340,-0.095710
28,-250,318352,-0.100184
29,-250,331344,-0.104776
30,-250,344344,-0.109265
31,-250,357344,-0.113812
32,-250,370356,-0.118168
33,-250,383356,-0.122657
34,-250,396340,-0.127027
35,-250,409340,-0.131605
36,-250,422340,-0.136108
37,-250,435340,-0.140671
38,-250,448348,-0.145189
39,-250,461340,-0.149707
40,-250,474340,-0.154107
41,-250,487352,-0.158640
42,-250,500352,-0.163144
