0,-170,268,0.000015
1,-170,1336,0.000015
2,-170,2444,0.000015
3,-170,3552,0.000015
4,-170,13104,-0.000458
5,-170,25064,-0.001875
6,-170,37024,-0.003721
7,-170,48984,-0.006010
8,-170,60952,-0.008579
9,-170,72904,-0.011281
10,-170,85384,-0.014352
11,-170,97864,-0.017453
12,-170,110356,-0.020775
13,-170,123356,-0.024245
14,-170,136344,-0.027715
15,-170,149356,-0.031347
16,-170,162344,-0.034979
17,-170,175356,-0.038641
18,-170,188344,-0.042392
19,-170,201356,-0.046098
20,-170,214344,-0.049922
21,-170,227344,-0.053584
22,-170,240356,-0.057290
23,-170,253344,-0.061041
24,-170,266344,-0.064806
25,-170,279344,-0.068600
26,-170,292344,-0.072351
27,-170,305344,-0.076205
28,-170,318344,-0.079955
29,-170,331352,-0.083765
30,-170,344348,-0.087559
31,-170,357364,-0.091295
32,-170,370348,-0.095104
33,-170,383344,-0.098825
34,-170,396344,-0.102664
35,-170,409344,-0.106444
36,-170,422344,-0.110298
37,-170,435356,-0.114152
38,-170,448344,-0.117947
39,-170,461344,-0.121800
40,-170,474344,-0.125507
41,-170,487344,-0.129316
42,-170,500352,-0.133081
