0,250,264,0.000015
1,250,1320,0.000015
2,250,2424,0.000015
3,250,3528,0.000015
4,250,10504,0.000487
5,250,21424,0.002111
6,250,32344,0.004710
7,250,43276,0.007589
8,250,54184,0.010675
9,250,65104,0.013968
10,250,76556,0.017645
11,250,87996,0.021321
12,250,99424,0.024954
13,250,110876,0.028911
14,250,122832,0.033045
15,250,134784,0.037253
16,250,146756,0.041447
17,250,158720,0.045655
18,250,170664,0.049907
19,250,182624,0.054086
20,250,194596,0.058294
21,250,206544,0.062517
22,250,218516,0.066799
23,250,230464,0.071037
24,250,242424,0.075274
25,250,254384,0.079527
26,250,266356,0.083824
27,250,278316,0.088120
28,250,290276,0.092402
29,250,302236,0.096596
30,250,314196,0.100804
31,250,326156,0.105056
32,250,338104,0.109368
33,250,350064,0.113694
34,250,362024,0.117976
35,250,373984,0.122273
36,250,385944,0.126496
37,250,397904,0.130675
38,250,409876,0.134927
39,250,421836,0.139239
40,250,433796,0.143535
41,250,445752,0.147876
42,250,457712,0.152173
43,250,469664,0.156381
44,250,481636,0.160575
45,250,493596,0.164842
