0,-190,268,0.000000
1,-190,1284,0.000000
2,-190,2344,0.000000
3,-190,3404,0.000000
4,-190,13100,-0.000650
5,-190,25060,-0.002259
6,-190,37020,-0.004297
7,-190,48980,-0.006748
8,-190,60952,-0.009479
9,-190,72904,-0.012344
10,-190,85384,-0.015622
11,-190,97872,-0.018885
12,-190,110352,-0.022444
13,-190,123352,-0.026046
14,-190,136340,-0.029634
15,-190,149340,-0.033311
16,-190,162340,-0.036928
17,-190,175340,-0.040649
18,-190,188348,-0.044415
19,-190,201352,-0.048195
20,-190,214340,-0.052063
21,-190,227344,-0.055858
22,-190,240340,-0.059697
23,-190,253340,-0.063492
24,-190,266352,-0.067286
25,-190,279340,-0.071096
26,-190,292344,-0.074905
27,-190,305344,-0.078789
28,-190,318340,-0.082628
29,-190,331340,-0.086570
30,-190,344340,-0.090424
31,-190,357340,-0.094351
32,-190,370344,-0.098220
33,-190,383340,-0.102059
34,-190,396348,-0.105942
35,-190,409344,-0.109767
36,-190,422340,-0.113694
37,-190,435356,-0.117563
38,-190,448352,-0.121520
39,-190,461352,-0.125403
40,-190,474344,-0.129287
41,-190,487348,-0.133185
42,-190,500356,-0.137083
43,-190,513340,-0.141040
44,-190,526340,-0.144894
45,-190,539356,-0.148836
46,-190,552352,-0.152749
47,-190,565340,-0.156750
48,-190,578352,-0.160649
49,-190,591340,-0.164576
50,-190,604340,-0.168504
51,-190,617340,-0.172372
52,-190,630340,-0.176315
53,-190,643356,-0.180198
54,-190,656356,-0.184170
55,-190,669356,-0.188098
56,-190,682348,-0.192069
57,-190,695344,-0.196012
58,-190,708344,-0.199939
59,-190,721352,-0.203882
60,-190,734352,-0.207780
61,-190,747356,-0.211737
62,-190,760356,-0.215635
63,-190,773352,-0.219607
64,-190,786356,-0.223564
65,-190,799352,-0.227566
66,-190,812340,-0.231493
67,-190,825360,-0.235436
68,-190,838340,-0.239393
69,-190,851344,-0.243320
70,-190,864352,-0.247322
71,-190,877356,-0.251250
72,-190,890356,-0.255280
73,-190,903352,-0.259238
74,-190,916344,-0.263254
75,-190,929340,-0.267241
76,-190,942340,-0.271242
77,-190,955340,-0.275229
78,-190,968352,-0.279215
79,-190,981340,-0.283217
80,-190,994344,-0.287189
