0,230,260,0.000000
1,230,1272,0.000000
2,230,2324,0.000000
3,230,3380,0.000000
4,230,10500,0.000354
5,230,21420,0.001683
6,230,32340,0.003883
7,230,43260,0.006379
8,230,54188,0.009066
9,230,65100,0.011975
10,230,76540,0.015238
11,230,87996,0.018501
12,230,99420,0.021838
13,230,110872,0.025500
14,230,122820,0.029280
15,230,134788,0.033149
16,230,146752,0.037061
17,230,158720,0.040974
18,230,170660,0.044843
19,230,182620,0.048726
20,230,194580,0.052683
21,230,206548,0.056626
22,230,218512,0.060598
23,230,230476,0.064584
24,230,242436,0.068586
25,230,254380,0.072617
26,230,266348,0.076662
27,230,278300,0.080693
28,230,290276,0.084739
29,230,302220,0.088741
30,230,314188,0.092668
31,230,326152,0.096640
32,230,338108,0.100715
33,230,350068,0.104805
34,230,362032,0.108895
35,230,373996,0.112926
36,230,385940,0.116913
37,230,397900,0.120900
38,230,409868,0.124886
39,230,421820,0.128917
40,230,433792,0.132978
41,230,445752,0.137024
42,230,457720,0.141099
43,230,469672,0.145115
44,230,481632,0.149146
45,230,493584,0.153177
