0,110,260,0.000000
1,110,1272,0.000000
2,110,2324,0.000000
3,110,3376,0.000015
4,110,10500,0.000177
5,110,21420,0.000664
6,110,32352,0.001477
7,110,43272,0.002540
8,110,54180,0.003750
9,110,65100,0.005168
10,110,76548,0.006822
11,110,87980,0.008549
12,110,99420,0.010395
13,110,110876,0.012418
14,110,122820,0.014574
15,110,134792,0.016744
16,110,146756,0.019062
17,110,158700,0.021410
18,110,170660,0.023772
19,110,182620,0.026209
20,110,194580,0.028675
21,110,206540,0.031140
22,110,218500,0.033651
23,110,230460,0.036146
24,110,242420,0.038656
25,110,254380,0.041151
26,110,266356,0.043721
27,110,278312,0.046319
28,110,290260,0.048918
29,110,302228,0.051561
30,110,314192,0.054219
31,110,326140,0.056862
32,110,338112,0.059505
33,110,350060,0.062177
34,110,362020,0.064806
35,110,373980,0.067493
36,110,385948,0.070121
37,110,397916,0.072735
38,110,409860,0.075363
39,110,421820,0.078006
40,110,433780,0.080664
41,110,445744,0.083381
42,110,457700,0.086112
43,110,469660,0.088814
44,110,481620,0.091487
45,110,493588,0.094204
46,110,505540,0.096921
47,110,517500,0.099652
48,110,529460,0.102369
49,110,541436,0.105101
50,110,553396,0.107803
51,110,565344,0.110475
52,110,577300,0.113192
53,110,589260,0.115924
54,110,601220,0.118685
55,110,613180,0.121476
56,110,625140,0.124237
57,110,637100,0.126968
58,110,649060,0.129715
59,110,661036,0.132446
60,110,672992,0.135222
61,110,684952,0.137969
62,110,696900,0.140700
63,110,708860,0.143447
64,110,720820,0.146178
65,110,732796,0.148910
66,110,744752,0.151656
67,110,756700,0.154417
68,110,768676,0.157193
69,110,780628,0.159984
70,110,792596,0.162760
71,110,804548,0.165536
72,110,816500,0.168282
73,110,828460,0.171029
74,110,840432,0.173805
75,110,852396,0.176551
76,110,864340,0.179283
77,110,876300,0.182014
78,110,888260,0.184761
79,110,900236,0.187492
80,110,912192,0.190253
81,110,924140,0.193029
82,110,936100,0.195820
83,110,948072,0.198566
84,110,960020,0.201313
85,110,971980,0.204044
86,110,983940,0.206761
87,110,995900,0.209493
