0,90,216,0.000000
1,90,1180,0.000000
2,90,2192,0.000000
3,90,3192,0.000000
4,90,7900,0.000030
5,90,17780,0.000295
6,90,28180,0.000753
7,90,38580,0.001403
8,90,48980,0.002200
9,90,59388,0.003101
10,90,70316,0.004193
11,90,81220,0.005389
12,90,92140,0.006704
13,90,103072,0.008121
14,90,114512,0.009612
15,90,125948,0.011177
16,90,137380,0.012802
17,90,148820,0.014470
18,90,160272,0.016168
19,90,171712,0.017881
20,90,183152,0.019609
21,90,194592,0.021380
22,90,206020,0.023197
23,90,217460,0.025027
24,90,228900,0.026873
25,90,240356,0.028734
26,90,251780,0.030624
27,90,263220,0.032484
28,90,274676,0.034389
29,90,286116,0.036323
30,90,297552,0.038302
31,90,308980,0.040280
32,90,320420,0.042288
33,90,331860,0.044282
34,90,343300,0.046305
35,90,354740,0.048327
36,90,366184,0.050380
37,90,377620,0.052477
38,90,389076,0.054499
39,90,400500,0.056522
40,90,411952,0.058545
41,90,423396,0.060583
42,90,434820,0.062620
43,90,446272,0.064658
44,90,457720,0.066696
45,90,469140,0.068763
46,90,480596,0.070786
47,90,492032,0.072794
48,90,503472,0.074861
49,90,514900,0.076943
50,90,526340,0.078995
51,90,537788,0.081077
52,90,549220,0.083130
53,90,560668,0.085182
54,90,572100,0.087220
55,90,583540,0.089257
56,90,594980,0.091325
57,90,606420,0.093362
58,90,617864,0.095415
59,90,629300,0.097452
60,90,640740,0.099475
61,90,652192,0.101513
62,90,663620,0.103536
63,90,675060,0.105573
64,90,686500,0.107611
65,90,697940,0.109663
66,90,709380,0.111730
67,90,720820,0.113812
68,90,732260,0.115865
69,90,743700,0.117902
70,90,755140,0.119970
71,90,766580,0.122037
72,90,778020,0.124104
73,90,789468,0.126171
74,90,800912,0.128223
75,90,812340,0.130276
76,90,823780,0.132299
77,90,835232,0.134336
78,90,846660,0.136418
79,90,858112,0.138471
80,90,869540,0.140523
81,90,880980,0.142561
82,90,892432,0.144584
83,90,903860,0.146651
84,90,915300,0.148733
85,90,926752,0.150785
86,90,938180,0.152882
87,90,949632,0.154949
88,90,961076,0.157016
89,90,972500,0.159039
90,90,983940,0.161077
91,90,995380,0.163114
