0,200,260,0.000000
1,200,1268,0.000000
2,200,2324,0.000000
3,200,3376,0.000000
4,200,10500,0.000354
5,200,21436,0.001536
6,200,32352,0.003499
7,200,43260,0.005788
8,200,54184,0.008254
9,200,65112,0.010941
10,200,76540,0.013983
11,200,87980,0.017054
12,200,99432,0.020155
13,200,110876,0.023566
14,200,122820,0.027109
15,200,134792,0.030742
16,200,146748,0.034418
17,200,158700,0.038095
18,200,170660,0.041786
19,200,182632,0.045448
20,200,194588,0.049184
21,200,206540,0.052934
22,200,218512,0.056699
23,200,230460,0.060435
24,200,242424,0.064215
25,200,254380,0.068025
26,200,266340,0.071849
27,200,278308,0.075717
28,200,290260,0.079542
29,200,302232,0.083395
30,200,314192,0.087190
31,200,326140,0.090926
32,200,338112,0.094706
33,200,350060,0.098560
34,200,362024,0.102428
35,200,373980,0.106297
36,200,385948,0.110136
37,200,397900,0.113945
38,200,409860,0.117710
39,200,421832,0.121520
40,200,433796,0.125329
41,200,445752,0.129154
42,200,457700,0.133008
43,200,469660,0.136832
44,200,481620,0.140686
45,200,493596,0.144539
