0,70,216,-0.000015
1,70,1240,-0.000015
2,70,2304,-0.000015
3,70,3368,-0.000015
4,70,9984,0.000030
5,70,19864,0.000177
6,70,30264,0.000443
7,70,40664,0.000842
8,70,51076,0.001329
9,70,61464,0.001875
10,70,72384,0.002525
11,70,83304,0.003234
12,70,94224,0.004031
13,70,105144,0.004887
14,70,116584,0.005803
15,70,128024,0.006763
16,70,139464,0.007781
17,70,150916,0.008785
18,70,162344,0.009834
19,70,173784,0.010941
20,70,185224,0.012019
21,70,196664,0.013127
22,70,208104,0.014293
23,70,219544,0.015459
24,70,230984,0.016641
25,70,242424,0.017851
26,70,253864,0.019092
27,70,265308,0.020317
28,70,276748,0.021558
29,70,288184,0.022798
30,70,299624,0.024097
31,70,311064,0.025397
32,70,322504,0.026666
33,70,333944,0.027966
34,70,345384,0.029280
35,70,356824,0.030565
36,70,368264,0.031893
37,70,379704,0.033208
38,70,391144,0.034536
39,70,402588,0.035880
40,70,414024,0.037194
41,70,425464,0.038538
42,70,436904,0.039852
43,70,448356,0.041181
44,70,459784,0.042525
45,70,471224,0.043883
46,70,482676,0.045227
47,70,494104,0.046615
48,70,505556,0.047973
49,70,516984,0.049331
50,70,528432,0.050749
51,70,539864,0.052122
52,70,551304,0.053510
53,70,562744,0.054913
54,70,574184,0.056286
55,70,585624,0.057689
56,70,597064,0.059091
57,70,608512,0.060479
58,70,619944,0.061882
59,70,631384,0.063285
60,70,642824,0.064717
61,70,654264,0.066120
62,70,665704,0.067537
63,70,677144,0.068940
64,70,688584,0.070358
65,70,700024,0.071775
66,70,711464,0.073178
67,70,722904,0.074610
68,70,734356,0.076042
69,70,745784,0.077460
70,70,757224,0.078862
71,70,768664,0.080265
72,70,780104,0.081683
73,70,791560,0.083115
74,70,802984,0.084547
75,70,814424,0.085994
76,70,825864,0.087412
77,70,837312,0.088829
78,70,848744,0.090232
79,70,860184,0.091664
80,70,871624,0.093096
81,70,883064,0.094514
82,70,894516,0.095961
83,70,905944,0.097364
84,70,917384,0.098781
85,70,928840,0.100213
86,70,940264,0.101616
87,70,951720,0.103048
88,70,963148,0.104451
89,70,974592,0.105869
90,70,986028,0.107271
91,70,997476,0.108674
92,70,1008920,0.110151
93,70,1020864,0.111598
94,70,1032824,0.113074
95,70,1044784,0.114565
96,70,1056764,0.116027
97,70,1068704,0.117504
98,70,1080664,0.118951
99,70,1092628,0.120398
100,70,1105112,0.121933
101,70,1117584,0.123454
102,70,1130064,0.124990
103,70,1142544,0.126525
104,70,1155024,0.128061
105,70,1167504,0.129567
106,70,1179984,0.131103
107,70,1192464,0.132579
108,70,1204944,0.134130
109,70,1217440,0.135651
110,70,1229904,0.137171
111,70,1242384,0.138677
112,70,1254868,0.140169
113,70,1267356,0.141675
114,70,1279824,0.143151
115,70,1292308,0.144657
116,70,1304784,0.146149
117,70,1317264,0.147625
118,70,1329752,0.149117
119,70,1342224,0.150593
120,70,1354716,0.152040
121,70,1367184,0.153546
122,70,1379680,0.154993
123,70,1392144,0.156499
124,70,1404636,0.157961
125,70,1417116,0.159408
126,70,1429584,0.160900
127,70,1442064,0.162376
128,70,1454544,0.163867
129,70,1467028,0.165344
130,70,1479504,0.166820
131,70,1491984,0.168253
132,70,1504464,0.169729
133,70,1516944,0.171191
134,70,1529424,0.172653
135,70,1541904,0.174115
136,70,1554400,0.175562
137,70,1566864,0.176994
138,70,1579344,0.178426
139,70,1591824,0.179873
140,70,1604304,0.181320
141,70,1616800,0.182752
142,70,1629276,0.184199
143,70,1641752,0.185632
144,70,1654240,0.187049
145,70,1666704,0.188496
146,70,1679184,0.189928
147,70,1691664,0.191375
148,70,1704144,0.192837
149,70,1716636,0.194240
150,70,1729104,0.195702
151,70,1741588,0.197178
152,70,1754064,0.198596
153,70,1766544,0.200072
154,70,1779024,0.201549
155,70,1791504,0.202952
156,70,1803996,0.204413
157,70,1816464,0.205905
158,70,1828944,0.207352
159,70,1841424,0.208814
160,70,1853912,0.210290
161,70,1866384,0.211752
162,70,1878864,0.213214
163,70,1891344,0.214675
164,70,1903824,0.216137
165,70,1916304,0.217599
166,70,1928784,0.219046
167,70,1941264,0.220523
168,70,1953760,0.221970
169,70,1966236,0.223431
170,70,1978704,0.224893
171,70,1991184,0.226340
